Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Super_Fund,Weighting_Percentage_Clean
Lifecycle_Balanced_Pool_Superannuation,Equity,Jabil,,JBL US,1170039.0,0.0,Listed,ART,0.004452648012816811
Lifecycle_Balanced_Pool_Superannuation,Equity,Kia,,000270 KS,1165906.0,0.0,Listed,ART,0.004436919653132243
Lifecycle_Balanced_Pool_Superannuation,Equity,Murata Manufacturing,,6981 JP,1165730.0,0.0,Listed,ART,0.004436249875415213
Lifecycle_Balanced_Pool_Superannuation,Equity,Fomento Economico Mexicano Sab De Cv,,FEMSAUBD MM,1161981.0,0.0,Listed,ART,0.004421982848931438
Lifecycle_Balanced_Pool_Superannuation,Equity,Universal Music Nv,,UMG NA,1161136.0,0.0,Listed,ART,0.004418767154778653
Lifecycle_Balanced_Pool_Superannuation,Equity,Essity Ab,,ESSITYB SS,1160504.0,0.0,Listed,ART,0.0044163620438856825
Lifecycle_Balanced_Pool_Superannuation,Equity,Topbuild,,BLD US,1156973.0,0.0,Listed,ART,0.004402924628437773
Lifecycle_Balanced_Pool_Superannuation,Equity,Southern Cross Gold Consolidated,,SX2 AU,1155142.0,0.0,Listed,ART,0.004395956656847538
Lifecycle_Balanced_Pool_Superannuation,Equity,F5,,FFIV US,1151543.0,0.0,Listed,ART,0.004382260463645322
Lifecycle_Balanced_Pool_Superannuation,Equity,Mowi Asa,,MOWI NO,1149156.0,0.0,Listed,ART,0.004373176603358106
Lifecycle_Balanced_Pool_Superannuation,Equity,Aptargroup,,ATR US,1146369.0,0.0,Listed,ART,0.004362570520986731
Lifecycle_Balanced_Pool_Superannuation,Equity,Maruti Suzuki India,,MSIL IN,1146230.0,0.0,Listed,ART,0.0043620415488124864
Lifecycle_Balanced_Pool_Superannuation,Equity,Prysmian Spa,,PRY IM,1143950.0,0.0,Listed,ART,0.004353364882932783
Lifecycle_Balanced_Pool_Superannuation,Equity,Ryanair,,RYAAY US,1143600.0,0.0,Listed,ART,0.004352032938609144
Lifecycle_Balanced_Pool_Superannuation,Equity,Domain Australia,,DHG AU,1141626.0,0.0,Listed,ART,0.004344520772623823
Lifecycle_Balanced_Pool_Superannuation,Equity,Israel Discount Bank,,DSCT IT,1140028.0,0.0,Listed,ART,0.004338439495397609
Lifecycle_Balanced_Pool_Superannuation,Equity,Ralph Lauren,,RL US,1138722.0,0.0,Listed,ART,0.004333469440292831
Lifecycle_Balanced_Pool_Superannuation,Equity,Realtek Semiconductor,,2379 TT,1138714.0,0.0,Listed,ART,0.004333438995851148
Lifecycle_Balanced_Pool_Superannuation,Equity,Northam Platinum,,NPH SJ,1137068.0,0.0,Listed,ART,0.004327175051974836
Lifecycle_Balanced_Pool_Superannuation,Equity,Live Nation Entertainment,,LYV US,1136564.0,0.0,Listed,ART,0.0043252570521487965
Lifecycle_Balanced_Pool_Superannuation,Equity,Banco Bradesco Sa,,BBDC4 BZ,1135182.0,0.0,Listed,ART,0.0043199977748480285
Lifecycle_Balanced_Pool_Superannuation,Equity,Cellnex Telecom Sa,,CLNX SM,1132082.0,0.0,Listed,ART,0.0043082005536958
