Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Super_Fund,Weighting_Percentage_Clean
Diversified_Balanced_Index_Superannuation,Equity,Bachem Ag,,BANB SW,18325.0,0.0,Listed,ART,0.0008812223526284901
Diversified_Balanced_Index_Superannuation,Equity,Inchcape,,INCH LN,18227.0,0.0,Listed,ART,0.0008765096764725506
Diversified_Balanced_Index_Superannuation,Equity,National Gas & Industrialization,,NGIC AB,18208.0,0.0,Listed,ART,0.0008755959943606848
Diversified_Balanced_Index_Superannuation,Equity,Far East Horizon,,3360 HK,18178.0,0.0,Listed,ART,0.0008741533383945808
Diversified_Balanced_Index_Superannuation,Equity,Onespaworld,,OSW US,18149.0,0.0,Listed,ART,0.0008727587709606803
Diversified_Balanced_Index_Superannuation,Equity,Jafco,,8595 JP,18142.0,0.0,Listed,ART,0.0008724221512352562
Diversified_Balanced_Index_Superannuation,Equity,Shenzhen Mindray Bio-Medical Electronics,,300760 C2,18135.0,0.0,Listed,ART,0.0008720855315098318
Diversified_Balanced_Index_Superannuation,Equity,Tripadvisor,,TRIP US,18114.0,0.0,Listed,ART,0.0008710756723335591
Diversified_Balanced_Index_Superannuation,Equity,Hypera Sa,,HYPE3 BZ,18113.0,0.0,Listed,ART,0.0008710275838013556
Diversified_Balanced_Index_Superannuation,Equity,Kaufman & Broad Sa,,KOF FP,18079.0,0.0,Listed,ART,0.0008693925737064377
Diversified_Balanced_Index_Superannuation,Equity,Blackberry,,BB CN,18024.0,0.0,Listed,ART,0.0008667477044352473
Diversified_Balanced_Index_Superannuation,Equity,Banca Popolare Di Sondrio Spa,,BPSO IM,17919.0,0.0,Listed,ART,0.0008616984085538836
Diversified_Balanced_Index_Superannuation,Equity,Gmo Payment Gateway,,3769 JP,17903.0,0.0,Listed,ART,0.0008609289920386281
Diversified_Balanced_Index_Superannuation,Equity,Sweco Ab,,SWECB SS,17896.0,0.0,Listed,ART,0.0008605923723132037
Diversified_Balanced_Index_Superannuation,Equity,Atmus Filtration Technologies,,ATMU US,17846.0,0.0,Listed,ART,0.0008581879457030306
Diversified_Balanced_Index_Superannuation,Equity,Sbi Sumishin Net Bank,,7163 JP,17814.0,0.0,Listed,ART,0.0008566491126725196
Diversified_Balanced_Index_Superannuation,Equity,Truworths International,,TRU SJ,17770.0,0.0,Listed,ART,0.0008545332172555671
Diversified_Balanced_Index_Superannuation,Equity,Asseco Poland Sa,,ACP PW,17726.0,0.0,Listed,ART,0.0008524173218386147
Diversified_Balanced_Index_Superannuation,Equity,Sundaram Finance,,SUF IN,17709.0,0.0,Listed,ART,0.0008515998167911558
Diversified_Balanced_Index_Superannuation,Equity,Tietoevry Oyj,,TIETO FH,17701.0,0.0,Listed,ART,0.0008512151085335282
Diversified_Balanced_Index_Superannuation,Equity,Piramal Enterprises,,PIEL IN,17658.0,0.0,Listed,ART,0.0008491473016487793
Diversified_Balanced_Index_Superannuation,Equity,Gs Retail,,007070 KS,17657.0,0.0,Listed,ART,0.0008490992131165758
Diversified_Balanced_Index_Superannuation,Equity,China Construction Bank,,601939 C1,17597.0,0.0,Listed,ART,0.0008462139011843679
Diversified_Balanced_Index_Superannuation,Equity,Wha Pcl,,WHAR TB,17587.0,0.0,Listed,ART,0.0008457330158623331
Diversified_Balanced_Index_Superannuation,Equity,Socionext,,6526 JP,17563.0,0.0,Listed,ART,0.00084457889108945
Diversified_Balanced_Index_Superannuation,Equity,Jvckenwood,,6632 JP,17553.0,0.0,Listed,ART,0.0008440980057674155
Diversified_Balanced_Index_Superannuation,Equity,Brp,,DOO CN,17477.0,0.0,Listed,ART,0.0008404432773199521
Diversified_Balanced_Index_Superannuation,Equity,Vital Farms,,VITL US,17459.0,0.0,Listed,ART,0.0008395776837402897
Diversified_Balanced_Index_Superannuation,Equity,Valmet Oyj,,VALMT FH,17402.0,0.0,Listed,ART,0.0008368366374046922
Diversified_Balanced_Index_Superannuation,Equity,Hanover Insurance,,THG US,17392.0,0.0,Listed,ART,0.0008363557520826577
Diversified_Balanced_Index_Superannuation,Equity,Kogancom,,KGN AU,17363.0,0.0,Listed,ART,0.0008349611846487571
Diversified_Balanced_Index_Superannuation,Equity,Saudi Research & Media,,RESEARCH AB,17341.0,0.0,Listed,ART,0.0008339032369402809
Diversified_Balanced_Index_Superannuation,Equity,Gulf Navigation Pjsc,,GULFNAV UH,17332.0,0.0,Listed,ART,0.0008334704401504497
Diversified_Balanced_Index_Superannuation,Equity,Kalyan Jewellers India,,KALYANKJ IN,17226.0,0.0,Listed,ART,0.0008283730557368825
Diversified_Balanced_Index_Superannuation,Equity,Shandong Weigao Medical Polymer,,1066 HK,17193.0,0.0,Listed,ART,0.0008267861341741681
Diversified_Balanced_Index_Superannuation,Equity,Nishimatsu Construction,,1820 JP,17178.0,0.0,Listed,ART,0.0008260648061911161
Diversified_Balanced_Index_Superannuation,Equity,Dah Sing Banking,,2356 HK,17169.0,0.0,Listed,ART,0.000825632009401285
Diversified_Balanced_Index_Superannuation,Equity,Takasago International,,4914 JP,17167.0,0.0,Listed,ART,0.0008255358323368781
Diversified_Balanced_Index_Superannuation,Equity,Banco Del Bajio Sa,,BBAJIOO MM,17120.0,0.0,Listed,ART,0.0008232756713233152
Diversified_Balanced_Index_Superannuation,Equity,Heiwa,,6412 JP,17097.0,0.0,Listed,ART,0.0008221696350826354
Diversified_Balanced_Index_Superannuation,Equity,Kei Industries,,KEII IN,17065.0,0.0,Listed,ART,0.0008206308020521246
Diversified_Balanced_Index_Superannuation,Equity,Postal Savings Bank Of China,,601658 C1,16990.0,0.0,Listed,ART,0.0008170241621368648
Diversified_Balanced_Index_Superannuation,Equity,Axcelis Technologies,,ACLS US,16970.0,0.0,Listed,ART,0.0008160623914927954
Diversified_Balanced_Index_Superannuation,Equity,Omnicell,,OMCL US,16803.0,0.0,Listed,ART,0.0008080316066148169
Diversified_Balanced_Index_Superannuation,Equity,Ujjivan Small Finance Bank,,UJJIVANS IN,16803.0,0.0,Listed,ART,0.0008080316066148169
Diversified_Balanced_Index_Superannuation,Equity,Camtek,,CAMT IT,16678.0,0.0,Listed,ART,0.0008020205400893839
Diversified_Balanced_Index_Superannuation,Equity,Delhivery,,DELHIVER IN,16674.0,0.0,Listed,ART,0.00080182818596057
Diversified_Balanced_Index_Superannuation,Equity,Arrowhead Pharmaceuticals,,ARWR US,16596.0,0.0,Listed,ART,0.0007980772804486998
Diversified_Balanced_Index_Superannuation,Equity,Conmed,,CNMD US,16594.0,0.0,Listed,ART,0.0007979811033842928
Diversified_Balanced_Index_Superannuation,Equity,Apellis Pharmaceuticals,,APLS US,16501.0,0.0,Listed,ART,0.0007935088698893706
Diversified_Balanced_Index_Superannuation,Equity,Archean Chemical Industries,,ACI IN,16493.0,0.0,Listed,ART,0.0007931241616317429
Diversified_Balanced_Index_Superannuation,Equity,Rainbow Robotics,,277810 KS,16473.0,0.0,Listed,ART,0.0007921623909876736
Diversified_Balanced_Index_Superannuation,Equity,Iss As,,ISS DC,16313.0,0.0,Listed,ART,0.0007844682258351192
Diversified_Balanced_Index_Superannuation,Equity,Paramount Bed,,7817 JP,16308.0,0.0,Listed,ART,0.0007842277831741019
Diversified_Balanced_Index_Superannuation,Equity,Applied Digital,,APLD US,16283.0,0.0,Listed,ART,0.0007830255698690154
Diversified_Balanced_Index_Superannuation,Equity,Plug Power,,PLUG US,16193.0,0.0,Listed,ART,0.0007786976019707034
Diversified_Balanced_Index_Superannuation,Equity,Saipem Spa,,SPM IM,16184.0,0.0,Listed,ART,0.0007782648051808724
Diversified_Balanced_Index_Superannuation,Equity,Coursera,,COUR US,16182.0,0.0,Listed,ART,0.0007781686281164654
Diversified_Balanced_Index_Superannuation,Equity,Kfin Technologies,,KFINTECH IN,16173.0,0.0,Listed,ART,0.0007777358313266342
Diversified_Balanced_Index_Superannuation,Equity,Dukhan Bank,,DUBK QD,16158.0,0.0,Listed,ART,0.0007770145033435821
Diversified_Balanced_Index_Superannuation,Equity,Sk Bioscience,,302440 KS,16131.0,0.0,Listed,ART,0.0007757161129740886
Diversified_Balanced_Index_Superannuation,Equity,Minor International Pcl,,MINTF TB,16121.0,0.0,Listed,ART,0.0007752352276520541
Diversified_Balanced_Index_Superannuation,Equity,Operadora De Sites Mexicanos Sab De Cv,,SITES1 MM,16102.0,0.0,Listed,ART,0.0007743215455401882
Diversified_Balanced_Index_Superannuation,Equity,Peptidream,,4587 JP,16071.0,0.0,Listed,ART,0.0007728308010418807
Diversified_Balanced_Index_Superannuation,Equity,New Fortress Energy,,NFE US,16011.0,0.0,Listed,ART,0.0007699454891096729
Diversified_Balanced_Index_Superannuation,Equity,Trump Media & Technology,,DJT US,15955.0,0.0,Listed,ART,0.000767252531306279
Diversified_Balanced_Index_Superannuation,Equity,United Parks & Resorts,,PRKS US,15941.0,0.0,Listed,ART,0.0007665792918554303
Diversified_Balanced_Index_Superannuation,Equity,Yuexiu Transport Infrastructure,,1052 HK,15913.0,0.0,Listed,ART,0.0007652328129537332
Diversified_Balanced_Index_Superannuation,Equity,Peloton Interactive,,PTON US,15873.0,0.0,Listed,ART,0.0007633092716655949
Diversified_Balanced_Index_Superannuation,Equity,China Medical System,,867 HK,15842.0,0.0,Listed,ART,0.0007618185271672873
Diversified_Balanced_Index_Superannuation,Equity,Ezaki Glico,,2206 JP,15795.0,0.0,Listed,ART,0.0007595583661537244
Diversified_Balanced_Index_Superannuation,Equity,Playtech,,PTEC LN,15793.0,0.0,Listed,ART,0.0007594621890893176
