Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
Index Diversified,Equity,Target,,2259101,827752.0,0.02,Listed,,AustralianSuper,0.013980403661067623
Index Diversified,Equity,Tata Consultancy Services,,B01NPJ1,716656.0,0.02,Listed,,AustralianSuper,0.012104036192151852
Index Diversified,Equity,Tata Consumer Products,,6121488,204421.0,0.01,Listed,,AustralianSuper,0.003452589781479362
Index Diversified,Equity,Tata Motors,,B611LV1,246416.0,0.01,Listed,,AustralianSuper,0.004161868710127719
Index Diversified,Equity,Tata Power Company,,B6Z1L73,107424.0,0.0,Listed,,AustralianSuper,0.0018143488422698206
Index Diversified,Equity,Tata Steel,,BPQWCZ3,494204.0,0.01,Listed,,AustralianSuper,0.008346909957226638
Index Diversified,Equity,Tc Energy,,BJMY6G0,926830.0,0.02,Listed,,AustralianSuper,0.015653791866630715
Index Diversified,Equity,Tdk,,6869302,347201.0,0.01,Listed,,AustralianSuper,0.005864087470071157
Index Diversified,Equity,Te Connectivity,,BRC3N84,998004.0,0.03,Listed,,AustralianSuper,0.016855892556418024
Index Diversified,Equity,Tech Mahindra,,BWFGD63,226205.0,0.01,Listed,,AustralianSuper,0.0038205129195118853
Index Diversified,Equity,Technologyone,,6302410,5593847.0,0.15,Listed,,AustralianSuper,0.09447786182123649
Index Diversified,Equity,Techtronic Industries,,B0190C7,260146.0,0.01,Listed,,AustralianSuper,0.004393762975881784
Index Diversified,Equity,Teck Resources,,2879327,322800.0,0.01,Listed,,AustralianSuper,0.005451964237830448
Index Diversified,Equity,Tele2 Ab,,B97C733,164611.0,0.0,Listed,,AustralianSuper,0.00278021463802202
Index Diversified,Equity,Telecom Italia Spa,,7634394,70137.0,0.0,Listed,,AustralianSuper,0.0011845861702252606
Index Diversified,Equity,Teledyne Technologies,,2503477,529553.0,0.01,Listed,,AustralianSuper,0.008943940576319167
Index Diversified,Equity,Telefonaktiebolaget Lm Ericsson,,5959378,393715.0,0.01,Listed,,AustralianSuper,0.006649690520128299
Index Diversified,Equity,Telefonica Brasil Sa,,B6XFBX3,98376.0,0.0,Listed,,AustralianSuper,0.0016615317034101864
Index Diversified,Equity,Telefonica Sa,,5732524,602312.0,0.02,Listed,,AustralianSuper,0.010172811288773646
Index Diversified,Equity,Telenor Asa,,4732495,224265.0,0.01,Listed,,AustralianSuper,0.0037877470873514418
Index Diversified,Equity,Teleperformance Se,,5999330,63713.0,0.0,Listed,,AustralianSuper,0.001076087352803257
Index Diversified,Equity,Telia Company Ab,,5978384,132656.0,0.0,Listed,,AustralianSuper,0.002240507335606059
Index Diversified,Equity,Telix Pharmaceuticals,,BF7M092,3217976.0,0.09,Listed,,AustralianSuper,0.05435034098573939
Index Diversified,Equity,Telkom Indonesia (Persero) Tbk Pt,,BD4T6W7,255717.0,0.01,Listed,,AustralianSuper,0.004318958918851576
Index Diversified,Equity,Telstra,,6087289,25058366.0,0.66,Listed,,AustralianSuper,0.42322588379946224
Index Diversified,Equity,Telus,,2381093,158794.0,0.0,Listed,,AustralianSuper,0.002681967810353309
Index Diversified,Equity,Temenos Ag,,7147892,47084.0,0.0,Listed,,AustralianSuper,0.0007952301244547981
Index Diversified,Equity,Temple & Webster,,BZ1MWM5,919995.0,0.02,Listed,,AustralianSuper,0.015538351421879874
Index Diversified,Equity,Tenaga Nasional Bhd,,6904612,286164.0,0.01,Listed,,AustralianSuper,0.004833196698124264
Index Diversified,Equity,Tenaris Sa,,BMHVLR3,221346.0,0.01,Listed,,AustralianSuper,0.0037384463326729195
Index Diversified,Equity,Tencent,,BMMV2K8,7271158.0,0.19,Listed,,AustralianSuper,0.122806980742301
Index Diversified,Equity,Tencent Music Entertainment,,BFZYWR2,335417.0,0.01,Listed,,AustralianSuper,0.005665060374102774
Index Diversified,Equity,Teradyne,,2884183,495875.0,0.01,Listed,,AustralianSuper,0.008375132485855556
Index Diversified,Equity,Terna Rete Elettrica Nazionale Spa,,B01BN57,352183.0,0.01,Listed,,AustralianSuper,0.005948231478227511
Index Diversified,Equity,Terumo,,6885074,479515.0,0.01,Listed,,AustralianSuper,0.008098818561038622
Index Diversified,Equity,Tesco,,BLGZ986,736658.0,0.02,Listed,,AustralianSuper,0.012441862055488544
Index Diversified,Equity,Tesla,,B616C79,15964843.0,0.42,Listed,,AustralianSuper,0.26963987948753954
Index Diversified,Equity,Teva Pharmaceutical Industries,,2883878,460629.0,0.01,Listed,,AustralianSuper,0.0077798414959962875
Index Diversified,Equity,Texas Instruments,,2885409,3320056.0,0.09,Listed,,AustralianSuper,0.056074431783130124
Index Diversified,Equity,Texas Pacific Land,,BM99VY2,340878.0,0.01,Listed,,AustralianSuper,0.005757294502674001
Index Diversified,Equity,Textron,,2885937,360986.0,0.01,Listed,,AustralianSuper,0.006096910664056574
Index Diversified,Equity,Tfi International,,BDRXBF4,119293.0,0.0,Listed,,AustralianSuper,0.0020148115545957487
Index Diversified,Equity,Thales Sa,,4162791,494147.0,0.01,Listed,,AustralianSuper,0.008345947249786873
Index Diversified,Equity,Thermo Fisher Scientific,,2886907,2507224.0,0.07,Listed,,AustralianSuper,0.0423460210168222
Index Diversified,Equity,Thomson Reuters,,BPLLTY3,477271.0,0.01,Listed,,AustralianSuper,0.00806091828919943
Index Diversified,Equity,Tingyi (Cayman Islands),,6903556,78786.0,0.0,Listed,,AustralianSuper,0.0013306643570065355
Index Diversified,Equity,Tis,,B2Q4CR0,79257.0,0.0,Listed,,AustralianSuper,0.0013386193605877566
Index Diversified,Equity,Titan Company,,6139340,266819.0,0.01,Listed,,AustralianSuper,0.0045064673047511845
Index Diversified,Equity,Tjx Companies,,2989301,2326323.0,0.06,Listed,,AustralianSuper,0.0392906747262777
Index Diversified,Equity,T-Mobile Us,,B94Q9V0,2093499.0,0.06,Listed,,AustralianSuper,0.03535836951652356
Index Diversified,Equity,Tmx,,B8KH5G7,242284.0,0.01,Listed,,AustralianSuper,0.004092080865546816
Index Diversified,Equity,Toast,,BP6D7B7,385872.0,0.01,Listed,,AustralianSuper,0.006517225354337393
Index Diversified,Equity,Toho (Tokyo),,6895200,228130.0,0.01,Listed,,AustralianSuper,0.0038530254076092323
Index Diversified,Equity,Tokio Marine,,6513126,1519879.0,0.04,Listed,,AustralianSuper,0.025670154751640344
Index Diversified,Equity,Tokyo Electron,,6895675,1566498.0,0.04,Listed,,AustralianSuper,0.026457531210139162
Index Diversified,Equity,Tokyo Gas,,6895448,235511.0,0.01,Listed,,AustralianSuper,0.003977687576256775
Index Diversified,Equity,Tokyu,,6896548,118698.0,0.0,Listed,,AustralianSuper,0.0020047622400929323
Index Diversified,Equity,Toppan,,6897024,78914.0,0.0,Listed,,AustralianSuper,0.0013328262263449565
Index Diversified,Equity,Toray Industries,,6897143,189039.0,0.01,Listed,,AustralianSuper,0.0031927938895763017
Index Diversified,Equity,Toromont Industries,,2897103,90110.0,0.0,Listed,,AustralianSuper,0.001521922235039968
Index Diversified,Equity,Toronto-Dominion Bank,,2897222,2169337.0,0.06,Listed,,AustralianSuper,0.03663924332032959
Index Diversified,Equity,Totalenergies Se,,B15C557,2326886.0,0.06,Listed,,AustralianSuper,0.03930018357344591
Index Diversified,Equity,Tourmaline Oil,,B3QJ0H8,296497.0,0.01,Listed,,AustralianSuper,0.00500771697838914
Index Diversified,Equity,Toyota Industries,,6900546,364132.0,0.01,Listed,,AustralianSuper,0.006150045358889953
Index Diversified,Equity,Toyota Motor,,6900643,3051929.0,0.08,Listed,,AustralianSuper,0.05154587287607696
Index Diversified,Equity,Toyota Tsusho,,6900580,153358.0,0.0,Listed,,AustralianSuper,0.002590155921887242
Index Diversified,Equity,Tpg Telecom,,BMB2257,1032580.0,0.03,Listed,,AustralianSuper,0.017439867511458998
Index Diversified,Equity,Tractor Supply,,2900335,416900.0,0.01,Listed,,AustralianSuper,0.007041275993654008
Index Diversified,Equity,Trade Desk,,BD8FDD1,613578.0,0.02,Listed,,AustralianSuper,0.010363089569763107
Index Diversified,Equity,Tradeweb Markets,,BJXMVK2,269586.0,0.01,Listed,,AustralianSuper,0.0045532008395903325
Index Diversified,Equity,Trane Technologies,,BK9ZQ96,1559172.0,0.04,Listed,,AustralianSuper,0.026333797969722975
Index Diversified,Equity,Transdigm,,B11FJK3,1491675.0,0.04,Listed,,AustralianSuper,0.02519380035460264
