Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
High Growth,Fixed Income,Amprion GmbH,,,51235.0,0.0,,,AustralianSuper,0.00011811377252341813
High Growth,Fixed Income,Amrize Finance US LLC,,,8774.0,0.0,,,AustralianSuper,2.0226997952971026e-05
High Growth,Fixed Income,Amvest RCF Custodian BV,,,17567.0,0.0,,,AustralianSuper,4.0497797246391844e-05
High Growth,Fixed Income,Analog Devices Inc,,,45415.0,0.0,,,AustralianSuper,0.00010469673034353535
High Growth,Fixed Income,Anglian Water Osprey Financing PLC,,,36183.0,0.0,,,AustralianSuper,8.341388955235362e-05
High Growth,Fixed Income,Anglian Water Services Financing PLC,,,31412.0,0.0,,,AustralianSuper,7.241514243204079e-05
High Growth,Fixed Income,Anglo American Capital PLC,,,55660.0,0.0,,,AustralianSuper,0.00012831487418080322
High Growth,Fixed Income,Anheuser-Busch Cos LLC / Anheuser-Busch InBev Worldwide Inc,,,247272.0,0.0,,,AustralianSuper,0.0005700444766158025
High Growth,Fixed Income,Anheuser-Busch InBev SA/NV,,,163790.0,0.0,,,AustralianSuper,0.0003775906080142608
High Growth,Fixed Income,Antero Resources Corp,,,60056.0,0.0,,,AustralianSuper,0.00013844912116065967
High Growth,Fixed Income,Aon North America Inc,,,122066.0,0.0,,,AustralianSuper,0.000281402864386524
High Growth,Fixed Income,APA Corp,,,13468.0,0.0,,,AustralianSuper,3.104823437777682e-05
High Growth,Fixed Income,Apollo Debt Solutions BDC,,,35662.0,0.0,,,AustralianSuper,8.221281069054625e-05
High Growth,Fixed Income,APPF Commercial Finance Pty Ltd,,,428573.0,0.0,,,AustralianSuper,0.0009880037831888136
High Growth,Fixed Income,Apple Inc,,,508170.0,0.0,,,AustralianSuper,0.0011715014303352274
High Growth,Fixed Income,APRR SA,,,40766.0,0.0,,,AustralianSuper,9.397923393558433e-05
High Growth,Fixed Income,ArcelorMittal SA,,,95207.0,0.0,,,AustralianSuper,0.00021948390632647738
High Growth,Fixed Income,Ares Capital Corp,,,61577.0,0.0,,,AustralianSuper,0.0001419555337303507
High Growth,Fixed Income,Ares Strategic Income Fund,,,32373.0,0.0,,,AustralianSuper,7.463056812531697e-05
High Growth,Fixed Income,Arkema Sa,,,23747.0,0.0,,,AustralianSuper,5.474475956111272e-05
High Growth,Fixed Income,Aroundtown Sa,,,52251.0,0.0,,,AustralianSuper,0.0001204559915706279
High Growth,Fixed Income,Arthur J Gallagher & Co,,,84606.0,0.0,,,AustralianSuper,0.00019504506368920292
High Growth,Fixed Income,Asahi Group Holdings Ltd,,,26529.0,0.0,,,AustralianSuper,6.1158197936445e-05
High Growth,Fixed Income,ASB Bank Ltd,,,28798.0,0.0,,,AustralianSuper,6.638900011963297e-05
High Growth,Fixed Income,Asml Holding Nv,,,31996.0,0.0,,,AustralianSuper,7.376145731744483e-05
High Growth,Fixed Income,Asr Nederland Nv,,,34580.0,0.0,,,AustralianSuper,7.971843961861615e-05
High Growth,Fixed Income,Assa Abloy Ab,,,21567.0,0.0,,,AustralianSuper,4.971913207792639e-05
High Growth,Fixed Income,Assura Financing PLC,,,25283.0,0.0,,,AustralianSuper,5.828575213642199e-05
High Growth,Fixed Income,ASTM SpA,,,32252.0,0.0,,,AustralianSuper,7.435162274666304e-05
High Growth,Fixed Income,Astrazeneca Finance LLC,,,166437.0,0.0,,,AustralianSuper,0.0003836928263390288
High Growth,Fixed Income,AstraZeneca PLC,,,34849.0,0.0,,,AustralianSuper,8.033857438603685e-05
High Growth,Fixed Income,AT&T Inc,,,722396.0,0.0,,,AustralianSuper,0.0016653638492403074
