Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
Balanced,Fixed Income,ABB Finance BV,,,1205215.0,0.0,,,AustralianSuper,0.0003959801964706569
Balanced,Fixed Income,Abbott Ireland Financing DAC,,,1777130.0,0.0,,,AustralianSuper,0.000583886100450043
Balanced,Fixed Income,Abbott Laboratories,,,3008485.0,0.0,,,AustralianSuper,0.0009884547415847168
Balanced,Fixed Income,AbbVie Inc,,,12080110.0,0.0,,,AustralianSuper,0.003968988380651708
Balanced,Fixed Income,Abertis France SAS,,,1577459.0,0.0,,,AustralianSuper,0.0005182830654650051
Balanced,Fixed Income,Abertis Infraestructuras SA,,,1666303.0,0.0,,,AustralianSuper,0.0005474732635418952
Balanced,Fixed Income,ABN AMRO Bank NV,,,5183568.0,0.0,,,AustralianSuper,0.0017030905482084194
Balanced,Fixed Income,Accor Sa,,,865648.0,0.0,,,AustralianSuper,0.00028441354041762776
Balanced,Fixed Income,Achmea BV,,,979348.0,0.0,,,AustralianSuper,0.00032177031770526
Balanced,Fixed Income,Adecco International Financial Services BV,,,877346.0,0.0,,,AustralianSuper,0.0002882569843992524
Balanced,Fixed Income,Adidas Ag,,,776593.0,0.0,,,AustralianSuper,0.00025515401709880556
Balanced,Fixed Income,Adobe Inc,,,1095723.0,0.0,,,AustralianSuper,0.00036000598135388096
Balanced,Fixed Income,Advanced Micro Devices Inc,,,443953.0,0.0,,,AustralianSuper,0.00014586326602617587
Balanced,Fixed Income,AEP Texas Inc,,,2149009.0,0.0,,,AustralianSuper,0.0007060690466325179
Balanced,Fixed Income,AEP Transmission Co LLC,,,2066991.0,0.0,,,AustralianSuper,0.0006791215694154816
Balanced,Fixed Income,AerCap Ireland Capital DAC / AerCap Global Aviation Trust,,,6246914.0,0.0,,,AustralianSuper,0.002052458883315672
Balanced,Fixed Income,AES Corp/The,,,1087737.0,0.0,,,AustralianSuper,0.0003573821359412246
Balanced,Fixed Income,Agree LP,,,161913.0,0.0,,,AustralianSuper,5.319743079131398e-05
Balanced,Fixed Income,Aib Group Plc,,,1362292.0,0.0,,,AustralianSuper,0.00044758873214356296
Balanced,Fixed Income,Air Lease Corp,,,4233765.0,0.0,,,AustralianSuper,0.0013910274071519113
Balanced,Fixed Income,Air Liquide Finance SA,,,1007791.0,0.0,,,AustralianSuper,0.0003311154260288495
Balanced,Fixed Income,Air Products And Chemicals Inc,,,2445457.0,0.0,,,AustralianSuper,0.000803468711657707
Balanced,Fixed Income,Airbus Se,,,1669356.0,0.0,,,AustralianSuper,0.0005484763439381936
Balanced,Fixed Income,Akzo Nobel NV,,,1049229.0,0.0,,,AustralianSuper,0.0003447301150107748
Balanced,Fixed Income,Alectra Inc,,,158326.0,0.0,,,AustralianSuper,5.2018901678466696e-05
Balanced,Fixed Income,Alexandria Real Estate Equities Inc,,,2605627.0,0.0,,,AustralianSuper,0.0008560934699528702
Balanced,Fixed Income,Alimentation Couche-Tard Inc,,,1009366.0,0.0,,,AustralianSuper,0.0003316329011759737
Balanced,Fixed Income,Allianz Finance II BV,,,1201249.0,0.0,,,AustralianSuper,0.0003946771447668509
Balanced,Fixed Income,Allianz Se,,,3117054.0,0.0,,,AustralianSuper,0.0010241256998374955
Balanced,Fixed Income,Ally Financial Inc,,,1278787.0,0.0,,,AustralianSuper,0.00042015269267651166
Balanced,Fixed Income,Alphabet Inc,,,3956373.0,0.0,,,AustralianSuper,0.0012998886985734516
Balanced,Fixed Income,Alstom SA,,,944224.0,0.0,,,AustralianSuper,0.00031023012909091704
Balanced,Fixed Income,Altagas Ltd,,,894006.0,0.0,,,AustralianSuper,0.00029373072151105497
Balanced,Fixed Income,AltaLink LP,,,780619.0,0.0,,,AustralianSuper,0.00025647678214154966
Balanced,Fixed Income,Amadeus It Group Sa,,,1000002.0,0.0,,,AustralianSuper,0.00032855630607903975
Balanced,Fixed Income,AMAL Trustees Pty Ltd,,,6422302.0,0.0,,,AustralianSuper,0.0021100836014768263
Balanced,Fixed Income,Amazon.Com Inc,,,9697846.0,0.0,,,AustralianSuper,0.0031862820861192193
Balanced,Fixed Income,Amcor Flexibles North America Inc,,,2841228.0,0.0,,,AustralianSuper,0.0009335015094053192
Balanced,Fixed Income,Ameren Corp,,,1078830.0,0.0,,,AustralianSuper,0.0003544556907758689
Balanced,Fixed Income,America Movil SAB de CV,,,5292379.0,0.0,,,AustralianSuper,0.0017388410169282484
Balanced,Fixed Income,American Express Co,,,6496909.0,0.0,,,AustralianSuper,0.0021345961527793624
Balanced,Fixed Income,American Homes 4 Rent LP,,,2523566.0,0.0,,,AustralianSuper,0.0008291318648429284
Balanced,Fixed Income,American Honda Finance Corp,,,7816534.0,0.0,,,AustralianSuper,0.0025681664010484186
Balanced,Fixed Income,American International Group Inc,,,501687.0,0.0,,,AustralianSuper,0.0001648320978636795
