Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
International Shares,Fixed Income,Westpac Banking Corp,,,22019381.0,0.25,,Internally,AustralianSuper,0.23971961932615277
International Shares,Fixed Income,,,,5993914.0,0.07,,Externally,AustralianSuper,0.06525427678251708
International Shares,Fixed Income,,,,97922483.0,1.09,,Internally,AustralianSuper,1.0660581397920164
International Shares,Equity,3I,,B1YW440,14740601.0,0.16,Listed,,AustralianSuper,0.16047732042779528
International Shares,Equity,3M,,2595708,8343266.0,0.09,Listed,,AustralianSuper,0.09083109781591196
International Shares,Equity,3Sbio,,BY9D3L9,1687890.0,0.02,Listed,,AustralianSuper,0.018375645903234972
International Shares,Equity,A2 Milk Company,,6287250,39242.0,0.0,Listed,,AustralianSuper,0.0004272180631052656
International Shares,Equity,Aak Ab (Publ),,BF2FPV3,62200.0,0.0,Listed,,AustralianSuper,0.0006771561980823485
International Shares,Equity,Abb,,7108899,3127013.0,0.03,Listed,,AustralianSuper,0.03404302627707523
International Shares,Equity,Abbott Laboratories,,2002305,2091236.0,0.02,Listed,,AustralianSuper,0.022766775225931485
International Shares,Equity,Abbvie,,B92SR70,12449169.0,0.14,Listed,,AustralianSuper,0.13553106027853107
International Shares,Equity,Abc-Mart,,6292102,49571.0,0.0,Listed,,AustralianSuper,0.000539667361658201
International Shares,Equity,Abiomed,,BQBG6P5,3116.0,0.0,Listed,,AustralianSuper,3.392313043769451e-05
International Shares,Equity,Abn Amro Bank Nv,,BYQP136,495169.0,0.01,Listed,,AustralianSuper,0.005390783881804476
International Shares,Equity,Absa,,BFX05H3,434888.0,0.0,Listed,,AustralianSuper,0.004734519367711196
International Shares,Equity,Abu Dhabi Commercial Bank Pjsc,,6545464,1521729.0,0.02,Listed,,AustralianSuper,0.016566691706618234
International Shares,Equity,Accenture,,B4BNMY3,38540887.0,0.43,Listed,,AustralianSuper,0.41958521722896164
International Shares,Equity,Accor Sa,,5852842,242412.0,0.0,Listed,,AustralianSuper,0.0026390801975810013
International Shares,Equity,Acom,,6049784,69147.0,0.0,Listed,,AustralianSuper,0.0007527864892090057
International Shares,Equity,Acs Actividades De Construccion Y Servicios Sa,,B01FLQ6,687214.0,0.01,Listed,,AustralianSuper,0.007481530860272719
International Shares,Equity,Adani Enterprises,,B01VRK0,7939080.0,0.09,Listed,,AustralianSuper,0.08643082361851466
International Shares,Equity,Adani Green Energy,,BD6H7M6,4706186.0,0.05,Listed,,AustralianSuper,0.05123509677216038
International Shares,Equity,Adani Ports And Special Economic Zone,,B28XXH2,7749365.0,0.09,Listed,,AustralianSuper,0.08436544278058553
International Shares,Equity,Adani Power,,B3WQH49,6677179.0,0.07,Listed,,AustralianSuper,0.07269281584494049
International Shares,Equity,Adani Transmission,,BYPCLL6,3721876.0,0.04,Listed,,AustralianSuper,0.04051915437128519
International Shares,Equity,Addtech Ab,,BLN8T44,235180.0,0.0,Listed,,AustralianSuper,0.0025603471811094327
International Shares,Equity,Adidas Ag,,4031976,1391399.0,0.02,Listed,,AustralianSuper,0.015147820849768196
International Shares,Equity,Admiral,,B02J639,2410244.0,0.03,Listed,,AustralianSuper,0.02623973735515743
International Shares,Equity,Adnoc Gas,,BPJLW35,4081994.0,0.05,Listed,,AustralianSuper,0.04443967102307007
