PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCHGSC] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,"DOORDASH, INC.",-,DASH US,-,,708,"$266,386",0.03%,
LISTED EQUITY,-,-,-,-,NIPPON TELEGRAPH & TELEPHONE CORP.,-,9432 JP,-,,"162,587","$264,502",0.03%,
LISTED EQUITY,-,-,-,-,OOH!MEDIA LTD.,-,OML AU,-,,"152,108","$262,386",0.03%,
LISTED EQUITY,-,-,-,-,IRESS LTD.,-,IRE AU,-,,"32,572","$260,580",0.03%,
LISTED EQUITY,-,-,-,-,"CLEAN HARBORS, INC.",-,CLH US,-,,737,"$259,937",0.03%,
LISTED EQUITY,-,-,-,-,VERBUND AG,-,VER AV,-,,"2,104","$245,585",0.03%,
LISTED EQUITY,-,-,-,-,HANG SENG BANK LTD.,-,11 HK,-,,"10,688","$244,318",0.03%,
LISTED EQUITY,-,-,-,-,YAOKO CO. LTD.,-,8279 JP,-,,"2,348","$235,883",0.03%,
LISTED EQUITY,-,-,-,-,EMERALD RESOURCES NL,-,EMR AU,-,,"59,945","$234,984",0.03%,
LISTED EQUITY,-,-,-,-,FIFTH THIRD BANCORP,-,FITB US,-,,"3,642","$228,543",0.02%,
LISTED EQUITY,-,-,-,-,LOVISA HOLDINGS LTD.,-,LOV AU,-,,"7,182","$227,517",0.02%,
LISTED EQUITY,-,-,-,-,VONOVIA SE,-,VNA GR,-,,"4,239","$227,091",0.02%,
LISTED EQUITY,-,-,-,-,"WW GRAINGER, INC.",-,GWW US,-,,143,"$226,401",0.02%,
LISTED EQUITY,-,-,-,-,IDP EDUCATION LTD.,-,IEL AU,-,,"59,385","$217,944",0.02%,
LISTED EQUITY,-,-,-,-,FRESENIUS MEDICAL CARE AG,-,FME GR,-,,"2,496","$217,559",0.02%,
LISTED EQUITY,-,-,-,-,LOBLAW COS. LTD.,-,L CN,-,,860,"$216,725",0.02%,
LISTED EQUITY,-,-,-,-,CHECK POINT SOFTWARE TECHNOLOGIES LTD.,-,CHKP US,-,,636,"$214,690",0.02%,
LISTED EQUITY,-,-,-,-,VERTIV HOLDINGS CO.,-,VRT US,-,,"1,064","$208,482",0.02%,
LISTED EQUITY,-,-,-,-,RESOLUTE MINING LTD.,-,RSG AU,-,,"338,092","$206,236",0.02%,
LISTED EQUITY,-,-,-,-,"BCE, INC.",-,BCE CN,-,,"5,755","$194,359",0.02%,
LISTED EQUITY,-,-,-,-,"PINTEREST, INC.",-,PINS US,-,,"3,531","$193,192",0.02%,
LISTED EQUITY,-,-,-,-,U.S. BANCORP,-,USB US,-,,"2,682","$185,191",0.02%,
LISTED EQUITY,-,-,-,-,"CARLYLE GROUP, INC.",-,CG US,-,,"2,229","$174,851",0.02%,
LISTED EQUITY,-,-,-,-,CAR GROUP LTD.,-,CAR AU,-,,"4,639","$173,592",0.02%,
LISTED EQUITY,-,-,-,-,"TREND MICRO, INC.",-,4704 JP,-,,"1,644","$173,301",0.02%,
LISTED EQUITY,-,-,-,-,CATALYST METALS LTD.,-,CYL AU,-,,"32,880","$171,633",0.02%,
LISTED EQUITY,-,-,-,-,"BEST BUY CO., INC.",-,BBY US,-,,"1,662","$170,232",0.02%,
LISTED EQUITY,-,-,-,-,TOKYO ELECTRON LTD.,-,8035 JP,-,,574,"$167,722",0.02%,
LISTED EQUITY,-,-,-,-,"MARVELL TECHNOLOGY, INC.",-,MRVL US,-,,"1,407","$166,152",0.02%,
LISTED EQUITY,-,-,-,-,BPER BANCA SPA,-,BPE IM,-,,"11,962","$165,323",0.02%,
LISTED EQUITY,-,-,-,-,INTACT FINANCIAL CORP.,-,IFC CN,-,,459,"$162,488",0.02%,
LISTED EQUITY,-,-,-,-,"REDDIT, INC.",-,RDDT US,-,,692,"$158,888",0.02%,
LISTED EQUITY,-,-,-,-,BANCO DE SABADELL SA,-,SAB SM,-,,"31,845","$154,178",0.02%,
LISTED EQUITY,-,-,-,-,RYANAIR HOLDINGS PLC,-,RYA ID,-,,"3,537","$152,190",0.02%,
LISTED EQUITY,-,-,-,-,KONE OYJ,-,KNEBV FH,-,,"1,509","$151,087",0.02%,
LISTED EQUITY,-,-,-,-,"LENNOX INTERNATIONAL, INC.",-,LII US,-,,170,"$148,510",0.02%,
LISTED EQUITY,-,-,-,-,SEA LTD.,-,SE US,-,,579,"$141,199",0.02%,
LISTED EQUITY,-,-,-,-,"CELESTICA, INC.",-,CLS CN,-,,574,"$136,472",0.01%,
LISTED EQUITY,-,-,-,-,EDENRED SE,-,EDEN FP,-,,"2,826","$133,080",0.01%,
LISTED EQUITY,-,-,-,-,YAMATO HOLDINGS CO. LTD.,-,9064 JP,-,,"6,214","$126,690",0.01%,
LISTED EQUITY,-,-,-,-,UNILEVER PLC,-,ULVR LN,-,,"1,336","$123,642",0.01%,
LISTED EQUITY,-,-,-,-,MONOTARO CO. LTD.,-,3064 JP,-,,"4,111","$123,545",0.01%,
LISTED EQUITY,-,-,-,-,INSULET CORP.,-,PODD US,-,,255,"$122,184",0.01%,
LISTED EQUITY,-,-,-,-,"HUMANA, INC.",-,HUM US,-,,327,"$121,896",0.01%,
LISTED EQUITY,-,-,-,-,IPSEN SA,-,IPN FP,-,,625,"$113,253",0.01%,
LISTED EQUITY,-,-,-,-,ADAIRS LTD.,-,ADH AU,-,,"54,163","$113,201",0.01%,
LISTED EQUITY,-,-,-,-,WESTERN DIGITAL CORP.,-,WDC US,-,,"1,149","$112,144",0.01%,
LISTED EQUITY,-,-,-,-,EBOS GROUP LTD.,-,EBO AU,-,,"3,094","$110,115",0.01%,
LISTED EQUITY,-,-,-,-,INPOST SA,-,INPST NA,-,,"4,164","$105,156",0.01%,
LISTED EQUITY,-,-,-,-,"IGM FINANCIAL, INC.",-,IGM CN,-,,"2,180","$104,859",0.01%,
LISTED EQUITY,-,-,-,-,HANNOVER RUECK SE,-,HNR1 GR,-,,210,"$100,658",0.01%,
LISTED EQUITY,-,-,-,-,TYRO PAYMENTS LTD.,-,TYR AU,-,,"113,831","$100,171",0.01%,
LISTED EQUITY,-,-,-,-,COGNIZANT TECHNOLOGY SOLUTIONS CORP.,-,CTSH US,-,,797,"$94,862",0.01%,
LISTED EQUITY,-,-,-,-,SVENSKA HANDELSBANKEN AB,-,SHBA SS,-,,"4,478","$90,664",0.01%,
LISTED EQUITY,-,-,-,-,"VERISK ANALYTICS, INC.",-,VRSK US,-,,186,"$88,425",0.01%,
LISTED EQUITY,-,-,-,-,HEALIUS LTD.,-,HLS AU,-,,"109,509","$85,965",0.01%,
LISTED EQUITY,-,-,-,-,SHERWIN-WILLIAMS CO.,-,SHW US,-,,164,"$85,849",0.01%,
LISTED EQUITY,-,-,-,-,CARVANA CO.,-,CVNA US,-,,153,"$78,842",0.01%,
LISTED EQUITY,-,-,-,-,CIGNA GROUP,-,CI US,-,,150,"$75,420",0.01%,
LISTED EQUITY,-,-,-,-,G8 EDUCATION LTD.,-,GEM AU,-,,"63,120","$74,482",0.01%,
LISTED EQUITY,-,-,-,-,"MOLINA HEALTHCARE, INC.",-,MOH US,-,,162,"$73,788",0.01%,
LISTED EQUITY,-,-,-,-,HELVETIA HOLDING AG,-,HELN SW,-,,206,"$73,529",0.01%,
LISTED EQUITY,-,-,-,-,MA FINANCIAL GROUP LTD.,-,MAF AU,-,,"9,420","$71,500",0.01%,
LISTED EQUITY,-,-,-,-,BARRICK MINING CORP.,-,ABX CN,-,,"2,218","$70,314",0.01%,
LISTED EQUITY,-,-,-,-,JAPAN AIRLINES CO. LTD.,-,9201 JP,-,,"2,027","$62,976",0.01%,
LISTED EQUITY,-,-,-,-,OTIS WORLDWIDE CORP.,-,OTIS US,-,,415,"$62,689",0.01%,
LISTED EQUITY,-,-,-,-,VOLKSWAGEN AG,-,VOW3 GR,-,,380,"$60,923",0.01%,
LISTED EQUITY,-,-,-,-,TELEFONAKTIEBOLAGET LM ERICSSON,-,ERICB SS,-,,"4,659","$60,380",0.01%,
LISTED EQUITY,-,-,-,-,"CARLISLE COS., INC.",-,CSL US,-,,102,"$58,282",0.01%,
LISTED EQUITY,-,-,-,-,KBC GROUP NV,-,KBC BB,-,,360,"$56,529",0.01%,
LISTED EQUITY,-,-,-,-,AENA SME SA,-,AENA SM,-,,"1,371","$55,641",0.01%,
LISTED EQUITY,-,-,-,-,SWISS RE AG,-,SREN SW,-,,209,"$54,993",0.01%,
LISTED EQUITY,-,-,-,-,BANK LEUMI LE-ISRAEL BM,-,LUMI IT,-,,"1,858","$52,727",0.01%,
LISTED EQUITY,-,-,-,-,ELISA OYJ,-,ELISA FH,-,,614,"$51,740",0.01%,
LISTED EQUITY,-,-,-,-,NATIONAL BANK OF CANADA,-,NA CN,-,,325,"$51,076",0.01%,
LISTED EQUITY,-,-,-,-,BOLIDEN AB,-,BOL SS,-,,"1,053","$49,766",0.01%,
LISTED EQUITY,-,-,-,-,"MONOLITHIC POWER SYSTEMS, INC.",-,MPWR US,-,,45,"$49,717",0.01%,
LISTED EQUITY,-,-,-,-,"CBOE GLOBAL MARKETS, INC.",-,CBOE US,-,,138,"$49,260",0.01%,
LISTED EQUITY,-,-,-,-,"LUNDIN GOLD, INC.",-,LUG CN,-,,612,"$49,194",0.01%,
LISTED EQUITY,-,-,-,-,PAN AMERICAN SILVER CORP.,-,PAAS CN,-,,"1,090","$47,092",0.01%,
LISTED EQUITY,-,-,-,-,LLOYDS BANKING GROUP PLC,-,LLOY LN,-,,"29,292","$46,979",0.01%,
LISTED EQUITY,-,-,-,-,"MONGODB, INC.",-,MDB US,-,,146,"$46,744",0.00%,
LISTED EQUITY,-,-,-,-,AGNICO EAGLE MINES LTD.,-,AEM CN,-,,249,"$45,095",0.00%,
LISTED EQUITY,-,-,-,-,UBS GROUP AG,-,UBSG SW,-,,845,"$43,507",0.00%,
LISTED EQUITY,-,-,-,-,MIZRAHI TEFAHOT BANK LTD.,-,MZTF IT,-,,433,"$43,092",0.00%,
LISTED EQUITY,-,-,-,-,SCREEN HOLDINGS CO. LTD.,-,7735 JP,-,,344,"$42,755",0.00%,
LISTED EQUITY,-,-,-,-,DANSKE BANK AS,-,DANSKE DC,-,,686,"$42,530",0.00%,
LISTED EQUITY,-,-,-,-,KINGFISHER PLC,-,KGF LN,-,,"6,674","$40,584",0.00%,
LISTED EQUITY,-,-,-,-,"PURE STORAGE, INC.",-,PSTG US,-,,458,"$40,283",0.00%,
LISTED EQUITY,-,-,-,-,"CME GROUP, INC.",-,CME US,-,,96,"$40,206",0.00%,
LISTED EQUITY,-,-,-,-,SMARTGROUP CORP. LTD.,-,SIQ AU,-,,"5,392","$39,736",0.00%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BANK AG,-,DBK GR,-,,855,"$38,539",0.00%,
LISTED EQUITY,-,-,-,-,SITC INTERNATIONAL HOLDINGS CO. LTD.,-,1308 HK,-,,"7,839","$38,323",0.00%,
LISTED EQUITY,-,-,-,-,L'OREAL SA,-,OR FP,-,,58,"$37,678",0.00%,
LISTED EQUITY,-,-,-,-,JAPAN POST HOLDINGS CO. LTD.,-,6178 JP,-,,"2,658","$37,494",0.00%,
LISTED EQUITY,-,-,-,-,"JACK HENRY & ASSOCIATES, INC.",-,JKHY US,-,,135,"$37,163",0.00%,
SUB TOTAL LISTED EQUITY,,,,,,,,,,,"$590,507,607",63.16%,
UNLISTED EQUITY,INTERNALLY,-,-,-,FSSSP FINANCIAL SERVICES PTY LTD,-,-,-,100%,,,,
UNLISTED EQUITY,INTERNALLY,-,-,-,RUMIN8 PTY LTD,-,-,-,4%,,,,
SUB TOTAL UNLISTED EQUITY INTERNALLY,,,,,,,,,,,"$51,007",0.01%,
UNLISTED EQUITY,EXTERNALLY,-,-,BLACKBIRD VENTURES PTY LTD,-,-,-,-,,,"$11,120,333",1.19%,
UNLISTED EQUITY,EXTERNALLY,-,-,STEPSTONE GROUP LP,-,-,-,-,,,"$8,874,312",0.95%,
UNLISTED EQUITY,EXTERNALLY,-,-,"UPDATA MANAGEMENT, LLC",-,-,-,-,,,"$5,150,260",0.55%,
UNLISTED EQUITY,EXTERNALLY,-,-,GHO CAPITAL MANAGEMENT LIMITED,-,-,-,-,,,"$4,403,546",0.47%,
UNLISTED EQUITY,EXTERNALLY,-,-,CASTIK CAPITAL S.À.R.L.,-,-,-,-,,,"$4,067,679",0.44%,
UNLISTED EQUITY,EXTERNALLY,-,-,"WEBSTER EQUITY PARTNERS, LLC",-,-,-,-,,,"$3,779,614",0.40%,
UNLISTED EQUITY,EXTERNALLY,-,-,CINVEN LIMITED,-,-,-,-,,,"$3,292,439",0.35%,
UNLISTED EQUITY,EXTERNALLY,-,-,"AE INDUSTRIAL PARTNERS, LLC",-,-,-,-,,,"$2,243,921",0.24%,
UNLISTED EQUITY,EXTERNALLY,-,-,NEXUS POINT MANAGEMENT LIMITED,-,-,-,-,,,"$2,195,430",0.23%,
UNLISTED EQUITY,EXTERNALLY,-,-,ADAMANTEM CAPITAL PTY LTD,-,-,-,-,,,"$2,158,286",0.23%,
UNLISTED EQUITY,EXTERNALLY,-,-,INTEGRUM HOLDINGS LP,-,-,-,-,,,"$1,925,750",0.21%,
UNLISTED EQUITY,EXTERNALLY,-,-,"NEW 2ND CAPITAL ADVISORS, L.P.",-,-,-,-,,,"$1,870,895",0.20%,
UNLISTED EQUITY,EXTERNALLY,-,-,POTENTIA CAPITAL MANAGEMENT PTY LTD,-,-,-,-,,,"$1,859,474",0.20%,
UNLISTED EQUITY,EXTERNALLY,-,-,"TPG CAPITAL ADVISORS, LLC",-,-,-,-,,,"$1,553,962",0.17%,
UNLISTED EQUITY,EXTERNALLY,-,-,"FTV MANAGEMENT COMPANY, L.P.",-,-,-,-,,,"$1,414,769",0.15%,
UNLISTED EQUITY,EXTERNALLY,-,-,WARBURG PINCUS LLC,-,-,-,-,,,"$1,257,217",0.13%,
UNLISTED EQUITY,EXTERNALLY,-,-,ROC CAPITAL PTY LTD,-,-,-,-,,,"$1,065,475",0.11%,
UNLISTED EQUITY,EXTERNALLY,-,-,OPENSPACE VENTURES PTE LTD,-,-,-,-,,,"$954,247",0.10%,
UNLISTED EQUITY,EXTERNALLY,-,-,"SOLACE CAPITAL PARTNERS, LLC",-,-,-,-,,,"$953,266",0.10%,
UNLISTED EQUITY,EXTERNALLY,-,-,"POTENTUM PARTNERS, L.P.",-,-,-,-,,,"$912,574",0.10%,
UNLISTED EQUITY,EXTERNALLY,-,-,"STG PARTNERS, LLC",-,-,-,-,,,"$890,816",0.10%,
UNLISTED EQUITY,EXTERNALLY,-,-,BANSK GROUP LLC,-,-,-,-,,,"$855,723",0.09%,
UNLISTED EQUITY,EXTERNALLY,-,-,"FOUNDRY GROUP, LLC",-,-,-,-,,,"$746,694",0.08%,
UNLISTED EQUITY,EXTERNALLY,-,-,"WM PARTNERS, LP",-,-,-,-,,,"$639,896",0.07%,
UNLISTED EQUITY,EXTERNALLY,-,-,MACQUARIE INFRASTRUCTURE AND REAL ASSETS (EUROPE) S.À.R.L,-,-,-,-,,,"$597,955",0.06%,
UNLISTED EQUITY,EXTERNALLY,-,-,GREENBELT CAPITAL MANAGEMENT L.P.,-,-,-,-,,,"$564,252",0.06%,
UNLISTED EQUITY,EXTERNALLY,-,-,GENERATION INVESTMENT MANAGEMENT LLP,-,-,-,-,,,"$538,130",0.06%,
UNLISTED EQUITY,EXTERNALLY,-,-,"MOTIVE CAPITAL MANAGEMENT, LLC",-,-,-,-,,,"$505,904",0.05%,
UNLISTED EQUITY,EXTERNALLY,-,-,FIVE V CAPITAL PTY LTD,-,-,-,-,,,"$502,568",0.05%,
UNLISTED EQUITY,EXTERNALLY,-,-,"SER CAPITAL PARTNERS, LLC",-,-,-,-,,,"$492,504",0.05%,
UNLISTED EQUITY,EXTERNALLY,-,-,LYFE CAPITAL INVESTMENT MANAGEMENT LIMITED,-,-,-,-,,,"$460,961",0.05%,
UNLISTED EQUITY,EXTERNALLY,-,-,TOURING CAPITAL LLC,-,-,-,-,,,"$373,875",0.04%,
UNLISTED EQUITY,EXTERNALLY,-,-,EPIRIS LLP,-,-,-,-,,,"$348,893",0.04%,
UNLISTED EQUITY,EXTERNALLY,-,-,HEADLINE GROWTH MANAGEMENT LLC,-,-,-,-,,,"$312,814",0.03%,
UNLISTED EQUITY,EXTERNALLY,-,-,KKR AUSTRALIA INVESTMENT MANAGEMENT PTY LTD,-,-,-,-,,,"$300,645",0.03%,
UNLISTED EQUITY,EXTERNALLY,-,-,"HILDRED CAPITAL MANAGEMENT, LLC",-,-,-,-,,,"$283,411",0.03%,
UNLISTED EQUITY,EXTERNALLY,-,-,FITZWALTER CAPITAL (US) LLC,-,-,-,-,,,"$263,748",0.03%,
UNLISTED EQUITY,EXTERNALLY,-,-,"ARCTOS PARTNERS, LP",-,-,-,-,,,"$163,064",0.02%,
UNLISTED EQUITY,EXTERNALLY,-,-,IMPILO AB,-,-,-,-,,,"$98,865",0.01%,
UNLISTED EQUITY,EXTERNALLY,-,-,WILSHIRE AUSTRALIA PTY LTD,-,-,-,-,,,"$63,856",0.01%,
UNLISTED EQUITY,EXTERNALLY,-,-,"NORTHLANE CAPITAL PARTNERS, LLC",-,-,-,-,,,"$26,542",0.00%,
UNLISTED EQUITY,EXTERNALLY,-,-,"STERLING FUND MANAGEMENT, LLC",-,-,-,-,,,"$2,735",0.00%,
UNLISTED EQUITY,EXTERNALLY,-,-,"EMERALD TECHNOLOGY VENTURES AG, ZURICH",-,-,-,-,,,"$2,201",0.00%,
SUB TOTAL UNLISTED EQUITY EXTERNALLY,,,,,,,,,,,"$70,089,501",7.50%,
LISTED PROPERTY,-,-,-,-,GOODMAN GROUP,-,GMG AU,-,,"106,046","$3,631,008",0.39%,
LISTED PROPERTY,-,-,-,-,VICINITY LTD.,-,VCX AU,-,,"1,141,624","$2,819,813",0.30%,
LISTED PROPERTY,-,-,-,-,GPT GROUP,-,GPT AU,-,,"505,402","$2,446,148",0.26%,
LISTED PROPERTY,-,-,-,-,AMERICAN TOWER CORP.,-,AMT US,-,,"6,512","$2,196,120",0.23%,
LISTED PROPERTY,-,-,-,-,KLEPIERRE SA,-,LI FP,-,,"26,311","$1,575,965",0.17%,
LISTED PROPERTY,-,-,-,-,LENDLEASE GROUP,-,LLC AU,-,,"229,811","$1,236,382",0.13%,
LISTED PROPERTY,-,-,-,-,PUBLIC STORAGE,-,PSA US,-,,"2,122","$950,292",0.10%,
LISTED PROPERTY,-,-,-,-,"SIMON PROPERTY GROUP, INC.",-,SPG US,-,,"3,246","$796,240",0.09%,
LISTED PROPERTY,-,-,-,-,WEYERHAEUSER CO.,-,WY US,-,,"18,993","$744,542",0.08%,
LISTED PROPERTY,-,-,-,-,STOCKLAND,-,SGP AU,-,,"125,795","$674,262",0.07%,
LISTED PROPERTY,-,-,-,-,SCENTRE GROUP,-,SCG AU,-,,"188,719","$671,841",0.07%,
LISTED PROPERTY,-,-,-,-,CHARTER HALL GROUP,-,CHC AU,-,,"28,796","$552,604",0.06%,
LISTED PROPERTY,-,-,-,-,BWP TRUST,-,BWP AU,-,,"151,470","$533,176",0.06%,
LISTED PROPERTY,-,-,-,-,"EQUINIX, INC.",-,EQIX US,-,,323,"$392,440",0.04%,
LISTED PROPERTY,-,-,-,-,REGENCY CENTERS CORP.,-,REG US,-,,"2,532","$275,204",0.03%,
LISTED PROPERTY,-,-,-,-,LAND SECURITIES GROUP PLC,-,LAND LN,-,,"20,763","$273,958",0.03%,
LISTED PROPERTY,-,-,-,-,LENDLEASE CORP. LTD.,-,LLC AU,-,,"49,318","$265,331",0.03%,
LISTED PROPERTY,-,-,-,-,COVIVIO SA,-,COV FP,-,,"2,257","$216,529",0.02%,
LISTED PROPERTY,-,-,-,-,HMC CAPITAL LTD.,-,HMC AU,-,,"42,423","$216,357",0.02%,
LISTED PROPERTY,-,-,-,-,NATIONAL STORAGE REIT,-,NSR AU,-,,"55,007","$126,515",0.01%,
LISTED PROPERTY,-,-,-,-,DEXUS,-,DXS AU,-,,"16,087","$106,977",0.01%,
LISTED PROPERTY,-,-,-,-,CDL HOSPITALITY TRUSTS,-,CDREIT SP,-,,"6,919","$6,507",0.00%,
SUB TOTAL LISTED PROPERTY,,,,,,,,,,,"$20,708,211",2.21%,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""BANKSTOWN COMPASS CENTRE"", 83-99 NORTH TERRACE, BANKSTOWN,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""DICKSON VILLAGE"" (BTR), CORNER OF ANTILL STREET AND BRADHAM STREET, DICKSON,ACT",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""DICKSON VILLAGE"" (RETAIL), CORNER OF ANTILL STREET AND BRADHAM STREET, DICKSON,ACT",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""FIRST ESTATE"", 2-19 DISTRIBUTION DRIVE AND 579 MAMRE ROAD, ORCHARD HILLS,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""FOCUS AT MASON SQ"", 39-51 HOMER STREET, MOONEE PONDS (105 LOTS),VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""METROPOL"" 81 COOYONG STREET, REID,ACT",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""SPACE 207"", 207 PACIFIC HIGHWAY, ST LEONARDS,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""THE FINERY"", GADIGAL AVENUE, WATERLOO,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""THE YARDS"", 657 MAMRE ROAD, KEMPS CREEK,NSW",50%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""WATERLOO MASTERY"", 44-48 O'DEA AVENUE, WATERLOO,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"1-5 TREACY STREET, HURSTVILLE (53 LOTS),NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"11 PINNACLE STREET, MIRANDA (51 LOTS),NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"11-19 HOLDSWORTH AVE AND 12-20 BERRY ROAD, ST LEONARDS,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"145 ANN STREET, BRISBANE,QLD",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"2289-2309 ELIZABETH DRIVE, LUDDENHAM,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"28 ELIZABETH STREET, LIVERPOOL,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"33-35 ASHFORD AVE AND 11-13 PARTRIDGE STREET, CASTLE HILL,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"50-52 QUEENS ROAD, MELBOURNE,VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"6-34 HIGH STREET, PRESTON,VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"8 GRAYLANDS ROAD, CLAREMONT,WA",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"859 MAMRE ROAD, KEMPS CREEK,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"890-898 BOURKE STREET, ZETLAND,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"EUMEMMERRING BUSINESS PARK, 10-36 ABBOTTS ROAD, DANDENONG SOUTH,VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"PART 1 CLIFF ROAD, EPPING (61 LOTS),NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"PART 37-43 AND 53-59 BALMORAL ROAD, NORTHMEAD (35 LOTS),NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"PART 626 HEIDELBERG ROAD, ALPHINGTON (100 LOTS),VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"SOMERTON BUSINESS PARK, 5-161 HUME HWY, SOMERTON VIC 3062,VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"SUNSHINE MARKETPLACE, 80 HARVESTOR ROAD, SUNSHINE,VIC",50%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,AWARE REAL ESTATE MANAGEMENT PTY LTD,-,-,HTTPS://AWAREREALESTATE.COM.AU/,100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,AWARE SUPER ELG FINCO PTY LTD,-,-,NO PROPERTY HELD,100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,BANKSTOWN AIRPORT LIMITED,-,-,"3 AVRO ST, BANKSTOWN NSW 2200, AUSTRALIA",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,CAMDEN AIRPORT LIMITED,-,-,"AERODROME RD, COBBITTY NSW 2570, AUSTRALIA",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,DARE PROPERTY HOLDINGS LIMITED,-,-,"11-12 HANOVER SQUARE, MAYFAIR, LONDON.",99%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,DARE PROPERTY HOLDINGS LIMITED,-,-,"20 MANCHESTER SQUARE, MARYLEBONE, LONDON.",99%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,GET LIVING PLC,-,-,HTTPS://WWW.GETLIVING.COM/,22%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,KEYTON HOLDING PTY LTD,-,-,HTTPS://KEYTON.COM.AU,50%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,OAKTREE RETIREMENT VILLAGES,-,-,HTTPS://WWW.OAKTREEGROUP.COM.AU/,100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,THE JULY B.V.,-,-,HTTPS://WWW.THEJULY.COM,99%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,"VIVENIO RESIDENCIAL SOCIMI, SA",-,-,HTTPS://VIVENIO.COM/,49%,,,,
