PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCBGRO] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,BROOKFIELD ASSET MANAGEMENT LTD.,-,BAM CN,-,,"6,446","$543,285",0.00%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE PHILIPS NV,-,PHIA NA,-,,"14,839","$542,467",0.00%,
LISTED EQUITY,-,-,-,-,EAST JAPAN RAILWAY CO.,-,9020 JP,-,,"16,512","$542,140",0.00%,
LISTED EQUITY,-,-,-,-,MESOBLAST LTD.,-,MSB AU,-,,"327,476","$541,973",0.00%,
LISTED EQUITY,-,-,-,-,"HUBSPOT, INC.",-,HUBS US,-,,638,"$541,888",0.00%,
LISTED EQUITY,-,-,-,-,KUMBA IRON ORE LTD.,-,KIO SJ,-,,"22,123","$541,449",0.00%,
LISTED EQUITY,-,-,-,-,TECK RESOURCES LTD.,-,TECKB CN,-,,"8,782","$540,850",0.00%,
LISTED EQUITY,-,-,-,-,"PRINCIPAL FINANCIAL GROUP, INC.",-,PFG US,-,,"4,457","$540,173",0.00%,
LISTED EQUITY,-,-,-,-,SWISSCOM AG,-,SCMN SW,-,,501,"$539,803",0.00%,
LISTED EQUITY,-,-,-,-,DSM-FIRMENICH AG,-,DSFIR NA,-,,"3,337","$539,475",0.00%,
LISTED EQUITY,-,-,-,-,"NOMURA HOLDINGS, INC.",-,8604 JP,-,,"53,587","$538,919",0.00%,
LISTED EQUITY,-,-,-,-,"MOLINA HEALTHCARE, INC.",-,MOH US,-,,"1,184","$538,420",0.00%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ESTATE CO. LTD.,-,8802 JP,-,,"18,828","$537,604",0.00%,
LISTED EQUITY,-,-,-,-,JBS NV,-,JBS US,-,,"24,058","$536,348",0.00%,
LISTED EQUITY,-,-,-,-,"BIOGEN, INC.",-,BIIB US,-,,"2,793","$535,287",0.00%,
LISTED EQUITY,-,-,-,-,"WSP GLOBAL, INC.",-,WSP CN,-,,"1,721","$534,558",0.00%,
LISTED EQUITY,-,-,-,-,"ZIMMER BIOMET HOLDINGS, INC.",-,ZBH US,-,,"3,833","$533,480",0.00%,
LISTED EQUITY,-,-,-,-,IPERIONX LTD.,-,IPX AU,-,,"112,273","$533,296",0.00%,
LISTED EQUITY,-,-,-,-,FORTIVE CORP.,-,FTV US,-,,"6,693","$532,409",0.00%,
LISTED EQUITY,-,-,-,-,"FIRST CITIZENS BANCSHARES, INC.",-,FCNCA US,-,,177,"$529,144",0.00%,
LISTED EQUITY,-,-,-,-,"TYLER TECHNOLOGIES, INC.",-,TYL US,-,,584,"$528,633",0.00%,
LISTED EQUITY,-,-,-,-,SUZUKI MOTOR CORP.,-,7269 JP,-,,"28,569","$526,035",0.00%,
LISTED EQUITY,-,-,-,-,SINGAPORE TELECOMMUNICATIONS LTD.,-,ST SP,-,,"114,814","$525,455",0.00%,
LISTED EQUITY,-,-,-,-,STMICROELECTRONICS NV,-,STMPA FP,-,,"11,279","$523,927",0.00%,
LISTED EQUITY,-,-,-,-,"SOMPO HOLDINGS, INC.",-,8630 JP,-,,"11,393","$522,947",0.00%,
LISTED EQUITY,-,-,-,-,DEVON ENERGY CORP.,-,DVN US,-,,"10,766","$522,584",0.00%,
LISTED EQUITY,-,-,-,-,"DAVITA, INC.",-,DVA US,-,,"2,395","$520,550",0.00%,
LISTED EQUITY,-,-,-,-,"BAYCURRENT, INC.",-,6532 JP,-,,"6,639","$520,391",0.00%,
LISTED EQUITY,-,-,-,-,"TIS, INC.",-,3626 JP,-,,"10,167","$519,631",0.00%,
LISTED EQUITY,-,-,-,-,KERRY GROUP PLC,-,KYGA ID,-,,"3,093","$519,440",0.00%,
LISTED EQUITY,-,-,-,-,NOVONESIS NOVOZYMES B,-,NSISB DC,-,,"4,744","$517,205",0.00%,
LISTED EQUITY,-,-,-,-,BT GROUP PLC,-,BTA LN,-,,"127,533","$516,680",0.00%,
LISTED EQUITY,-,-,-,-,FERROVIAL SE,-,FER SM,-,,"6,357","$515,319",0.00%,
LISTED EQUITY,-,-,-,-,MTU AERO ENGINES AG,-,MTX GR,-,,762,"$514,943",0.00%,
LISTED EQUITY,-,-,-,-,"ASTELLAS PHARMA, INC.",-,4503 JP,-,,"34,401","$514,761",0.00%,
LISTED EQUITY,-,-,-,-,"NISOURCE, INC.",-,NI US,-,,"8,342","$513,436",0.00%,
LISTED EQUITY,-,-,-,-,"RESONA HOLDINGS, INC.",-,8308 JP,-,,"36,454","$512,943",0.00%,
LISTED EQUITY,-,-,-,-,"OKLO, INC.",-,OKLO US,-,,"5,965","$509,654",0.00%,
LISTED EQUITY,-,-,-,-,"CORMEDIX, INC.",-,CRMD US,-,,"27,078","$509,052",0.00%,
LISTED EQUITY,-,-,-,-,MARATHON PETROLEUM CORP.,-,MPC US,-,,"2,005","$508,190",0.00%,
LISTED EQUITY,-,-,-,-,"GODADDY, INC.",-,GDDY US,-,,"1,845","$506,941",0.00%,
LISTED EQUITY,-,-,-,-,PENTAIR PLC,-,PNR US,-,,"3,236","$506,891",0.00%,
LISTED EQUITY,-,-,-,-,LEONARDO SPA,-,LDO IM,-,,"5,917","$506,383",0.00%,
LISTED EQUITY,-,-,-,-,PACKAGING CORP. OF AMERICA,-,PKG US,-,,"1,747","$502,487",0.00%,
LISTED EQUITY,-,-,-,-,MAGELLAN FINANCIAL GROUP LTD.,-,MFG AU,-,,"58,568","$501,343",0.00%,
LISTED EQUITY,-,-,-,-,AECOM,-,ACM US,-,,"2,901","$499,592",0.00%,
LISTED EQUITY,-,-,-,-,ORIENTAL LAND CO. LTD.,-,4661 JP,-,,"14,219","$499,288",0.00%,
LISTED EQUITY,-,-,-,-,GENUINE PARTS CO.,-,GPC US,-,,"2,688","$497,578",0.00%,
LISTED EQUITY,-,-,-,-,"COMMVAULT SYSTEMS, INC.",-,CVLT US,-,,"1,870","$497,403",0.00%,
LISTED EQUITY,-,-,-,-,"JACOBS SOLUTIONS, INC.",-,J US,-,,"2,477","$496,739",0.00%,
LISTED EQUITY,-,-,-,-,PING AN INSURANCE GROUP CO. OF CHINA LTD.,-,2318 HK,-,,"51,218","$496,307",0.00%,
LISTED EQUITY,-,-,-,-,REALTEK SEMICONDUCTOR CORP.,-,2379 TT,-,,"16,709","$494,874",0.00%,
LISTED EQUITY,-,-,-,-,PHILLIPS 66,-,PSX US,-,,"2,710","$493,289",0.00%,
LISTED EQUITY,-,-,-,-,TERUMO CORP.,-,4543 JP,-,,"17,572","$491,905",0.00%,
LISTED EQUITY,-,-,-,-,IRESS LTD.,-,IRE AU,-,,"61,469","$491,753",0.00%,
LISTED EQUITY,-,-,-,-,"TRIMBLE, INC.",-,TRMB US,-,,"4,232","$490,603",0.00%,
LISTED EQUITY,-,-,-,-,ORA BANDA MINING LTD.,-,OBM AU,-,,"638,304","$488,302",0.00%,
LISTED EQUITY,-,-,-,-,NEXGEN ENERGY LTD.,-,NXG AU,-,,"45,927","$487,292",0.00%,
LISTED EQUITY,-,-,-,-,SUN HUNG KAI PROPERTIES LTD.,-,16 HK,-,,"27,828","$487,101",0.00%,
LISTED EQUITY,-,-,-,-,RICOH CO. LTD.,-,7752 JP,-,,"33,516","$483,468",0.00%,
LISTED EQUITY,-,-,-,-,"NETEASE, INC.",-,NTES US,-,,"2,352","$483,023",0.00%,
LISTED EQUITY,-,-,-,-,TDK CORP.,-,6762 JP,-,,"26,811","$480,207",0.00%,
LISTED EQUITY,-,-,-,-,"AJINOMOTO CO., INC.",-,2802 JP,-,,"11,576","$478,025",0.00%,
LISTED EQUITY,-,-,-,-,"ENEOS HOLDINGS, INC.",-,5020 JP,-,,"63,002","$475,934",0.00%,
LISTED EQUITY,-,-,-,-,PREDICTIVE DISCOVERY LTD.,-,PDI AU,-,,"1,236,068","$475,887",0.00%,
LISTED EQUITY,-,-,-,-,NIPPON YUSEN KK,-,9101 JP,-,,"8,671","$475,226",0.00%,
LISTED EQUITY,-,-,-,-,"GEN DIGITAL, INC.",-,GEN US,-,,"10,591","$475,119",0.00%,
LISTED EQUITY,-,-,-,-,"BILIBILI, INC.",-,9626 HK,-,,"14,573","$475,041",0.00%,
LISTED EQUITY,-,-,-,-,CK HUTCHISON HOLDINGS LTD.,-,1 HK,-,,"50,569","$474,780",0.00%,
LISTED EQUITY,-,-,-,-,SMC CORP.,-,6273 JP,-,,862,"$474,290",0.00%,
LISTED EQUITY,-,-,-,-,"AMERICAN ELECTRIC POWER CO., INC.",-,AEP US,-,,"2,981","$471,931",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAIS ELETRICAS BRASILEIRAS SA,-,ELET3 BZ,-,,"41,761","$469,591",0.00%,
LISTED EQUITY,-,-,-,-,ZALANDO SE,-,ZAL GR,-,,"9,372","$469,191",0.00%,
LISTED EQUITY,-,-,-,-,KEYCORP,-,KEY US,-,,"17,582","$467,347",0.00%,
LISTED EQUITY,-,-,-,-,"SKYWARD SPECIALTY INSURANCE GROUP, INC.",-,SKWD US,-,,"5,289","$466,390",0.00%,
LISTED EQUITY,-,-,-,-,LIBERTY MEDIA CORP.-LIBERTY FORMULA ONE,-,FWONK US,-,,"2,923","$466,015",0.00%,
LISTED EQUITY,-,-,-,-,"JD.COM, INC.",-,JD US,-,,"9,313","$463,852",0.00%,
LISTED EQUITY,-,-,-,-,INSULET CORP.,-,PODD US,-,,966,"$462,977",0.00%,
LISTED EQUITY,-,-,-,-,"EQUITABLE HOLDINGS, INC.",-,EQH US,-,,"5,406","$462,753",0.00%,
LISTED EQUITY,-,-,-,-,HINDUSTAN UNILEVER LTD.,-,HUVR IN,-,,"11,227","$458,376",0.00%,
LISTED EQUITY,-,-,-,-,"ROOT, INC.",-,ROOT US,-,,"2,344","$457,721",0.00%,
LISTED EQUITY,-,-,-,-,WATERS CORP.,-,WAT US,-,,860,"$457,637",0.00%,
LISTED EQUITY,-,-,-,-,"EVERGY, INC.",-,EVRG US,-,,"4,318","$454,144",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAL JAPAN RAILWAY CO.,-,9022 JP,-,,"13,214","$451,166",0.00%,
LISTED EQUITY,-,-,-,-,"EMERA, INC.",-,EMA CN,-,,"6,441","$449,284",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG BIOLOGICS CO. LTD.,-,207940 KS,-,,399,"$447,444",0.00%,
LISTED EQUITY,-,-,-,-,BALL CORP.,-,BALL US,-,,"5,220","$446,754",0.00%,
LISTED EQUITY,-,-,-,-,"WATSCO, INC.",-,WSO US,-,,661,"$445,452",0.00%,
LISTED EQUITY,-,-,-,-,NICK SCALI LTD.,-,NCK AU,-,,"24,400","$444,322",0.00%,
LISTED EQUITY,-,-,-,-,CLOROX CO.,-,CLX US,-,,"2,421","$443,591",0.00%,
LISTED EQUITY,-,-,-,-,"BAXTER INTERNATIONAL, INC.",-,BAX US,-,,"9,579","$442,570",0.00%,
LISTED EQUITY,-,-,-,-,SOUTHERN CROSS GOLD CONSOLIDATED LTD.,-,SX2 AU,-,,"61,619","$442,425",0.00%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL FINANCIAL, INC.",-,FNF US,-,,"5,166","$441,880",0.00%,
LISTED EQUITY,-,-,-,-,BANCO DE SABADELL SA,-,SAB SM,-,,"91,182","$441,462",0.00%,
LISTED EQUITY,-,-,-,-,SOLVENTUM CORP.,-,SOLV US,-,,"3,807","$440,562",0.00%,
LISTED EQUITY,-,-,-,-,POWSZECHNY ZAKLAD UBEZPIECZEN SA,-,PZU PW,-,,"16,560","$440,504",0.00%,
LISTED EQUITY,-,-,-,-,KERING SA,-,KER FP,-,,"1,332","$440,481",0.00%,
LISTED EQUITY,-,-,-,-,ALLIANT ENERGY CORP.,-,LNT US,-,,"4,719","$435,448",0.00%,
LISTED EQUITY,-,-,-,-,AUSSIE BROADBAND LTD.,-,ABB AU,-,,"111,117","$434,470",0.00%,
LISTED EQUITY,-,-,-,-,"RESTAURANT BRANDS INTERNATIONAL, INC.",-,QSR CN,-,,"4,297","$434,095",0.00%,
LISTED EQUITY,-,-,-,-,"GRACO, INC.",-,GGG US,-,,"3,303","$433,236",0.00%,
LISTED EQUITY,-,-,-,-,STANMORE RESOURCES LTD.,-,SMR AU,-,,"231,209","$432,360",0.00%,
LISTED EQUITY,-,-,-,-,LYONDELLBASELL INDUSTRIES NV,-,LYB US,-,,"4,866","$429,670",0.00%,
LISTED EQUITY,-,-,-,-,SGS SA,-,SGSN SW,-,,"2,780","$428,947",0.00%,
LISTED EQUITY,-,-,-,-,"ILLUMINA, INC.",-,ILMN US,-,,"2,926","$426,003",0.00%,
LISTED EQUITY,-,-,-,-,HEXAGON AB,-,HEXAB SS,-,,"27,922","$425,414",0.00%,
LISTED EQUITY,-,-,-,-,"NATERA, INC.",-,NTRA US,-,,"1,649","$425,100",0.00%,
LISTED EQUITY,-,-,-,-,"EXPEDIA GROUP, INC.",-,EXPE US,-,,"1,651","$425,008",0.00%,
LISTED EQUITY,-,-,-,-,COCA-COLA EUROPACIFIC PARTNERS PLC,-,CCEP US,-,,"3,003","$424,839",0.00%,
LISTED EQUITY,-,-,-,-,"OMNICOM GROUP, INC.",-,OMC US,-,,"3,860","$423,817",0.00%,
LISTED EQUITY,-,-,-,-,HENKEL AG & CO. KGAA,-,HEN3 GR,-,,"3,548","$423,574",0.00%,
LISTED EQUITY,-,-,-,-,KYOCERA CORP.,-,6971 JP,-,,"23,130","$423,574",0.00%,
LISTED EQUITY,-,-,-,-,EDP SA,-,EDP PL,-,,"64,063","$422,505",0.00%,
LISTED EQUITY,-,-,-,-,SECOM CO. LTD.,-,9735 JP,-,,"7,688","$420,952",0.00%,
LISTED EQUITY,-,-,-,-,FRESENIUS MEDICAL CARE AG,-,FME GR,-,,"4,760","$414,815",0.00%,
LISTED EQUITY,-,-,-,-,KOREA ELECTRIC POWER CORP.,-,015760 KS,-,,"9,327","$414,436",0.00%,
LISTED EQUITY,-,-,-,-,CELLNEX TELECOM SA,-,CLNX SM,-,,"7,001","$413,214",0.00%,
LISTED EQUITY,-,-,-,-,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA,-,PKO PW,-,,"12,997","$412,886",0.00%,
LISTED EQUITY,-,-,-,-,CATAPULT GROUP INTERNATIONAL LTD.,-,CAT AU,-,,"70,427","$412,703",0.00%,
LISTED EQUITY,-,-,-,-,LAS VEGAS SANDS CORP.,-,LVS US,-,,"6,209","$412,194",0.00%,
LISTED EQUITY,-,-,-,-,"CH ROBINSON WORLDWIDE, INC.",-,CHRW US,-,,"2,806","$410,763",0.00%,
LISTED EQUITY,-,-,-,-,FIRSTRAND LTD.,-,FSR SJ,-,,"63,077","$409,936",0.00%,
LISTED EQUITY,-,-,-,-,UPM-KYMMENE OYJ,-,UPM FH,-,,"9,871","$409,494",0.00%,
LISTED EQUITY,-,-,-,-,"MONGODB, INC.",-,MDB US,-,,"1,267","$406,093",0.00%,
LISTED EQUITY,-,-,-,-,TEXAS PACIFIC LAND CORP.,-,TPL US,-,,251,"$404,887",0.00%,
LISTED EQUITY,-,-,-,-,"BEST BUY CO., INC.",-,BBY US,-,,"3,950","$404,653",0.00%,
LISTED EQUITY,-,-,-,-,"TOAST, INC.",-,TOST US,-,,"5,952","$402,239",0.00%,
LISTED EQUITY,-,-,-,-,BUNZL PLC,-,BNZL LN,-,,"8,286","$401,970",0.00%,
LISTED EQUITY,-,-,-,-,AMPLITUDE ENERGY LTD.,-,AEL AU,-,,"1,900,769","$399,161",0.00%,
LISTED EQUITY,-,-,-,-,NIEN MADE ENTERPRISE CO. LTD.,-,8464 TT,-,,"18,675","$397,506",0.00%,
LISTED EQUITY,-,-,-,-,MAC COPPER LTD.,-,MAC AU,-,,"21,600","$397,433",0.00%,
LISTED EQUITY,-,-,-,-,SEKISUI HOUSE LTD.,-,1928 JP,-,,"11,718","$394,018",0.00%,
LISTED EQUITY,-,-,-,-,"PTC, INC.",-,PTC US,-,,"1,496","$393,391",0.00%,
LISTED EQUITY,-,-,-,-,HDFC ASSET MANAGEMENT CO. LTD.,-,HDFCAMC IN,-,,"4,241","$391,827",0.00%,
LISTED EQUITY,-,-,-,-,ROYALTY PHARMA PLC,-,RPRX US,-,,"7,110","$390,859",0.00%,
LISTED EQUITY,-,-,-,-,"RB GLOBAL, INC.",-,RBA CN,-,,"2,415","$390,656",0.00%,
LISTED EQUITY,-,-,-,-,AEON CO. LTD.,-,8267 JP,-,,"8,354","$390,088",0.00%,
LISTED EQUITY,-,-,-,-,JULIUS BAER GROUP LTD.,-,BAER SW,-,,"3,782","$388,942",0.00%,
LISTED EQUITY,-,-,-,-,"HOLOGIC, INC.",-,HOLX US,-,,"3,903","$388,076",0.00%,
LISTED EQUITY,-,-,-,-,"JUNIPER NETWORKS, INC.",-,JNPR US,-,,"6,359","$387,441",0.00%,
LISTED EQUITY,-,-,-,-,J.M. SMUCKER CO.,-,SJM US,-,,"2,571","$385,228",0.00%,
LISTED EQUITY,-,-,-,-,NEWS CORP.,-,NWSA US,-,,"8,479","$384,547",0.00%,
LISTED EQUITY,-,-,-,-,KUBOTA CORP.,-,6326 JP,-,,"22,409","$383,979",0.00%,
LISTED EQUITY,-,-,-,-,CYBERARK SOFTWARE LTD.,-,CYBR US,-,,617,"$383,222",0.00%,
LISTED EQUITY,-,-,-,-,INTERCONTINENTAL HOTELS GROUP PLC,-,IHG LN,-,,"2,203","$382,535",0.00%,
LISTED EQUITY,-,-,-,-,ISRAEL DISCOUNT BANK LTD.,-,DSCT IT,-,,"25,012","$380,359",0.00%,
LISTED EQUITY,-,-,-,-,ZEBRA TECHNOLOGIES CORP.,-,ZBRA US,-,,807,"$379,738",0.00%,
LISTED EQUITY,-,-,-,-,"CAE, INC.",-,CAE CN,-,,"8,484","$378,626",0.00%,
LISTED EQUITY,-,-,-,-,PRYSMIAN SPA,-,PRY IM,-,,"3,521","$378,619",0.00%,
LISTED EQUITY,-,-,-,-,CP ALL PCL,-,CPALLR TB,-,,"182,214","$376,323",0.00%,
LISTED EQUITY,-,-,-,-,"WEST PHARMACEUTICAL SERVICES, INC.",-,WST US,-,,"1,125","$375,476",0.00%,
LISTED EQUITY,-,-,-,-,SAUDI TELECOM CO.,-,STC AB,-,,"21,661","$374,896",0.00%,
LISTED EQUITY,-,-,-,-,TOURMALINE OIL CORP.,-,TOU CN,-,,"5,100","$374,706",0.00%,
LISTED EQUITY,-,-,-,-,CARLSBERG AS,-,CARLB DC,-,,"1,738","$374,459",0.00%,
LISTED EQUITY,-,-,-,-,CIA DE MINAS BUENAVENTURA SAA,-,BVN US,-,,"14,926","$373,984",0.00%,
LISTED EQUITY,-,-,-,-,DOMAIN HOLDINGS AUSTRALIA LTD.,-,DHG AU,-,,"84,796","$372,252",0.00%,
LISTED EQUITY,-,-,-,-,MITSUI OSK LINES LTD.,-,9104 JP,-,,"7,306","$372,008",0.00%,
LISTED EQUITY,-,-,-,-,"DRAFTKINGS, INC.",-,DKNG US,-,,"5,646","$369,512",0.00%,
LISTED EQUITY,-,-,-,-,KAJIMA CORP.,-,1812 JP,-,,"9,272","$368,571",0.00%,
LISTED EQUITY,-,-,-,-,SERVICE STREAM LTD.,-,SSM AU,-,,"185,435","$368,089",0.00%,
LISTED EQUITY,-,-,-,-,ASAHI GROUP HOLDINGS LTD.,-,2502 JP,-,,"18,047","$367,475",0.00%,
LISTED EQUITY,-,-,-,-,GEA GROUP AG,-,G1A GR,-,,"3,453","$367,380",0.00%,
LISTED EQUITY,-,-,-,-,HEICO CORP.,-,HEI US,-,,732,"$366,155",0.00%,
LISTED EQUITY,-,-,-,-,CTBC FINANCIAL HOLDING CO. LTD.,-,2891 TT,-,,"160,318","$365,956",0.00%,
LISTED EQUITY,-,-,-,-,DATA#3 LTD.,-,DTL AU,-,,"47,990","$365,202",0.00%,
LISTED EQUITY,-,-,-,-,NUIX LTD.,-,NXL AU,-,,"166,638","$364,938",0.00%,
LISTED EQUITY,-,-,-,-,"AKAMAI TECHNOLOGIES, INC.",-,AKAM US,-,,"2,995","$364,473",0.00%,
LISTED EQUITY,-,-,-,-,SNAM SPA,-,SRG IM,-,,"39,564","$364,386",0.00%,
LISTED EQUITY,-,-,-,-,TECH MAHINDRA LTD.,-,TECHM IN,-,,"12,100","$363,205",0.00%,
LISTED EQUITY,-,-,-,-,ESSITY AB,-,ESSITYB SS,-,,"8,651","$362,907",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS LTD.,-,3311 HK,-,,"157,041","$361,429",0.00%,
LISTED EQUITY,-,-,-,-,ALLEGION PLC,-,ALLE US,-,,"1,638","$360,101",0.00%,
LISTED EQUITY,-,-,-,-,SAAB AB,-,SAABB SS,-,,"4,234","$357,651",0.00%,
LISTED EQUITY,-,-,-,-,BUNGE GLOBAL SA,-,BG US,-,,"2,919","$357,565",0.00%,
LISTED EQUITY,-,-,-,-,DASSAULT AVIATION SA,-,AM FP,-,,665,"$357,092",0.00%,
LISTED EQUITY,-,-,-,-,BANNERMAN ENERGY LTD.,-,BMN AU,-,,"106,732","$355,419",0.00%,
LISTED EQUITY,-,-,-,-,EURONEXT NV,-,ENX FP,-,,"1,366","$355,187",0.00%,
LISTED EQUITY,-,-,-,-,REGIS HEALTHCARE LTD.,-,REG AU,-,,"45,291","$355,080",0.00%,
LISTED EQUITY,-,-,-,-,"PURE STORAGE, INC.",-,PSTG US,-,,"4,030","$354,062",0.00%,
LISTED EQUITY,-,-,-,-,"IA FINANCIAL CORP., INC.",-,IAG CN,-,,"2,118","$353,741",0.00%,
LISTED EQUITY,-,-,-,-,RENTOKIL INITIAL PLC,-,RTO LN,-,,"47,973","$353,195",0.00%,
LISTED EQUITY,-,-,-,-,"CONAGRA BRANDS, INC.",-,CAG US,-,,"11,263","$351,801",0.00%,
LISTED EQUITY,-,-,-,-,CNH INDUSTRIAL NV,-,CNH US,-,,"17,763","$351,272",0.00%,
LISTED EQUITY,-,-,-,-,KGI FINANCIAL HOLDING CO. LTD.,-,2883 TT,-,,"449,392","$350,939",0.00%,
LISTED EQUITY,-,-,-,-,"ASUSTEK COMPUTER, INC.",-,2357 TT,-,,"10,375","$349,004",0.00%,
LISTED EQUITY,-,-,-,-,"OKTA, INC.",-,OKTA US,-,,"2,279","$347,692",0.00%,
LISTED EQUITY,-,-,-,-,HYDRO ONE LTD.,-,H CN,-,,"6,280","$344,599",0.00%,
LISTED EQUITY,-,-,-,-,SMURFIT WESTROCK PLC,-,SWR LN,-,,"5,221","$342,985",0.00%,
LISTED EQUITY,-,-,-,-,SUMITOMO REALTY & DEVELOPMENT CO. LTD.,-,8830 JP,-,,"5,832","$342,959",0.00%,
LISTED EQUITY,-,-,-,-,OBAYASHI CORP.,-,1802 JP,-,,"14,819","$342,145",0.00%,
LISTED EQUITY,-,-,-,-,UNITED UTILITIES GROUP PLC,-,UU LN,-,,"14,201","$338,961",0.00%,
LISTED EQUITY,-,-,-,-,"CARLYLE GROUP, INC.",-,CG US,-,,"4,317","$338,554",0.00%,
LISTED EQUITY,-,-,-,-,COLLINS FOODS LTD.,-,CKF AU,-,,"36,394","$338,462",0.00%,
LISTED EQUITY,-,-,-,-,"TRADEWEB MARKETS, INC.",-,TW US,-,,"1,514","$338,254",0.00%,
LISTED EQUITY,-,-,-,-,INPEX CORP.,-,1605 JP,-,,"15,803","$338,043",0.00%,
LISTED EQUITY,-,-,-,-,HORMEL FOODS CORP.,-,HRL US,-,,"7,323","$338,011",0.00%,
LISTED EQUITY,-,-,-,-,AGEAS SA,-,AGS BB,-,,"3,290","$337,986",0.00%,
LISTED EQUITY,-,-,-,-,KONAMI GROUP CORP.,-,9766 JP,-,,"1,398","$336,907",0.00%,
LISTED EQUITY,-,-,-,-,"DYNATRACE, INC.",-,DT US,-,,"3,996","$336,655",0.00%,
LISTED EQUITY,-,-,-,-,"REVVITY, INC.",-,RVTY US,-,,"2,280","$336,518",0.00%,
LISTED EQUITY,-,-,-,-,"CROWN HOLDINGS, INC.",-,CCK US,-,,"2,132","$335,028",0.00%,
LISTED EQUITY,-,-,-,-,HALMA PLC,-,HLMA LN,-,,"4,999","$334,526",0.00%,
LISTED EQUITY,-,-,-,-,ABN AMRO BANK NV,-,ABN NA,-,,"8,029","$334,218",0.00%,
LISTED EQUITY,-,-,-,-,"TERADYNE, INC.",-,TER US,-,,"2,434","$333,957",0.00%,
LISTED EQUITY,-,-,-,-,"T&D HOLDINGS, INC.",-,8795 JP,-,,"9,971","$333,894",0.00%,
LISTED EQUITY,-,-,-,-,NIDEC CORP.,-,6594 JP,-,,"11,259","$333,634",0.00%,
LISTED EQUITY,-,-,-,-,"WOORI FINANCIAL GROUP, INC.",-,316140 KS,-,,"13,135","$333,405",0.00%,
LISTED EQUITY,-,-,-,-,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,-,LISN SW,-,,1,"$332,110",0.00%,
LISTED EQUITY,-,-,-,-,"JB HUNT TRANSPORT SERVICES, INC.",-,JBHT US,-,,"1,515","$331,928",0.00%,
LISTED EQUITY,-,-,-,-,ORLEN SA,-,PKN PW,-,,"9,547","$330,946",0.00%,
LISTED EQUITY,-,-,-,-,SWISS PRIME SITE AG,-,SPSN SW,-,,"1,445","$329,037",0.00%,
LISTED EQUITY,-,-,-,-,SAGE GROUP PLC,-,SGE LN,-,,"12,531","$327,668",0.00%,
LISTED EQUITY,-,-,-,-,TELENOR ASA,-,TEL NO,-,,"13,828","$326,735",0.00%,
LISTED EQUITY,-,-,-,-,VALE SA,-,VALE3 BZ,-,,"22,115","$325,524",0.00%,
LISTED EQUITY,-,-,-,-,TAISEI CORP.,-,1801 JP,-,,"3,658","$324,641",0.00%,
LISTED EQUITY,-,-,-,-,VULCAN ENERGY RESOURCES LTD.,-,VUL AU,-,,"88,923","$323,680",0.00%,
LISTED EQUITY,-,-,-,-,IDEX CORP.,-,IEX US,-,,"1,207","$323,233",0.00%,
LISTED EQUITY,-,-,-,-,STRAUMANN HOLDING AG,-,STMN SW,-,,"1,619","$321,376",0.00%,
LISTED EQUITY,-,-,-,-,APOLLO HOSPITALS ENTERPRISE LTD.,-,APHS IN,-,,"2,488","$320,630",0.00%,
LISTED EQUITY,-,-,-,-,KIRIN HOLDINGS CO. LTD.,-,2503 JP,-,,"14,984","$319,652",0.00%,
LISTED EQUITY,-,-,-,-,KUEHNE & NAGEL INTERNATIONAL AG,-,KNIN SW,-,,971,"$319,566",0.00%,
LISTED EQUITY,-,-,-,-,SMITHS GROUP PLC,-,SMIN LN,-,,"6,786","$318,667",0.00%,
LISTED EQUITY,-,-,-,-,INTERNATIONAL GAMES SYSTEM CO. LTD.,-,3293 TT,-,,"7,098","$318,142",0.00%,
LISTED EQUITY,-,-,-,-,"ROGERS COMMUNICATIONS, INC.",-,RCIB CN,-,,"7,010","$316,623",0.00%,
LISTED EQUITY,-,-,-,-,"GREAT-WEST LIFECO, INC.",-,GWO CN,-,,"5,426","$314,234",0.00%,
LISTED EQUITY,-,-,-,-,HACI OMER SABANCI HOLDING AS,-,SAHOL TI,-,,"91,330","$313,962",0.00%,
LISTED EQUITY,-,-,-,-,FOX CORP.,-,FOX US,-,,"3,964","$312,313",0.00%,
