PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCSOCCN] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,JAPAN POST INSURANCE CO. LTD.,-,7181 JP,-,,"24,742","$852,323",0.03%,
LISTED EQUITY,-,-,-,-,SUPERLOOP LTD.,-,SLC AU,-,,"278,978","$839,725",0.03%,
LISTED EQUITY,-,-,-,-,BEIERSDORF AG,-,BEI GR,-,,"4,395","$839,154",0.03%,
LISTED EQUITY,-,-,-,-,"NEXTRACKER, INC.",-,NXT US,-,,"9,949","$825,411",0.03%,
LISTED EQUITY,-,-,-,-,PERENTI LTD.,-,PRN AU,-,,"509,234","$824,959",0.03%,
LISTED EQUITY,-,-,-,-,"PHINIA, INC.",-,PHIN US,-,,"12,131","$823,513",0.03%,
LISTED EQUITY,-,-,-,-,"WORKDAY, INC.",-,WDAY US,-,,"2,236","$818,790",0.03%,
LISTED EQUITY,-,-,-,-,CREDIT CORP. GROUP LTD.,-,CCP AU,-,,"59,577","$806,079",0.03%,
LISTED EQUITY,-,-,-,-,HEWLETT PACKARD ENTERPRISE CO.,-,HPE US,-,,"24,919","$777,575",0.03%,
LISTED EQUITY,-,-,-,-,APPLOVIN CORP.,-,APP US,-,,"1,452","$775,431",0.03%,
LISTED EQUITY,-,-,-,-,DAIICHI SANKYO CO. LTD.,-,4568 JP,-,,"21,691","$771,050",0.03%,
LISTED EQUITY,-,-,-,-,"MIZUHO FINANCIAL GROUP, INC.",-,8411 JP,-,,"18,068","$762,122",0.03%,
LISTED EQUITY,-,-,-,-,SPARK NEW ZEALAND LTD.,-,SPK AU,-,,"337,777","$759,998",0.03%,
LISTED EQUITY,-,-,-,-,HONDA MOTOR CO. LTD.,-,7267 JP,-,,"50,770","$747,918",0.03%,
LISTED EQUITY,-,-,-,-,"CHARTER COMMUNICATIONS, INC.",-,CHTR US,-,,"1,199","$747,907",0.03%,
LISTED EQUITY,-,-,-,-,"NUTANIX, INC.",-,NTNX US,-,,"6,337","$739,149",0.03%,
LISTED EQUITY,-,-,-,-,"METRO, INC.",-,MRU CN,-,,"6,102","$729,939",0.03%,
LISTED EQUITY,-,-,-,-,MYER HOLDINGS LTD.,-,MYR AU,-,,"1,166,814","$705,922",0.03%,
LISTED EQUITY,-,-,-,-,DUERR AG,-,DUE GR,-,,"17,391","$703,986",0.03%,
LISTED EQUITY,-,-,-,-,"CARDINAL HEALTH, INC.",-,CAH US,-,,"2,687","$688,883",0.03%,
LISTED EQUITY,-,-,-,-,"DOORDASH, INC.",-,DASH US,-,,"1,766","$664,192",0.02%,
LISTED EQUITY,-,-,-,-,NIPPON TELEGRAPH & TELEPHONE CORP.,-,9432 JP,-,,"405,385","$659,496",0.02%,
LISTED EQUITY,-,-,-,-,OOH!MEDIA LTD.,-,OML AU,-,,"376,985","$650,300",0.02%,
LISTED EQUITY,-,-,-,-,"CLEAN HARBORS, INC.",-,CLH US,-,,"1,837","$648,112",0.02%,
LISTED EQUITY,-,-,-,-,IRESS LTD.,-,IRE AU,-,,"80,728","$645,822",0.02%,
LISTED EQUITY,-,-,-,-,VERBUND AG,-,VER AV,-,,"5,247","$612,328",0.02%,
LISTED EQUITY,-,-,-,-,HANG SENG BANK LTD.,-,11 HK,-,,"26,649","$609,169",0.02%,
LISTED EQUITY,-,-,-,-,YAOKO CO. LTD.,-,8279 JP,-,,"5,856","$588,138",0.02%,
LISTED EQUITY,-,-,-,-,EMERALD RESOURCES NL,-,EMR AU,-,,"148,568","$582,386",0.02%,
LISTED EQUITY,-,-,-,-,FIFTH THIRD BANCORP,-,FITB US,-,,"9,080","$569,837",0.02%,
LISTED EQUITY,-,-,-,-,VONOVIA SE,-,VNA GR,-,,"10,569","$566,217",0.02%,
LISTED EQUITY,-,-,-,-,"WW GRAINGER, INC.",-,GWW US,-,,356,"$564,496",0.02%,
LISTED EQUITY,-,-,-,-,LOVISA HOLDINGS LTD.,-,LOV AU,-,,"17,799","$563,878",0.02%,
LISTED EQUITY,-,-,-,-,FRESENIUS MEDICAL CARE AG,-,FME GR,-,,"6,225","$542,451",0.02%,
LISTED EQUITY,-,-,-,-,LOBLAW COS. LTD.,-,L CN,-,,"2,145","$540,371",0.02%,
LISTED EQUITY,-,-,-,-,IDP EDUCATION LTD.,-,IEL AU,-,,"147,181","$540,153",0.02%,
LISTED EQUITY,-,-,-,-,CHECK POINT SOFTWARE TECHNOLOGIES LTD.,-,CHKP US,-,,"1,586","$535,296",0.02%,
LISTED EQUITY,-,-,-,-,VERTIV HOLDINGS CO.,-,VRT US,-,,"2,653","$519,819",0.02%,
LISTED EQUITY,-,-,-,-,RESOLUTE MINING LTD.,-,RSG AU,-,,"837,928","$511,136",0.02%,
LISTED EQUITY,-,-,-,-,"BCE, INC.",-,BCE CN,-,,"14,349","$484,605",0.02%,
LISTED EQUITY,-,-,-,-,"PINTEREST, INC.",-,PINS US,-,,"8,803","$481,694",0.02%,
LISTED EQUITY,-,-,-,-,U.S. BANCORP,-,USB US,-,,"6,687","$461,746",0.02%,
LISTED EQUITY,-,-,-,-,"CARLYLE GROUP, INC.",-,CG US,-,,"5,559","$435,963",0.02%,
LISTED EQUITY,-,-,-,-,"TREND MICRO, INC.",-,4704 JP,-,,"4,100","$432,100",0.02%,
LISTED EQUITY,-,-,-,-,CAR GROUP LTD.,-,CAR AU,-,,"11,497","$430,231",0.02%,
LISTED EQUITY,-,-,-,-,CATALYST METALS LTD.,-,CYL AU,-,,"81,490","$425,375",0.02%,
LISTED EQUITY,-,-,-,-,"BEST BUY CO., INC.",-,BBY US,-,,"4,144","$424,448",0.02%,
LISTED EQUITY,-,-,-,-,TOKYO ELECTRON LTD.,-,8035 JP,-,,"1,430","$418,190",0.02%,
LISTED EQUITY,-,-,-,-,"MARVELL TECHNOLOGY, INC.",-,MRVL US,-,,"3,508","$414,275",0.02%,
LISTED EQUITY,-,-,-,-,BPER BANCA SPA,-,BPE IM,-,,"29,825","$412,209",0.02%,
LISTED EQUITY,-,-,-,-,INTACT FINANCIAL CORP.,-,IFC CN,-,,"1,144","$405,140",0.01%,
LISTED EQUITY,-,-,-,-,"REDDIT, INC.",-,RDDT US,-,,"1,724","$396,164",0.01%,
LISTED EQUITY,-,-,-,-,BANCO DE SABADELL SA,-,SAB SM,-,,"79,400","$384,419",0.01%,
LISTED EQUITY,-,-,-,-,RYANAIR HOLDINGS PLC,-,RYA ID,-,,"8,820","$379,463",0.01%,
LISTED EQUITY,-,-,-,-,KONE OYJ,-,KNEBV FH,-,,"3,764","$376,712",0.01%,
LISTED EQUITY,-,-,-,-,"LENNOX INTERNATIONAL, INC.",-,LII US,-,,423,"$370,286",0.01%,
LISTED EQUITY,-,-,-,-,SEA LTD.,-,SE US,-,,"1,443","$352,058",0.01%,
LISTED EQUITY,-,-,-,-,"CELESTICA, INC.",-,CLS CN,-,,"1,430","$340,272",0.01%,
LISTED EQUITY,-,-,-,-,EDENRED SE,-,EDEN FP,-,,"7,046","$331,814",0.01%,
LISTED EQUITY,-,-,-,-,YAMATO HOLDINGS CO. LTD.,-,9064 JP,-,,"15,493","$315,883",0.01%,
LISTED EQUITY,-,-,-,-,UNILEVER PLC,-,ULVR LN,-,,"3,332","$308,282",0.01%,
LISTED EQUITY,-,-,-,-,MONOTARO CO. LTD.,-,3064 JP,-,,"10,249","$308,040",0.01%,
LISTED EQUITY,-,-,-,-,INSULET CORP.,-,PODD US,-,,635,"$304,647",0.01%,
LISTED EQUITY,-,-,-,-,"HUMANA, INC.",-,HUM US,-,,815,"$303,930",0.01%,
LISTED EQUITY,-,-,-,-,IPSEN SA,-,IPN FP,-,,"1,559","$282,379",0.01%,
LISTED EQUITY,-,-,-,-,ADAIRS LTD.,-,ADH AU,-,,"134,238","$280,557",0.01%,
LISTED EQUITY,-,-,-,-,WESTERN DIGITAL CORP.,-,WDC US,-,,"2,864","$279,613",0.01%,
LISTED EQUITY,-,-,-,-,EBOS GROUP LTD.,-,EBO AU,-,,"7,668","$272,910",0.01%,
LISTED EQUITY,-,-,-,-,INPOST SA,-,INPST NA,-,,"10,381","$262,191",0.01%,
LISTED EQUITY,-,-,-,-,"IGM FINANCIAL, INC.",-,IGM CN,-,,"5,435","$261,451",0.01%,
LISTED EQUITY,-,-,-,-,HANNOVER RUECK SE,-,HNR1 GR,-,,524,"$250,975",0.01%,
LISTED EQUITY,-,-,-,-,TYRO PAYMENTS LTD.,-,TYR AU,-,,"282,119","$248,265",0.01%,
LISTED EQUITY,-,-,-,-,COGNIZANT TECHNOLOGY SOLUTIONS CORP.,-,CTSH US,-,,"1,986","$236,523",0.01%,
LISTED EQUITY,-,-,-,-,SVENSKA HANDELSBANKEN AB,-,SHBA SS,-,,"11,166","$226,058",0.01%,
LISTED EQUITY,-,-,-,-,"VERISK ANALYTICS, INC.",-,VRSK US,-,,464,"$220,475",0.01%,
LISTED EQUITY,-,-,-,-,SHERWIN-WILLIAMS CO.,-,SHW US,-,,409,"$214,052",0.01%,
LISTED EQUITY,-,-,-,-,HEALIUS LTD.,-,HLS AU,-,,"271,408","$213,055",0.01%,
LISTED EQUITY,-,-,-,-,CARVANA CO.,-,CVNA US,-,,382,"$196,581",0.01%,
LISTED EQUITY,-,-,-,-,CIGNA GROUP,-,CI US,-,,373,"$188,049",0.01%,
LISTED EQUITY,-,-,-,-,G8 EDUCATION LTD.,-,GEM AU,-,,"156,437","$184,596",0.01%,
LISTED EQUITY,-,-,-,-,"MOLINA HEALTHCARE, INC.",-,MOH US,-,,405,"$183,978",0.01%,
LISTED EQUITY,-,-,-,-,HELVETIA HOLDING AG,-,HELN SW,-,,514,"$183,333",0.01%,
LISTED EQUITY,-,-,-,-,MA FINANCIAL GROUP LTD.,-,MAF AU,-,,"23,347","$177,205",0.01%,
LISTED EQUITY,-,-,-,-,BARRICK MINING CORP.,-,ABX CN,-,,"5,530","$175,318",0.01%,
LISTED EQUITY,-,-,-,-,JAPAN AIRLINES CO. LTD.,-,9201 JP,-,,"5,053","$157,022",0.01%,
LISTED EQUITY,-,-,-,-,OTIS WORLDWIDE CORP.,-,OTIS US,-,,"1,034","$156,304",0.01%,
LISTED EQUITY,-,-,-,-,VOLKSWAGEN AG,-,VOW3 GR,-,,946,"$151,903",0.01%,
LISTED EQUITY,-,-,-,-,TELEFONAKTIEBOLAGET LM ERICSSON,-,ERICB SS,-,,"11,617","$150,549",0.01%,
LISTED EQUITY,-,-,-,-,"CARLISLE COS., INC.",-,CSL US,-,,255,"$145,317",0.01%,
LISTED EQUITY,-,-,-,-,KBC GROUP NV,-,KBC BB,-,,898,"$140,946",0.01%,
LISTED EQUITY,-,-,-,-,AENA SME SA,-,AENA SM,-,,"3,418","$138,733",0.01%,
LISTED EQUITY,-,-,-,-,SWISS RE AG,-,SREN SW,-,,522,"$137,116",0.01%,
LISTED EQUITY,-,-,-,-,BANK LEUMI LE-ISRAEL BM,-,LUMI IT,-,,"4,633","$131,467",0.00%,
LISTED EQUITY,-,-,-,-,ELISA OYJ,-,ELISA FH,-,,"1,530","$129,005",0.00%,
LISTED EQUITY,-,-,-,-,NATIONAL BANK OF CANADA,-,NA CN,-,,810,"$127,351",0.00%,
LISTED EQUITY,-,-,-,-,BOLIDEN AB,-,BOL SS,-,,"2,626","$124,085",0.00%,
LISTED EQUITY,-,-,-,-,"MONOLITHIC POWER SYSTEMS, INC.",-,MPWR US,-,,111,"$123,962",0.00%,
LISTED EQUITY,-,-,-,-,"CBOE GLOBAL MARKETS, INC.",-,CBOE US,-,,345,"$122,821",0.00%,
LISTED EQUITY,-,-,-,-,"LUNDIN GOLD, INC.",-,LUG CN,-,,"1,525","$122,657",0.00%,
LISTED EQUITY,-,-,-,-,PAN AMERICAN SILVER CORP.,-,PAAS CN,-,,"2,717","$117,416",0.00%,
LISTED EQUITY,-,-,-,-,LLOYDS BANKING GROUP PLC,-,LLOY LN,-,,"73,035","$117,134",0.00%,
LISTED EQUITY,-,-,-,-,"MONGODB, INC.",-,MDB US,-,,364,"$116,550",0.00%,
LISTED EQUITY,-,-,-,-,AGNICO EAGLE MINES LTD.,-,AEM CN,-,,620,"$112,439",0.00%,
LISTED EQUITY,-,-,-,-,UBS GROUP AG,-,UBSG SW,-,,"2,108","$108,478",0.00%,
LISTED EQUITY,-,-,-,-,MIZRAHI TEFAHOT BANK LTD.,-,MZTF IT,-,,"1,080","$107,442",0.00%,
LISTED EQUITY,-,-,-,-,SCREEN HOLDINGS CO. LTD.,-,7735 JP,-,,858,"$106,602",0.00%,
LISTED EQUITY,-,-,-,-,DANSKE BANK AS,-,DANSKE DC,-,,"1,710","$106,041",0.00%,
LISTED EQUITY,-,-,-,-,KINGFISHER PLC,-,KGF LN,-,,"16,641","$101,190",0.00%,
LISTED EQUITY,-,-,-,-,"PURE STORAGE, INC.",-,PSTG US,-,,"1,143","$100,441",0.00%,
LISTED EQUITY,-,-,-,-,"CME GROUP, INC.",-,CME US,-,,238,"$100,246",0.00%,
LISTED EQUITY,-,-,-,-,SMARTGROUP CORP. LTD.,-,SIQ AU,-,,"13,362","$98,481",0.00%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BANK AG,-,DBK GR,-,,"2,131","$96,092",0.00%,
LISTED EQUITY,-,-,-,-,SITC INTERNATIONAL HOLDINGS CO. LTD.,-,1308 HK,-,,"19,545","$95,552",0.00%,
LISTED EQUITY,-,-,-,-,L'OREAL SA,-,OR FP,-,,144,"$93,944",0.00%,
LISTED EQUITY,-,-,-,-,JAPAN POST HOLDINGS CO. LTD.,-,6178 JP,-,,"6,626","$93,486",0.00%,
LISTED EQUITY,-,-,-,-,"JACK HENRY & ASSOCIATES, INC.",-,JKHY US,-,,337,"$92,660",0.00%,
SUB TOTAL LISTED EQUITY,,,,,,,,,,,"$1,468,924,302",54.06%,
UNLISTED EQUITY,INTERNALLY,-,-,-,FSSSP FINANCIAL SERVICES PTY LTD,-,-,-,100%,,,,
UNLISTED EQUITY,INTERNALLY,-,-,-,RUMIN8 PTY LTD,-,-,-,4%,,,,
SUB TOTAL UNLISTED EQUITY INTERNALLY,,,,,,,,,,,"$112,134",0.00%,
UNLISTED EQUITY,EXTERNALLY,-,-,BLACKBIRD VENTURES PTY LTD,-,-,-,-,,,"$24,447,551",0.90%,
UNLISTED EQUITY,EXTERNALLY,-,-,STEPSTONE GROUP LP,-,-,-,-,,,"$19,509,774",0.72%,
UNLISTED EQUITY,EXTERNALLY,-,-,"UPDATA MANAGEMENT, LLC",-,-,-,-,,,"$11,322,613",0.42%,
UNLISTED EQUITY,EXTERNALLY,-,-,GHO CAPITAL MANAGEMENT LIMITED,-,-,-,-,,,"$9,680,995",0.36%,
UNLISTED EQUITY,EXTERNALLY,-,-,CASTIK CAPITAL S.À.R.L.,-,-,-,-,,,"$8,942,608",0.33%,
UNLISTED EQUITY,EXTERNALLY,-,-,"WEBSTER EQUITY PARTNERS, LLC",-,-,-,-,,,"$8,309,310",0.31%,
UNLISTED EQUITY,EXTERNALLY,-,-,CINVEN LIMITED,-,-,-,-,,,"$7,238,279",0.27%,
UNLISTED EQUITY,EXTERNALLY,-,-,"AE INDUSTRIAL PARTNERS, LLC",-,-,-,-,,,"$4,933,160",0.18%,
UNLISTED EQUITY,EXTERNALLY,-,-,NEXUS POINT MANAGEMENT LIMITED,-,-,-,-,,,"$4,826,555",0.18%,
UNLISTED EQUITY,EXTERNALLY,-,-,ADAMANTEM CAPITAL PTY LTD,-,-,-,-,,,"$4,744,893",0.17%,
UNLISTED EQUITY,EXTERNALLY,-,-,INTEGRUM HOLDINGS LP,-,-,-,-,,,"$4,233,675",0.16%,
UNLISTED EQUITY,EXTERNALLY,-,-,"NEW 2ND CAPITAL ADVISORS, L.P.",-,-,-,-,,,"$4,113,078",0.15%,
UNLISTED EQUITY,EXTERNALLY,-,-,POTENTIA CAPITAL MANAGEMENT PTY LTD,-,-,-,-,,,"$4,087,971",0.15%,
UNLISTED EQUITY,EXTERNALLY,-,-,"TPG CAPITAL ADVISORS, LLC",-,-,-,-,,,"$3,416,314",0.13%,
UNLISTED EQUITY,EXTERNALLY,-,-,"FTV MANAGEMENT COMPANY, L.P.",-,-,-,-,,,"$3,110,306",0.11%,
UNLISTED EQUITY,EXTERNALLY,-,-,WARBURG PINCUS LLC,-,-,-,-,,,"$2,763,934",0.10%,
UNLISTED EQUITY,EXTERNALLY,-,-,ROC CAPITAL PTY LTD,-,-,-,-,,,"$2,342,397",0.09%,
UNLISTED EQUITY,EXTERNALLY,-,-,OPENSPACE VENTURES PTE LTD,-,-,-,-,,,"$2,097,868",0.08%,
UNLISTED EQUITY,EXTERNALLY,-,-,"SOLACE CAPITAL PARTNERS, LLC",-,-,-,-,,,"$2,095,711",0.08%,
UNLISTED EQUITY,EXTERNALLY,-,-,"POTENTUM PARTNERS, L.P.",-,-,-,-,,,"$2,006,253",0.07%,
UNLISTED EQUITY,EXTERNALLY,-,-,"STG PARTNERS, LLC",-,-,-,-,,,"$1,958,419",0.07%,
UNLISTED EQUITY,EXTERNALLY,-,-,BANSK GROUP LLC,-,-,-,-,,,"$1,881,269",0.07%,
UNLISTED EQUITY,EXTERNALLY,-,-,"FOUNDRY GROUP, LLC",-,-,-,-,,,"$1,641,572",0.06%,
UNLISTED EQUITY,EXTERNALLY,-,-,"WM PARTNERS, LP",-,-,-,-,,,"$1,406,782",0.05%,
UNLISTED EQUITY,EXTERNALLY,-,-,MACQUARIE INFRASTRUCTURE AND REAL ASSETS (EUROPE) S.À.R.L,-,-,-,-,,,"$1,314,578",0.05%,
UNLISTED EQUITY,EXTERNALLY,-,-,GREENBELT CAPITAL MANAGEMENT L.P.,-,-,-,-,,,"$1,240,482",0.05%,
UNLISTED EQUITY,EXTERNALLY,-,-,GENERATION INVESTMENT MANAGEMENT LLP,-,-,-,-,,,"$1,183,056",0.04%,
UNLISTED EQUITY,EXTERNALLY,-,-,"MOTIVE CAPITAL MANAGEMENT, LLC",-,-,-,-,,,"$1,112,207",0.04%,
UNLISTED EQUITY,EXTERNALLY,-,-,FIVE V CAPITAL PTY LTD,-,-,-,-,,,"$1,104,873",0.04%,
UNLISTED EQUITY,EXTERNALLY,-,-,"SER CAPITAL PARTNERS, LLC",-,-,-,-,,,"$1,082,747",0.04%,
UNLISTED EQUITY,EXTERNALLY,-,-,LYFE CAPITAL INVESTMENT MANAGEMENT LIMITED,-,-,-,-,,,"$1,013,402",0.04%,
UNLISTED EQUITY,EXTERNALLY,-,-,TOURING CAPITAL LLC,-,-,-,-,,,"$821,947",0.03%,
UNLISTED EQUITY,EXTERNALLY,-,-,EPIRIS LLP,-,-,-,-,,,"$767,026",0.03%,
UNLISTED EQUITY,EXTERNALLY,-,-,HEADLINE GROWTH MANAGEMENT LLC,-,-,-,-,,,"$687,706",0.03%,
UNLISTED EQUITY,EXTERNALLY,-,-,KKR AUSTRALIA INVESTMENT MANAGEMENT PTY LTD,-,-,-,-,,,"$660,955",0.02%,
UNLISTED EQUITY,EXTERNALLY,-,-,"HILDRED CAPITAL MANAGEMENT, LLC",-,-,-,-,,,"$623,066",0.02%,
UNLISTED EQUITY,EXTERNALLY,-,-,FITZWALTER CAPITAL (US) LLC,-,-,-,-,,,"$579,838",0.02%,
UNLISTED EQUITY,EXTERNALLY,-,-,"ARCTOS PARTNERS, LP",-,-,-,-,,,"$358,488",0.01%,
UNLISTED EQUITY,EXTERNALLY,-,-,IMPILO AB,-,-,-,-,,,"$217,350",0.01%,
UNLISTED EQUITY,EXTERNALLY,-,-,WILSHIRE AUSTRALIA PTY LTD,-,-,-,-,,,"$140,385",0.01%,
UNLISTED EQUITY,EXTERNALLY,-,-,"NORTHLANE CAPITAL PARTNERS, LLC",-,-,-,-,,,"$58,351",0.00%,
UNLISTED EQUITY,EXTERNALLY,-,-,"STERLING FUND MANAGEMENT, LLC",-,-,-,-,,,"$6,014",0.00%,
UNLISTED EQUITY,EXTERNALLY,-,-,"EMERALD TECHNOLOGY VENTURES AG, ZURICH",-,-,-,-,,,"$4,838",0.00%,
SUB TOTAL UNLISTED EQUITY EXTERNALLY,,,,,,,,,,,"$154,088,596",5.67%,
LISTED PROPERTY,-,-,-,-,GOODMAN GROUP,-,GMG AU,-,,"262,824","$8,999,105",0.33%,
LISTED PROPERTY,-,-,-,-,VICINITY LTD.,-,VCX AU,-,,"2,829,407","$6,988,635",0.26%,
LISTED PROPERTY,-,-,-,-,GPT GROUP,-,GPT AU,-,,"1,252,591","$6,062,542",0.22%,
LISTED PROPERTY,-,-,-,-,AMERICAN TOWER CORP.,-,AMT US,-,,"16,236","$5,475,693",0.20%,
LISTED PROPERTY,-,-,-,-,KLEPIERRE SA,-,LI FP,-,,"65,603","$3,929,431",0.14%,
LISTED PROPERTY,-,-,-,-,LENDLEASE GROUP,-,LLC AU,-,,"670,050","$3,604,872",0.13%,
LISTED PROPERTY,-,-,-,-,PUBLIC STORAGE,-,PSA US,-,,"5,292","$2,369,410",0.09%,
LISTED PROPERTY,-,-,-,-,"SIMON PROPERTY GROUP, INC.",-,SPG US,-,,"8,093","$1,985,305",0.07%,
LISTED PROPERTY,-,-,-,-,WEYERHAEUSER CO.,-,WY US,-,,"47,357","$1,856,403",0.07%,
LISTED PROPERTY,-,-,-,-,STOCKLAND,-,SGP AU,-,,"311,771","$1,671,094",0.06%,
LISTED PROPERTY,-,-,-,-,SCENTRE GROUP,-,SCG AU,-,,"467,723","$1,665,093",0.06%,
LISTED PROPERTY,-,-,-,-,CHARTER HALL GROUP,-,CHC AU,-,,"71,369","$1,369,575",0.05%,
LISTED PROPERTY,-,-,-,-,BWP TRUST,-,BWP AU,-,,"375,405","$1,321,425",0.05%,
LISTED PROPERTY,-,-,-,-,"EQUINIX, INC.",-,EQIX US,-,,806,"$978,489",0.04%,
LISTED PROPERTY,-,-,-,-,REGENCY CENTERS CORP.,-,REG US,-,,"6,313","$686,179",0.03%,
LISTED PROPERTY,-,-,-,-,LAND SECURITIES GROUP PLC,-,LAND LN,-,,"51,770","$683,073",0.03%,
LISTED PROPERTY,-,-,-,-,LENDLEASE CORP. LTD.,-,LLC AU,-,,"122,230","$657,598",0.02%,
LISTED PROPERTY,-,-,-,-,COVIVIO SA,-,COV FP,-,,"5,629","$539,883",0.02%,
LISTED PROPERTY,-,-,-,-,HMC CAPITAL LTD.,-,HMC AU,-,,"105,141","$536,220",0.02%,
LISTED PROPERTY,-,-,-,-,NATIONAL STORAGE REIT,-,NSR AU,-,,"136,329","$313,556",0.01%,
LISTED PROPERTY,-,-,-,-,DEXUS,-,DXS AU,-,,"39,869","$265,131",0.01%,
LISTED PROPERTY,-,-,-,-,CDL HOSPITALITY TRUSTS,-,CDREIT SP,-,,"17,251","$16,225",0.00%,
SUB TOTAL LISTED PROPERTY,,,,,,,,,,,"$51,974,937",1.91%,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""BANKSTOWN COMPASS CENTRE"", 83-99 NORTH TERRACE, BANKSTOWN,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""DICKSON VILLAGE"" (BTR), CORNER OF ANTILL STREET AND BRADHAM STREET, DICKSON,ACT",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""DICKSON VILLAGE"" (RETAIL), CORNER OF ANTILL STREET AND BRADHAM STREET, DICKSON,ACT",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""FIRST ESTATE"", 2-19 DISTRIBUTION DRIVE AND 579 MAMRE ROAD, ORCHARD HILLS,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""FOCUS AT MASON SQ"", 39-51 HOMER STREET, MOONEE PONDS (105 LOTS),VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""METROPOL"" 81 COOYONG STREET, REID,ACT",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""SPACE 207"", 207 PACIFIC HIGHWAY, ST LEONARDS,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""THE FINERY"", GADIGAL AVENUE, WATERLOO,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""THE YARDS"", 657 MAMRE ROAD, KEMPS CREEK,NSW",50%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"""WATERLOO MASTERY"", 44-48 O'DEA AVENUE, WATERLOO,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"1-5 TREACY STREET, HURSTVILLE (53 LOTS),NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"11 PINNACLE STREET, MIRANDA (51 LOTS),NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"11-19 HOLDSWORTH AVE AND 12-20 BERRY ROAD, ST LEONARDS,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"145 ANN STREET, BRISBANE,QLD",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"2289-2309 ELIZABETH DRIVE, LUDDENHAM,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"28 ELIZABETH STREET, LIVERPOOL,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"33-35 ASHFORD AVE AND 11-13 PARTRIDGE STREET, CASTLE HILL,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"50-52 QUEENS ROAD, MELBOURNE,VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"6-34 HIGH STREET, PRESTON,VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"8 GRAYLANDS ROAD, CLAREMONT,WA",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"859 MAMRE ROAD, KEMPS CREEK,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"890-898 BOURKE STREET, ZETLAND,NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"EUMEMMERRING BUSINESS PARK, 10-36 ABBOTTS ROAD, DANDENONG SOUTH,VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"PART 1 CLIFF ROAD, EPPING (61 LOTS),NSW",100%,,,,
