PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCIEQU] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,KONINKLIJKE AHOLD DELHAIZE NV,-,AD NA,-,,"18,398","$1,169,873",0.05%,
LISTED EQUITY,-,-,-,-,HESS CORP.,-,HES US,-,,"5,506","$1,163,932",0.05%,
LISTED EQUITY,-,-,-,-,"CHARTER COMMUNICATIONS, INC.",-,CHTR US,-,,"1,864","$1,162,933",0.05%,
LISTED EQUITY,-,-,-,-,"NRG ENERGY, INC.",-,NRG US,-,,"4,741","$1,161,724",0.05%,
LISTED EQUITY,-,-,-,-,"WEC ENERGY GROUP, INC.",-,WEC US,-,,"7,304","$1,161,344",0.05%,
LISTED EQUITY,-,-,-,-,"DR HORTON, INC.",-,DHI US,-,,"5,900","$1,160,645",0.05%,
LISTED EQUITY,-,-,-,-,"ROCKWELL AUTOMATION, INC.",-,ROK US,-,,"2,285","$1,158,351",0.05%,
LISTED EQUITY,-,-,-,-,"PRUDENTIAL FINANCIAL, INC.",-,PRU US,-,,"7,047","$1,155,261",0.05%,
LISTED EQUITY,-,-,-,-,TARGA RESOURCES CORP.,-,TRGP US,-,,"4,331","$1,150,399",0.05%,
LISTED EQUITY,-,-,-,-,"DATADOG, INC.",-,DDOG US,-,,"5,606","$1,149,139",0.05%,
LISTED EQUITY,-,-,-,-,"COSTAR GROUP, INC.",-,CSGP US,-,,"9,360","$1,148,355",0.05%,
LISTED EQUITY,-,-,-,-,"ALIMENTATION COUCHE-TARD, INC.",-,ATD CN,-,,"15,168","$1,148,175",0.05%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,XYZ US,-,,"11,046","$1,144,977",0.05%,
LISTED EQUITY,-,-,-,-,AMADEUS IT GROUP SA,-,AMS SM,-,,"8,936","$1,144,096",0.05%,
LISTED EQUITY,-,-,-,-,OCCIDENTAL PETROLEUM CORP.,-,OXY US,-,,"17,821","$1,142,401",0.05%,
LISTED EQUITY,-,-,-,-,HEICO CORP.,-,HEIA US,-,,"2,888","$1,140,401",0.05%,
LISTED EQUITY,-,-,-,-,"MICROCHIP TECHNOLOGY, INC.",-,MCHP US,-,,"10,586","$1,136,692",0.05%,
LISTED EQUITY,-,-,-,-,ANGLO AMERICAN PLC,-,AAL LN,-,,"25,272","$1,136,133",0.05%,
LISTED EQUITY,-,-,-,-,ARCH CAPITAL GROUP LTD.,-,ACGL US,-,,"8,160","$1,133,663",0.05%,
LISTED EQUITY,-,-,-,-,FRANCO-NEVADA CORP.,-,FNV CN,-,,"4,503","$1,125,901",0.05%,
LISTED EQUITY,-,-,-,-,"GE HEALTHCARE TECHNOLOGIES, INC.",-,GEHC US,-,,"9,926","$1,121,909",0.05%,
LISTED EQUITY,-,-,-,-,"DEXCOM, INC.",-,DXCM US,-,,"8,364","$1,114,038",0.05%,
LISTED EQUITY,-,-,-,-,"TRADE DESK, INC.",-,TTD US,-,,"10,134","$1,113,199",0.05%,
LISTED EQUITY,-,-,-,-,CHUGAI PHARMACEUTICAL CO. LTD.,-,4519 JP,-,,"13,947","$1,108,660",0.05%,
LISTED EQUITY,-,-,-,-,"EBAY, INC.",-,EBAY US,-,,"9,511","$1,080,661",0.05%,
LISTED EQUITY,-,-,-,-,"KEYSIGHT TECHNOLOGIES, INC.",-,KEYS US,-,,"4,309","$1,077,302",0.05%,
LISTED EQUITY,-,-,-,-,PRUDENTIAL PLC,-,PRU LN,-,,"56,348","$1,075,260",0.05%,
LISTED EQUITY,-,-,-,-,VULCAN MATERIALS CO.,-,VMC US,-,,"2,687","$1,069,350",0.05%,
LISTED EQUITY,-,-,-,-,FAIRFAX FINANCIAL HOLDINGS LTD.,-,FFH CN,-,,387,"$1,063,027",0.05%,
LISTED EQUITY,-,-,-,-,"IQVIA HOLDINGS, INC.",-,IQV US,-,,"4,385","$1,054,549",0.04%,
LISTED EQUITY,-,-,-,-,NEC CORP.,-,6701 JP,-,,"23,581","$1,050,991",0.04%,
LISTED EQUITY,-,-,-,-,"MARTIN MARIETTA MATERIALS, INC.",-,MLM US,-,,"1,254","$1,050,294",0.04%,
LISTED EQUITY,-,-,-,-,GENERALI,-,G IM,-,,"19,392","$1,049,320",0.04%,
LISTED EQUITY,-,-,-,-,"HUMANA, INC.",-,HUM US,-,,"2,808","$1,047,347",0.04%,
LISTED EQUITY,-,-,-,-,ARGENX SE,-,ARGX BB,-,,"1,241","$1,044,333",0.04%,
LISTED EQUITY,-,-,-,-,"PPG INDUSTRIES, INC.",-,PPG US,-,,"6,008","$1,042,783",0.04%,
LISTED EQUITY,-,-,-,-,LENNAR CORP.,-,LEN US,-,,"6,172","$1,041,744",0.04%,
LISTED EQUITY,-,-,-,-,AMCOR PLC,-,AMCR US,-,,"74,056","$1,038,485",0.04%,
LISTED EQUITY,-,-,-,-,"INGERSOLL RAND, INC.",-,IR US,-,,"8,152","$1,034,647",0.04%,
LISTED EQUITY,-,-,-,-,ASM INTERNATIONAL NV,-,ASM NA,-,,"1,063","$1,034,160",0.04%,
LISTED EQUITY,-,-,-,-,SWISS LIFE HOLDING AG,-,SLHN SW,-,,670,"$1,030,378",0.04%,
LISTED EQUITY,-,-,-,-,"GARTNER, INC.",-,IT US,-,,"1,647","$1,016,063",0.04%,
LISTED EQUITY,-,-,-,-,WILLIS TOWERS WATSON PLC,-,WTW US,-,,"2,171","$1,015,581",0.04%,
LISTED EQUITY,-,-,-,-,NOKIA OYJ,-,NOKIA FH,-,,"127,895","$1,009,338",0.04%,
LISTED EQUITY,-,-,-,-,GARMIN LTD.,-,GRMN US,-,,"3,168","$1,008,952",0.04%,
LISTED EQUITY,-,-,-,-,NUTRIEN LTD.,-,NTR CN,-,,"11,323","$1,004,758",0.04%,
LISTED EQUITY,-,-,-,-,BROOKFIELD ASSET MANAGEMENT LTD.,-,BAM CN,-,,"11,869","$1,000,360",0.04%,
LISTED EQUITY,-,-,-,-,ERSTE GROUP BANK AG,-,EBS AV,-,,"7,698","$996,940",0.04%,
LISTED EQUITY,-,-,-,-,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",-,BR US,-,,"2,686","$996,162",0.04%,
LISTED EQUITY,-,-,-,-,M&T BANK CORP.,-,MTB US,-,,"3,364","$995,783",0.04%,
LISTED EQUITY,-,-,-,-,PUBLICIS GROUPE SA,-,PUB FP,-,,"5,809","$995,556",0.04%,
LISTED EQUITY,-,-,-,-,"CONSTELLATION BRANDS, INC.",-,STZ US,-,,"3,986","$989,433",0.04%,
LISTED EQUITY,-,-,-,-,"MS&AD INSURANCE GROUP HOLDINGS, INC.",-,8725 JP,-,,"28,971","$988,536",0.04%,
LISTED EQUITY,-,-,-,-,"OLD DOMINION FREIGHT LINE, INC.",-,ODFL US,-,,"3,985","$986,788",0.04%,
LISTED EQUITY,-,-,-,-,ASSA ABLOY AB,-,ASSAB SS,-,,"20,869","$986,371",0.04%,
LISTED EQUITY,-,-,-,-,SAMPO OYJ,-,SAMPO FH,-,,"60,267","$985,570",0.04%,
LISTED EQUITY,-,-,-,-,EQT CORP.,-,EQT US,-,,"11,058","$984,078",0.04%,
LISTED EQUITY,-,-,-,-,"DUPONT DE NEMOURS, INC.",-,DD US,-,,"9,377","$981,435",0.04%,
LISTED EQUITY,-,-,-,-,STATE STREET CORP.,-,STT US,-,,"6,021","$976,931",0.04%,
LISTED EQUITY,-,-,-,-,NUCOR CORP.,-,NUE US,-,,"4,938","$976,051",0.04%,
LISTED EQUITY,-,-,-,-,"EQUIFAX, INC.",-,EFX US,-,,"2,463","$974,877",0.04%,
LISTED EQUITY,-,-,-,-,COMMERZBANK AG,-,CBK GR,-,,"20,274","$972,519",0.04%,
LISTED EQUITY,-,-,-,-,"LPL FINANCIAL HOLDINGS, INC.",-,LPLA US,-,,"1,681","$961,814",0.04%,
LISTED EQUITY,-,-,-,-,MITSUI FUDOSAN CO. LTD.,-,8801 JP,-,,"65,151","$960,112",0.04%,
LISTED EQUITY,-,-,-,-,EVERSOURCE ENERGY,-,ES US,-,,"9,878","$958,983",0.04%,
LISTED EQUITY,-,-,-,-,SYNCHRONY FINANCIAL,-,SYF US,-,,"9,346","$951,808",0.04%,
LISTED EQUITY,-,-,-,-,"ANSYS, INC.",-,ANSS US,-,,"1,776","$951,806",0.04%,
LISTED EQUITY,-,-,-,-,"ZSCALER, INC.",-,ZS US,-,,"1,981","$949,217",0.04%,
LISTED EQUITY,-,-,-,-,PG&E CORP.,-,PCG US,-,,"44,572","$948,090",0.04%,
LISTED EQUITY,-,-,-,-,"XYLEM, INC.",-,XYL US,-,,"4,785","$944,506",0.04%,
LISTED EQUITY,-,-,-,-,THOMSON REUTERS CORP.,-,TRI CN,-,,"3,072","$940,832",0.04%,
LISTED EQUITY,-,-,-,-,HEWLETT PACKARD ENTERPRISE CO.,-,HPE US,-,,"30,131","$940,239",0.04%,
LISTED EQUITY,-,-,-,-,PANASONIC HOLDINGS CORP.,-,6752 JP,-,,"57,201","$939,938",0.04%,
LISTED EQUITY,-,-,-,-,CENTRAL JAPAN RAILWAY CO.,-,9022 JP,-,,"27,489","$938,540",0.04%,
LISTED EQUITY,-,-,-,-,"BROWN & BROWN, INC.",-,BRO US,-,,"5,515","$932,946",0.04%,
LISTED EQUITY,-,-,-,-,PARTNERS GROUP HOLDING AG,-,PGHN SW,-,,469,"$930,380",0.04%,
LISTED EQUITY,-,-,-,-,CARNIVAL CORP.,-,CCL US,-,,"21,619","$927,616",0.04%,
LISTED EQUITY,-,-,-,-,ASHTEAD GROUP PLC,-,AHT LN,-,,"9,458","$923,388",0.04%,
LISTED EQUITY,-,-,-,-,CAMECO CORP.,-,CCO CN,-,,"8,136","$920,063",0.04%,
LISTED EQUITY,-,-,-,-,BANK HAPOALIM BM,-,POLI IT,-,,"31,368","$918,497",0.04%,
LISTED EQUITY,-,-,-,-,MARUBENI CORP.,-,8002 JP,-,,"29,847","$918,471",0.04%,
LISTED EQUITY,-,-,-,-,"RAYMOND JAMES FINANCIAL, INC.",-,RJF US,-,,"3,915","$916,253",0.04%,
LISTED EQUITY,-,-,-,-,DAIWA HOUSE INDUSTRY CO. LTD.,-,1925 JP,-,,"17,450","$913,224",0.04%,
LISTED EQUITY,-,-,-,-,SUMITOMO CORP.,-,8053 JP,-,,"23,110","$910,349",0.04%,
LISTED EQUITY,-,-,-,-,TRACTOR SUPPLY CO.,-,TSCO US,-,,"11,265","$907,084",0.04%,
LISTED EQUITY,-,-,-,-,CIE GENERALE DES ETABLISSEMENTS MICHELIN SCA,-,ML FP,-,,"16,038","$906,041",0.04%,
LISTED EQUITY,-,-,-,-,TERUMO CORP.,-,4543 JP,-,,"32,340","$905,333",0.04%,
LISTED EQUITY,-,-,-,-,"HUBSPOT, INC.",-,HUBS US,-,,"1,065","$904,165",0.04%,
LISTED EQUITY,-,-,-,-,VERALTO CORP.,-,VLTO US,-,,"5,859","$902,505",0.04%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW GR,-,,"6,674","$902,093",0.04%,
LISTED EQUITY,-,-,-,-,"GENERAL MILLS, INC.",-,GIS US,-,,"11,398","$901,075",0.04%,
LISTED EQUITY,-,-,-,-,"CANON, INC.",-,7751 JP,-,,"20,212","$894,444",0.04%,
LISTED EQUITY,-,-,-,-,AMEREN CORP.,-,AEE US,-,,"6,091","$892,575",0.04%,
LISTED EQUITY,-,-,-,-,"INTERACTIVE BROKERS GROUP, INC.",-,IBKR US,-,,"10,510","$888,662",0.04%,
LISTED EQUITY,-,-,-,-,THALES SA,-,HO FP,-,,"1,981","$885,882",0.04%,
LISTED EQUITY,-,-,-,-,"CBOE GLOBAL MARKETS, INC.",-,CBOE US,-,,"2,472","$879,668",0.04%,
LISTED EQUITY,-,-,-,-,AERCAP HOLDINGS NV,-,AER US,-,,"4,891","$873,145",0.04%,
LISTED EQUITY,-,-,-,-,CENTENE CORP.,-,CNC US,-,,"10,530","$872,158",0.04%,
LISTED EQUITY,-,-,-,-,"WARNER BROS DISCOVERY, INC.",-,WBD US,-,,"49,759","$870,127",0.04%,
LISTED EQUITY,-,-,-,-,DAIMLER TRUCK HOLDING AG,-,DTG GR,-,,"12,044","$866,580",0.04%,
LISTED EQUITY,-,-,-,-,SEAGATE TECHNOLOGY HOLDINGS PLC,-,STX US,-,,"3,932","$865,956",0.04%,
LISTED EQUITY,-,-,-,-,"AJINOMOTO CO., INC.",-,2802 JP,-,,"20,886","$862,479",0.04%,
LISTED EQUITY,-,-,-,-,BANK LEUMI LE-ISRAEL BM,-,LUMI IT,-,,"30,298","$859,711",0.04%,
LISTED EQUITY,-,-,-,-,AMRIZE LTD.,-,AMRZ SW,-,,"11,270","$855,127",0.04%,
LISTED EQUITY,-,-,-,-,W.R. BERKLEY CORP.,-,WRB US,-,,"7,618","$854,046",0.04%,
LISTED EQUITY,-,-,-,-,"DIAMONDBACK ENERGY, INC.",-,FANG US,-,,"4,051","$849,238",0.04%,
LISTED EQUITY,-,-,-,-,"AMERICAN WATER WORKS CO., INC.",-,AWK US,-,,"4,000","$849,081",0.04%,
LISTED EQUITY,-,-,-,-,"LULULEMON ATHLETICA, INC.",-,LULU US,-,,"2,341","$848,767",0.04%,
LISTED EQUITY,-,-,-,-,CDW CORP.,-,CDW US,-,,"3,103","$845,678",0.04%,
LISTED EQUITY,-,-,-,-,CAPGEMINI SE,-,CAP FP,-,,"3,236","$840,750",0.04%,
LISTED EQUITY,-,-,-,-,ORANGE SA,-,ORA FP,-,,"36,309","$839,938",0.04%,
LISTED EQUITY,-,-,-,-,SINGAPORE TELECOMMUNICATIONS LTD.,-,ST SP,-,,"183,125","$838,082",0.04%,
LISTED EQUITY,-,-,-,-,EXPAND ENERGY CORP.,-,EXE US,-,,"4,681","$835,188",0.04%,
LISTED EQUITY,-,-,-,-,SSE PLC,-,SSE LN,-,,"21,802","$834,742",0.04%,
LISTED EQUITY,-,-,-,-,VEOLIA ENVIRONNEMENT SA,-,VIE FP,-,,"15,399","$834,376",0.04%,
LISTED EQUITY,-,-,-,-,DTE ENERGY CO.,-,DTE US,-,,"4,126","$833,957",0.04%,
LISTED EQUITY,-,-,-,-,"WSP GLOBAL, INC.",-,WSP CN,-,,"2,678","$831,903",0.04%,
LISTED EQUITY,-,-,-,-,"TELEDYNE TECHNOLOGIES, INC.",-,TDY US,-,,"1,060","$829,013",0.04%,
LISTED EQUITY,-,-,-,-,DANSKE BANK AS,-,DANSKE DC,-,,"13,357","$828,307",0.04%,
LISTED EQUITY,-,-,-,-,PEMBINA PIPELINE CORP.,-,PPL CN,-,,"14,478","$827,832",0.04%,
LISTED EQUITY,-,-,-,-,KRAFT HEINZ CO.,-,KHC US,-,,"21,001","$827,403",0.04%,
LISTED EQUITY,-,-,-,-,"EMCOR GROUP, INC.",-,EME US,-,,"1,011","$824,859",0.04%,
LISTED EQUITY,-,-,-,-,FANUC CORP.,-,6954 JP,-,,"19,808","$824,451",0.04%,
LISTED EQUITY,-,-,-,-,"CENTERPOINT ENERGY, INC.",-,CNP US,-,,"14,703","$824,285",0.04%,
LISTED EQUITY,-,-,-,-,"VERISIGN, INC.",-,VRSN US,-,,"1,870","$823,918",0.04%,
LISTED EQUITY,-,-,-,-,"JABIL, INC.",-,JBL US,-,,"2,474","$823,346",0.03%,
LISTED EQUITY,-,-,-,-,LOEWS CORP.,-,L US,-,,"5,849","$818,132",0.03%,
LISTED EQUITY,-,-,-,-,VONOVIA SE,-,VNA GR,-,,"15,251","$817,057",0.03%,
LISTED EQUITY,-,-,-,-,"NATERA, INC.",-,NTRA US,-,,"3,167","$816,308",0.03%,
LISTED EQUITY,-,-,-,-,"CHURCH & DWIGHT CO., INC.",-,CHD US,-,,"5,555","$814,673",0.03%,
LISTED EQUITY,-,-,-,-,DENSO CORP.,-,6902 JP,-,,"39,414","$812,126",0.03%,
LISTED EQUITY,-,-,-,-,TOYOTA INDUSTRIES CORP.,-,6201 JP,-,,"4,716","$812,095",0.03%,
LISTED EQUITY,-,-,-,-,KELLANOVA,-,K US,-,,"6,665","$808,878",0.03%,
LISTED EQUITY,-,-,-,-,"GODADDY, INC.",-,GDDY US,-,,"2,944","$808,767",0.03%,
LISTED EQUITY,-,-,-,-,"DAI-ICHI LIFE HOLDINGS, INC.",-,8750 JP,-,,"69,800","$808,150",0.03%,
LISTED EQUITY,-,-,-,-,INTERNATIONAL PAPER CO.,-,IP US,-,,"11,231","$802,571",0.03%,
LISTED EQUITY,-,-,-,-,FIFTH THIRD BANCORP,-,FITB US,-,,"12,730","$798,926",0.03%,
LISTED EQUITY,-,-,-,-,REGIONS FINANCIAL CORP.,-,RF US,-,,"22,257","$798,771",0.03%,
LISTED EQUITY,-,-,-,-,DOLLAR GENERAL CORP.,-,DG US,-,,"4,563","$796,444",0.03%,
LISTED EQUITY,-,-,-,-,"MARKEL GROUP, INC.",-,MKL US,-,,261,"$794,678",0.03%,
LISTED EQUITY,-,-,-,-,DISCO CORP.,-,6146 JP,-,,"1,752","$788,878",0.03%,
LISTED EQUITY,-,-,-,-,"TWILIO, INC.",-,TWLO US,-,,"4,150","$787,563",0.03%,
LISTED EQUITY,-,-,-,-,VODAFONE GROUP PLC,-,VOD LN,-,,"483,010","$785,565",0.03%,
LISTED EQUITY,-,-,-,-,"DARDEN RESTAURANTS, INC.",-,DRI US,-,,"2,354","$782,967",0.03%,
LISTED EQUITY,-,-,-,-,ON SEMICONDUCTOR CORP.,-,ON US,-,,"9,785","$782,518",0.03%,
LISTED EQUITY,-,-,-,-,DOVER CORP.,-,DOV US,-,,"2,793","$780,809",0.03%,
LISTED EQUITY,-,-,-,-,WESTERN DIGITAL CORP.,-,WDC US,-,,"7,985","$779,700",0.03%,
LISTED EQUITY,-,-,-,-,FERROVIAL SE,-,FER SM,-,,"9,603","$778,497",0.03%,
LISTED EQUITY,-,-,-,-,NOVONESIS NOVOZYMES B,-,NSISB DC,-,,"7,136","$777,933",0.03%,
LISTED EQUITY,-,-,-,-,PPL CORP.,-,PPL US,-,,"15,038","$777,660",0.03%,
LISTED EQUITY,-,-,-,-,"SOMPO HOLDINGS, INC.",-,8630 JP,-,,"16,911","$776,220",0.03%,
LISTED EQUITY,-,-,-,-,NEXT PLC,-,NXT LN,-,,"2,984","$776,214",0.03%,
LISTED EQUITY,-,-,-,-,FUJIFILM HOLDINGS CORP.,-,4901 JP,-,,"23,379","$775,992",0.03%,
LISTED EQUITY,-,-,-,-,ORIENTAL LAND CO. LTD.,-,4661 JP,-,,"22,099","$775,990",0.03%,
LISTED EQUITY,-,-,-,-,VOLKSWAGEN AG,-,VOW3 GR,-,,"4,822","$774,056",0.03%,
LISTED EQUITY,-,-,-,-,"METTLER-TOLEDO INTERNATIONAL, INC.",-,MTD US,-,,429,"$768,096",0.03%,
LISTED EQUITY,-,-,-,-,"NVR, INC.",-,NVR US,-,,68,"$766,893",0.03%,
LISTED EQUITY,-,-,-,-,ASAHI GROUP HOLDINGS LTD.,-,2502 JP,-,,"37,642","$766,455",0.03%,
LISTED EQUITY,-,-,-,-,AVIVA PLC,-,AV LN,-,,"58,748","$760,646",0.03%,
LISTED EQUITY,-,-,-,-,"HP, INC.",-,HPQ US,-,,"20,249","$755,783",0.03%,
LISTED EQUITY,-,-,-,-,UCB SA,-,UCB BB,-,,"2,525","$754,930",0.03%,
LISTED EQUITY,-,-,-,-,HERSHEY CO.,-,HSY US,-,,"2,979","$754,432",0.03%,
LISTED EQUITY,-,-,-,-,HEXAGON AB,-,HEXAB SS,-,,"49,459","$753,558",0.03%,
LISTED EQUITY,-,-,-,-,OTSUKA HOLDINGS CO. LTD.,-,4578 JP,-,,"9,971","$753,269",0.03%,
LISTED EQUITY,-,-,-,-,DNB BANK ASA,-,DNB NO,-,,"17,930","$753,208",0.03%,
LISTED EQUITY,-,-,-,-,DSM-FIRMENICH AG,-,DSFIR NA,-,,"4,645","$751,045",0.03%,
LISTED EQUITY,-,-,-,-,LEONARDO SPA,-,LDO IM,-,,"8,775","$750,977",0.03%,
LISTED EQUITY,-,-,-,-,"SUPER MICRO COMPUTER, INC.",-,SMCI US,-,,"10,039","$750,749",0.03%,
LISTED EQUITY,-,-,-,-,ORIX CORP.,-,8591 JP,-,,"21,762","$749,448",0.03%,
LISTED EQUITY,-,-,-,-,CELLNEX TELECOM SA,-,CLNX SM,-,,"12,683","$748,560",0.03%,
LISTED EQUITY,-,-,-,-,LOBLAW COS. LTD.,-,L CN,-,,"2,969","$747,925",0.03%,
LISTED EQUITY,-,-,-,-,MTU AERO ENGINES AG,-,MTX GR,-,,"1,104","$746,083",0.03%,
LISTED EQUITY,-,-,-,-,TELEFONAKTIEBOLAGET LM ERICSSON,-,ERICB SS,-,,"57,490","$745,028",0.03%,
LISTED EQUITY,-,-,-,-,SAAB AB,-,SAABB SS,-,,"8,813","$744,489",0.03%,
LISTED EQUITY,-,-,-,-,SWEDBANK AB,-,SWEDA SS,-,,"18,561","$744,434",0.03%,
LISTED EQUITY,-,-,-,-,SKANDINAVISKA ENSKILDA BANKEN AB,-,SEBA SS,-,,"28,076","$742,171",0.03%,
LISTED EQUITY,-,-,-,-,STERIS PLC,-,STE US,-,,"2,023","$741,632",0.03%,
LISTED EQUITY,-,-,-,-,NORTHERN TRUST CORP.,-,NTRS US,-,,"3,831","$741,166",0.03%,
LISTED EQUITY,-,-,-,-,NN GROUP NV,-,NN NA,-,,"7,322","$739,978",0.03%,
LISTED EQUITY,-,-,-,-,ARCHER-DANIELS-MIDLAND CO.,-,ADM US,-,,"9,182","$739,478",0.03%,
LISTED EQUITY,-,-,-,-,MURATA MANUFACTURING CO. LTD.,-,6981 JP,-,,"32,407","$737,415",0.03%,
LISTED EQUITY,-,-,-,-,CHECK POINT SOFTWARE TECHNOLOGIES LTD.,-,CHKP US,-,,"2,184","$737,202",0.03%,
LISTED EQUITY,-,-,-,-,"LABCORP HOLDINGS, INC.",-,LH US,-,,"1,839","$736,771",0.03%,
LISTED EQUITY,-,-,-,-,MASCO CORP.,-,MAS US,-,,"7,489","$735,444",0.03%,
LISTED EQUITY,-,-,-,-,SANDVIK AB,-,SAND SS,-,,"21,165","$735,014",0.03%,
LISTED EQUITY,-,-,-,-,"CORPAY, INC.",-,CPAY US,-,,"1,451","$734,805",0.03%,
LISTED EQUITY,-,-,-,-,"FORTIS, INC.",-,FTS CN,-,,"10,093","$733,853",0.03%,
LISTED EQUITY,-,-,-,-,RENESAS ELECTRONICS CORP.,-,6723 JP,-,,"38,767","$732,659",0.03%,
LISTED EQUITY,-,-,-,-,DASSAULT SYSTEMES SE,-,DSY FP,-,,"13,292","$731,651",0.03%,
LISTED EQUITY,-,-,-,-,"EXPEDIA GROUP, INC.",-,EXPE US,-,,"2,843","$731,639",0.03%,
LISTED EQUITY,-,-,-,-,KBC GROUP NV,-,KBC BB,-,,"4,654","$730,680",0.03%,
LISTED EQUITY,-,-,-,-,"DOW, INC.",-,DOW US,-,,"18,045","$729,124",0.03%,
LISTED EQUITY,-,-,-,-,SANDOZ GROUP AG,-,SDZ SW,-,,"8,678","$722,298",0.03%,
LISTED EQUITY,-,-,-,-,"PTC, INC.",-,PTC US,-,,"2,744","$721,469",0.03%,
LISTED EQUITY,-,-,-,-,"TYLER TECHNOLOGIES, INC.",-,TYL US,-,,796,"$720,409",0.03%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE PHILIPS NV,-,PHIA NA,-,,"19,661","$718,777",0.03%,
LISTED EQUITY,-,-,-,-,GEA GROUP AG,-,G1A GR,-,,"6,754","$718,633",0.03%,
LISTED EQUITY,-,-,-,-,ATMOS ENERGY CORP.,-,ATO US,-,,"3,050","$717,241",0.03%,
LISTED EQUITY,-,-,-,-,"RESTAURANT BRANDS INTERNATIONAL, INC.",-,QSR CN,-,,"7,072","$714,410",0.03%,
LISTED EQUITY,-,-,-,-,"LIVE NATION ENTERTAINMENT, INC.",-,LYV US,-,,"3,095","$714,335",0.03%,
LISTED EQUITY,-,-,-,-,GALDERMA GROUP AG,-,GALD SW,-,,"3,239","$714,123",0.03%,
LISTED EQUITY,-,-,-,-,"BANDAI NAMCO HOLDINGS, INC.",-,7832 JP,-,,"13,071","$713,999",0.03%,
LISTED EQUITY,-,-,-,-,FORTIVE CORP.,-,FTV US,-,,"8,953","$712,150",0.03%,
LISTED EQUITY,-,-,-,-,"FIRST CITIZENS BANCSHARES, INC.",-,FCNCA US,-,,238,"$710,022",0.03%,
LISTED EQUITY,-,-,-,-,"SNAP-ON, INC.",-,SNA US,-,,"1,486","$705,734",0.03%,
LISTED EQUITY,-,-,-,-,"ULTA BEAUTY, INC.",-,ULTA US,-,,979,"$698,825",0.03%,
LISTED EQUITY,-,-,-,-,SUMITOMO ELECTRIC INDUSTRIES LTD.,-,5802 JP,-,,"21,358","$698,299",0.03%,
LISTED EQUITY,-,-,-,-,PERNOD RICARD SA,-,RI FP,-,,"4,608","$698,231",0.03%,
LISTED EQUITY,-,-,-,-,INSULET CORP.,-,PODD US,-,,"1,455","$697,680",0.03%,
LISTED EQUITY,-,-,-,-,TECK RESOURCES LTD.,-,TECKB CN,-,,"11,319","$697,067",0.03%,
LISTED EQUITY,-,-,-,-,"GLOBAL PAYMENTS, INC.",-,GPN US,-,,"5,699","$695,983",0.03%,
LISTED EQUITY,-,-,-,-,GROUPE BRUXELLES LAMBERT NV,-,GBLB BB,-,,"5,370","$695,484",0.03%,
LISTED EQUITY,-,-,-,-,"WILLIAMS-SONOMA, INC.",-,WSM US,-,,"2,783","$693,659",0.03%,
LISTED EQUITY,-,-,-,-,HEINEKEN NV,-,HEIA NA,-,,"5,209","$690,681",0.03%,
LISTED EQUITY,-,-,-,-,"INTERNATIONAL FLAVORS & FRAGRANCES, INC.",-,IFF US,-,,"6,150","$690,212",0.03%,
LISTED EQUITY,-,-,-,-,CAPCOM CO. LTD.,-,9697 JP,-,,"13,205","$688,159",0.03%,
LISTED EQUITY,-,-,-,-,"CGI, INC.",-,GIBA CN,-,,"4,301","$687,875",0.03%,
LISTED EQUITY,-,-,-,-,"PRINCIPAL FINANCIAL GROUP, INC.",-,PFG US,-,,"5,671","$687,331",0.03%,
LISTED EQUITY,-,-,-,-,"ASTELLAS PHARMA, INC.",-,4503 JP,-,,"45,815","$685,562",0.03%,
LISTED EQUITY,-,-,-,-,"HUNTINGTON BANCSHARES, INC.",-,HBAN US,-,,"26,786","$685,033",0.03%,
LISTED EQUITY,-,-,-,-,"MONGODB, INC.",-,MDB US,-,,"2,135","$684,140",0.03%,
LISTED EQUITY,-,-,-,-,FRESENIUS SE & CO. KGAA,-,FRE GR,-,,"8,936","$683,129",0.03%,
LISTED EQUITY,-,-,-,-,WATERS CORP.,-,WAT US,-,,"1,277","$680,358",0.03%,
LISTED EQUITY,-,-,-,-,SVENSKA HANDELSBANKEN AB,-,SHBA SS,-,,"33,480","$677,826",0.03%,
LISTED EQUITY,-,-,-,-,"CELESTICA, INC.",-,CLS CN,-,,"2,830","$673,271",0.03%,
LISTED EQUITY,-,-,-,-,STELLANTIS NV,-,STLAM IM,-,,"44,107","$672,239",0.03%,
LISTED EQUITY,-,-,-,-,LIBERTY MEDIA CORP.-LIBERTY FORMULA ONE,-,FWONK US,-,,"4,196","$669,097",0.03%,
