PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCHGINDX] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,RAMELIUS RESOURCES LTD.,-,RMS AU,-,,"146,411","$368,955",0.04%,
LISTED EQUITY,-,-,-,-,"ONEOK, INC.",-,OKE US,-,,"2,943","$366,615",0.04%,
LISTED EQUITY,-,-,-,-,"CENCORA, INC.",-,COR US,-,,796,"$364,079",0.04%,
LISTED EQUITY,-,-,-,-,"CORTEVA, INC.",-,CTVA US,-,,"3,193","$363,096",0.04%,
LISTED EQUITY,-,-,-,-,HARVEY NORMAN HOLDINGS LTD.,-,HVN AU,-,,"68,544","$361,229",0.04%,
LISTED EQUITY,-,-,-,-,SWISS RE AG,-,SREN SW,-,,"1,370","$360,195",0.04%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA AU,-,,"50,707","$360,022",0.04%,
LISTED EQUITY,-,-,-,-,ALLSTATE CORP.,-,ALL US,-,,"1,168","$358,633",0.04%,
LISTED EQUITY,-,-,-,-,"DOMINION ENERGY, INC.",-,D US,-,,"4,133","$356,418",0.04%,
LISTED EQUITY,-,-,-,-,FASTENAL CO.,-,FAST US,-,,"5,470","$350,525",0.04%,
LISTED EQUITY,-,-,-,-,SCHLUMBERGER NV,-,SLB US,-,,"6,790","$350,206",0.04%,
LISTED EQUITY,-,-,-,-,BECTON DICKINSON & CO.,-,BDX US,-,,"1,324","$348,015",0.04%,
LISTED EQUITY,-,-,-,-,SEMPRA,-,SRE US,-,,"3,010","$347,985",0.04%,
LISTED EQUITY,-,-,-,-,"PACCAR, INC.",-,PCAR US,-,,"2,398","$347,833",0.04%,
LISTED EQUITY,-,-,-,-,DEUTSCHE POST AG,-,DHL GR,-,,"4,945","$347,268",0.04%,
LISTED EQUITY,-,-,-,-,MONSTER BEVERAGE CORP.,-,MNST US,-,,"3,627","$346,654",0.04%,
LISTED EQUITY,-,-,-,-,WESTGOLD RESOURCES LTD.,-,WGX AU,-,,"120,723","$346,476",0.04%,
LISTED EQUITY,-,-,-,-,LONZA GROUP AG,-,LONN SW,-,,320,"$346,014",0.04%,
LISTED EQUITY,-,-,-,-,SOFTBANK CORP.,-,9434 JP,-,,"146,310","$344,669",0.04%,
LISTED EQUITY,-,-,-,-,"SUNCOR ENERGY, INC.",-,SU CN,-,,"6,018","$343,318",0.04%,
LISTED EQUITY,-,-,-,-,ATLAS COPCO AB,-,ATCOA SS,-,,"14,026","$343,260",0.04%,
LISTED EQUITY,-,-,-,-,TAKEDA PHARMACEUTICAL CO. LTD.,-,4502 JP,-,,"7,342","$343,175",0.04%,
LISTED EQUITY,-,-,-,-,TC ENERGY CORP.,-,TRP CN,-,,"4,608","$342,512",0.04%,
LISTED EQUITY,-,-,-,-,ADYEN NV,-,ADYEN NA,-,,122,"$341,663",0.04%,
LISTED EQUITY,-,-,-,-,"FERGUSON ENTERPRISES, INC.",-,FERG US,-,,"1,025","$340,609",0.04%,
LISTED EQUITY,-,-,-,-,ARB CORP. LTD.,-,ARB AU,-,,"10,384","$339,551",0.04%,
LISTED EQUITY,-,-,-,-,VAULT MINERALS LTD.,-,VAU AU,-,,"801,099","$336,462",0.04%,
LISTED EQUITY,-,-,-,-,RECKITT BENCKISER GROUP PLC,-,RKT LN,-,,"3,240","$335,707",0.04%,
LISTED EQUITY,-,-,-,-,"VERISK ANALYTICS, INC.",-,VRSK US,-,,705,"$335,514",0.04%,
LISTED EQUITY,-,-,-,-,FUJITSU LTD.,-,6702 JP,-,,"9,030","$335,313",0.04%,
LISTED EQUITY,-,-,-,-,EXPERIAN PLC,-,EXPN LN,-,,"4,273","$335,201",0.04%,
LISTED EQUITY,-,-,-,-,TE CONNECTIVITY PLC,-,TEL US,-,,"1,302","$334,904",0.04%,
LISTED EQUITY,-,-,-,-,DSV AS,-,DSV DC,-,,914,"$333,882",0.04%,
LISTED EQUITY,-,-,-,-,"MSCI, INC.",-,MSCI US,-,,379,"$333,678",0.04%,
LISTED EQUITY,-,-,-,-,"METLIFE, INC.",-,MET US,-,,"2,711","$332,686",0.04%,
LISTED EQUITY,-,-,-,-,WEST AFRICAN RESOURCES LTD.,-,WAF AU,-,,"146,176","$331,819",0.04%,
LISTED EQUITY,-,-,-,-,KROGER CO.,-,KR US,-,,"3,025","$331,034",0.03%,
LISTED EQUITY,-,-,-,-,EDWARDS LIFESCIENCES CORP.,-,EW US,-,,"2,769","$330,395",0.03%,
LISTED EQUITY,-,-,-,-,HALEON PLC,-,HLN LN,-,,"41,979","$328,647",0.03%,
LISTED EQUITY,-,-,-,-,INVESTOR AB,-,INVEB SS,-,,"7,325","$328,086",0.03%,
LISTED EQUITY,-,-,-,-,"WASTE CONNECTIONS, INC.",-,WCN US,-,,"1,149","$327,097",0.03%,
LISTED EQUITY,-,-,-,-,"PAYCHEX, INC.",-,PAYX US,-,,"1,462","$324,434",0.03%,
LISTED EQUITY,-,-,-,-,NORDEA BANK ABP,-,NDA FH,-,,"14,201","$320,741",0.03%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",-,FIS US,-,,"2,581","$320,596",0.03%,
LISTED EQUITY,-,-,-,-,TARGET CORP.,-,TGT US,-,,"2,119","$318,985",0.03%,
LISTED EQUITY,-,-,-,-,"WW GRAINGER, INC.",-,GWW US,-,,201,"$318,898",0.03%,
LISTED EQUITY,-,-,-,-,"CUMMINS, INC.",-,CMI US,-,,633,"$316,634",0.03%,
LISTED EQUITY,-,-,-,-,OVERSEA-CHINESE BANKING CORP. LTD.,-,OCBC SP,-,,"16,177","$316,098",0.03%,
LISTED EQUITY,-,-,-,-,ORORA LTD.,-,ORA AU,-,,"167,135","$315,886",0.03%,
LISTED EQUITY,-,-,-,-,HOYA CORP.,-,7741 JP,-,,"1,740","$315,361",0.03%,
LISTED EQUITY,-,-,-,-,FAIR ISAAC CORP.,-,FICO US,-,,112,"$314,090",0.03%,
LISTED EQUITY,-,-,-,-,GIVAUDAN SA,-,GIVN SW,-,,43,"$313,787",0.03%,
LISTED EQUITY,-,-,-,-,VERTIV HOLDINGS CO.,-,VRT US,-,,"1,601","$313,612",0.03%,
LISTED EQUITY,-,-,-,-,"COPART, INC.",-,CPRT US,-,,"4,180","$312,971",0.03%,
LISTED EQUITY,-,-,-,-,FLUTTER ENTERTAINMENT PLC,-,FLTR LN,-,,725,"$312,873",0.03%,
LISTED EQUITY,-,-,-,-,VIVA ENERGY GROUP LTD.,-,VEA AU,-,,"144,762","$312,686",0.03%,
LISTED EQUITY,-,-,-,-,"AMETEK, INC.",-,AME US,-,,"1,131","$312,228",0.03%,
LISTED EQUITY,-,-,-,-,VALERO ENERGY CORP.,-,VLO US,-,,"1,520","$311,814",0.03%,
LISTED EQUITY,-,-,-,-,ENGIE SA,-,ENGI FP,-,,"8,722","$311,297",0.03%,
LISTED EQUITY,-,-,-,-,SIMS LTD.,-,SGM AU,-,,"20,268","$310,909",0.03%,
LISTED EQUITY,-,-,-,-,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",-,TTWO US,-,,837,"$310,237",0.03%,
LISTED EQUITY,-,-,-,-,"CORNING, INC.",-,GLW US,-,,"3,864","$310,072",0.03%,
LISTED EQUITY,-,-,-,-,DYNO NOBEL LTD.,-,DNL AU,-,,"115,261","$310,053",0.03%,
LISTED EQUITY,-,-,-,-,EAGERS AUTOMOTIVE LTD.,-,APE AU,-,,"17,669","$308,330",0.03%,
LISTED EQUITY,-,-,-,-,FORD MOTOR CO.,-,F US,-,,"18,618","$308,242",0.03%,
LISTED EQUITY,-,-,-,-,EXELON CORP.,-,EXC US,-,,"4,648","$307,965",0.03%,
LISTED EQUITY,-,-,-,-,"DOLLARAMA, INC.",-,DOL CN,-,,"1,435","$307,898",0.03%,
LISTED EQUITY,-,-,-,-,"CARDINAL HEALTH, INC.",-,CAH US,-,,"1,198","$307,185",0.03%,
LISTED EQUITY,-,-,-,-,ALCON AG,-,ALC SW,-,,"2,259","$304,054",0.03%,
LISTED EQUITY,-,-,-,-,DAIICHI SANKYO CO. LTD.,-,4568 JP,-,,"8,527","$303,109",0.03%,
LISTED EQUITY,-,-,-,-,"ROSS STORES, INC.",-,ROST US,-,,"1,553","$302,342",0.03%,
LISTED EQUITY,-,-,-,-,WHEATON PRECIOUS METALS CORP.,-,WPM CN,-,,"2,202","$301,547",0.03%,
LISTED EQUITY,-,-,-,-,MEGAPORT LTD.,-,MP1 AU,-,,"20,853","$301,111",0.03%,
LISTED EQUITY,-,-,-,-,UNIVERSAL MUSIC GROUP NV,-,UMG NA,-,,"6,116","$301,017",0.03%,
LISTED EQUITY,-,-,-,-,HONDA MOTOR CO. LTD.,-,7267 JP,-,,"20,317","$299,299",0.03%,
LISTED EQUITY,-,-,-,-,KIMBERLY-CLARK CORP.,-,KMB US,-,,"1,520","$299,090",0.03%,
LISTED EQUITY,-,-,-,-,VOLVO AB,-,VOLVB SS,-,,"7,012","$297,922",0.03%,
LISTED EQUITY,-,-,-,-,BASF SE,-,BAS GR,-,,"3,968","$297,509",0.03%,
LISTED EQUITY,-,-,-,-,ALCOA CORP.,-,AAI AU,-,,"6,591","$296,576",0.03%,
LISTED EQUITY,-,-,-,-,MERCEDES-BENZ GROUP AG,-,MBG GR,-,,"3,309","$294,508",0.03%,
LISTED EQUITY,-,-,-,-,"VEEVA SYSTEMS, INC.",-,VEEV US,-,,669,"$294,173",0.03%,
LISTED EQUITY,-,-,-,-,"CBRE GROUP, INC.",-,CBRE US,-,,"1,376","$294,053",0.03%,
LISTED EQUITY,-,-,-,-,"XCEL ENERGY, INC.",-,XEL US,-,,"2,821","$293,147",0.03%,
LISTED EQUITY,-,-,-,-,INTACT FINANCIAL CORP.,-,IFC CN,-,,826,"$292,590",0.03%,
LISTED EQUITY,-,-,-,-,FLIGHT CENTRE TRAVEL GROUP LTD.,-,FLT AU,-,,"23,404","$292,087",0.03%,
LISTED EQUITY,-,-,-,-,"ELECTRONIC ARTS, INC.",-,EA US,-,,"1,192","$290,312",0.03%,
LISTED EQUITY,-,-,-,-,"DELL TECHNOLOGIES, INC.",-,DELL US,-,,"1,550","$289,850",0.03%,
LISTED EQUITY,-,-,-,-,CARVANA CO.,-,CVNA US,-,,562,"$289,303",0.03%,
LISTED EQUITY,-,-,-,-,"IDEXX LABORATORIES, INC.",-,IDXX US,-,,352,"$288,502",0.03%,
LISTED EQUITY,-,-,-,-,AUSTAL LTD.,-,ASB AU,-,,"45,843","$287,896",0.03%,
LISTED EQUITY,-,-,-,-,SOCIETE GENERALE SA,-,GLE FP,-,,"3,308","$287,705",0.03%,
LISTED EQUITY,-,-,-,-,UNITED OVERSEAS BANK LTD.,-,UOB SP,-,,"6,584","$283,974",0.03%,
LISTED EQUITY,-,-,-,-,"YUM! BRANDS, INC.",-,YUM US,-,,"1,256","$283,929",0.03%,
LISTED EQUITY,-,-,-,-,"ALNYLAM PHARMACEUTICALS, INC.",-,ALNY US,-,,567,"$281,805",0.03%,
LISTED EQUITY,-,-,-,-,ARES MANAGEMENT CORP.,-,ARES US,-,,"1,065","$281,451",0.03%,
LISTED EQUITY,-,-,-,-,SUPER RETAIL GROUP LTD.,-,SUL AU,-,,"19,652","$279,844",0.03%,
LISTED EQUITY,-,-,-,-,TESCO PLC,-,TSCO LN,-,,"33,336","$279,729",0.03%,
LISTED EQUITY,-,-,-,-,"PUBLIC SERVICE ENTERPRISE GROUP, INC.",-,PEG US,-,,"2,165","$278,114",0.03%,
LISTED EQUITY,-,-,-,-,E.ON SE,-,EOAN GR,-,,"9,906","$277,248",0.03%,
LISTED EQUITY,-,-,-,-,COGNIZANT TECHNOLOGY SOLUTIONS CORP.,-,CTSH US,-,,"2,327","$277,046",0.03%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ELECTRIC CORP.,-,6503 JP,-,,"8,406","$276,269",0.03%,
LISTED EQUITY,-,-,-,-,"SUN LIFE FINANCIAL, INC.",-,SLF CN,-,,"2,721","$275,699",0.03%,
LISTED EQUITY,-,-,-,-,ADIDAS AG,-,ADS GR,-,,777,"$275,558",0.03%,
LISTED EQUITY,-,-,-,-,WOLTERS KLUWER NV,-,WKL NA,-,,"1,080","$274,698",0.03%,
LISTED EQUITY,-,-,-,-,SIKA AG,-,SIKA SW,-,,664,"$274,157",0.03%,
LISTED EQUITY,-,-,-,-,ENI SPA,-,ENI IM,-,,"11,044","$272,191",0.03%,
LISTED EQUITY,-,-,-,-,LEGRAND SA,-,LR FP,-,,"1,338","$272,152",0.03%,
LISTED EQUITY,-,-,-,-,LOVISA HOLDINGS LTD.,-,LOV AU,-,,"8,579","$271,777",0.03%,
LISTED EQUITY,-,-,-,-,"HARTFORD INSURANCE GROUP, INC.",-,HIG US,-,,"1,395","$270,116",0.03%,
LISTED EQUITY,-,-,-,-,CODAN LTD.,-,CDA AU,-,,"13,356","$268,598",0.03%,
LISTED EQUITY,-,-,-,-,"KEURIG DR. PEPPER, INC.",-,KDP US,-,,"5,319","$268,313",0.03%,
LISTED EQUITY,-,-,-,-,HESS CORP.,-,HES US,-,,"1,264","$267,306",0.03%,
LISTED EQUITY,-,-,-,-,BARRICK MINING CORP.,-,ABX CN,-,,"8,409","$266,583",0.03%,
LISTED EQUITY,-,-,-,-,"NASDAQ, INC.",-,NDAQ US,-,,"1,951","$266,252",0.03%,
LISTED EQUITY,-,-,-,-,"KENVUE, INC.",-,KVUE US,-,,"8,334","$266,179",0.03%,
LISTED EQUITY,-,-,-,-,NATIONAL BANK OF CANADA,-,NA CN,-,,"1,688","$265,289",0.03%,
LISTED EQUITY,-,-,-,-,"CONSOLIDATED EDISON, INC.",-,ED US,-,,"1,731","$265,005",0.03%,
LISTED EQUITY,-,-,-,-,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP.,-,WAB US,-,,829,"$264,790",0.03%,
LISTED EQUITY,-,-,-,-,OTIS WORLDWIDE CORP.,-,OTIS US,-,,"1,750","$264,393",0.03%,
LISTED EQUITY,-,-,-,-,DRONESHIELD LTD.,-,DRO AU,-,,"115,560","$263,477",0.03%,
LISTED EQUITY,-,-,-,-,ENTERGY CORP.,-,ETR US,-,,"2,071","$262,650",0.03%,
LISTED EQUITY,-,-,-,-,NINE ENTERTAINMENT CO. HOLDINGS LTD.,-,NEC AU,-,,"160,618","$261,004",0.03%,
LISTED EQUITY,-,-,-,-,"RESMED, INC.",-,RMD US,-,,659,"$259,407",0.03%,
LISTED EQUITY,-,-,-,-,BOSS ENERGY LTD.,-,BOE AU,-,,"55,529","$259,323",0.03%,
LISTED EQUITY,-,-,-,-,SYSCO CORP.,-,SYY US,-,,"2,242","$259,091",0.03%,
LISTED EQUITY,-,-,-,-,BAKER HUGHES CO.,-,BKR US,-,,"4,425","$258,822",0.03%,
LISTED EQUITY,-,-,-,-,"CHARTER COMMUNICATIONS, INC.",-,CHTR US,-,,414,"$258,669",0.03%,
LISTED EQUITY,-,-,-,-,EMERALD RESOURCES NL,-,EMR AU,-,,"65,958","$258,555",0.03%,
LISTED EQUITY,-,-,-,-,TARGA RESOURCES CORP.,-,TRGP US,-,,970,"$257,831",0.03%,
LISTED EQUITY,-,-,-,-,"AGILENT TECHNOLOGIES, INC.",-,A US,-,,"1,430","$257,495",0.03%,
LISTED EQUITY,-,-,-,-,NIPPON TELEGRAPH & TELEPHONE CORP.,-,9432 JP,-,,"158,074","$257,161",0.03%,
LISTED EQUITY,-,-,-,-,"PRUDENTIAL FINANCIAL, INC.",-,PRU US,-,,"1,567","$256,921",0.03%,
LISTED EQUITY,-,-,-,-,"DR HORTON, INC.",-,DHI US,-,,"1,304","$256,558",0.03%,
LISTED EQUITY,-,-,-,-,CAIXABANK SA,-,CABK SM,-,,"19,468","$256,443",0.03%,
LISTED EQUITY,-,-,-,-,BEACH ENERGY LTD.,-,BPT AU,-,,"193,813","$255,833",0.03%,
LISTED EQUITY,-,-,-,-,"DATADOG, INC.",-,DDOG US,-,,"1,246","$255,279",0.03%,
LISTED EQUITY,-,-,-,-,"MICROCHIP TECHNOLOGY, INC.",-,MCHP US,-,,"2,375","$254,954",0.03%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,XYZ US,-,,"2,459","$254,902",0.03%,
LISTED EQUITY,-,-,-,-,TEMPLE & WEBSTER GROUP LTD.,-,TPW AU,-,,"11,922","$254,181",0.03%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE AHOLD DELHAIZE NV,-,AD NA,-,,"3,996","$254,094",0.03%,
LISTED EQUITY,-,-,-,-,"MONOLITHIC POWER SYSTEMS, INC.",-,MPWR US,-,,228,"$254,090",0.03%,
LISTED EQUITY,-,-,-,-,SEVEN & I HOLDINGS CO. LTD.,-,3382 JP,-,,"10,354","$254,081",0.03%,
LISTED EQUITY,-,-,-,-,"ALIMENTATION COUCHE-TARD, INC.",-,ATD CN,-,,"3,353","$253,799",0.03%,
LISTED EQUITY,-,-,-,-,"ROCKWELL AUTOMATION, INC.",-,ROK US,-,,500,"$253,171",0.03%,
LISTED EQUITY,-,-,-,-,AMADEUS IT GROUP SA,-,AMS SM,-,,"1,953","$250,105",0.03%,
LISTED EQUITY,-,-,-,-,STANDARD CHARTERED PLC,-,STAN LN,-,,"9,908","$250,084",0.03%,
LISTED EQUITY,-,-,-,-,ATLASSIAN CORP.,-,TEAM US,-,,806,"$249,696",0.03%,
LISTED EQUITY,-,-,-,-,PEXA GROUP LTD.,-,PXA AU,-,,"18,326","$249,230",0.03%,
LISTED EQUITY,-,-,-,-,INSIGNIA FINANCIAL LTD.,-,IFL AU,-,,"68,277","$247,844",0.03%,
LISTED EQUITY,-,-,-,-,CHUGAI PHARMACEUTICAL CO. LTD.,-,4519 JP,-,,"3,089","$245,589",0.03%,
LISTED EQUITY,-,-,-,-,"COSTAR GROUP, INC.",-,CSGP US,-,,"1,997","$244,998",0.03%,
LISTED EQUITY,-,-,-,-,ARCH CAPITAL GROUP LTD.,-,ACGL US,-,,"1,756","$244,064",0.03%,
LISTED EQUITY,-,-,-,-,"NRG ENERGY, INC.",-,NRG US,-,,994,"$243,719",0.03%,
LISTED EQUITY,-,-,-,-,"DEXCOM, INC.",-,DXCM US,-,,"1,821","$242,498",0.03%,
LISTED EQUITY,-,-,-,-,ANGLO AMERICAN PLC,-,AAL LN,-,,"5,394","$242,494",0.03%,
LISTED EQUITY,-,-,-,-,"GE HEALTHCARE TECHNOLOGIES, INC.",-,GEHC US,-,,"2,145","$242,370",0.03%,
LISTED EQUITY,-,-,-,-,GEBERIT AG,-,GEBN SW,-,,202,"$242,222",0.03%,
LISTED EQUITY,-,-,-,-,"WEC ENERGY GROUP, INC.",-,WEC US,-,,"1,518","$241,461",0.03%,
LISTED EQUITY,-,-,-,-,FAIRFAX FINANCIAL HOLDINGS LTD.,-,FFH CN,-,,87,"$239,401",0.03%,
LISTED EQUITY,-,-,-,-,"EBAY, INC.",-,EBAY US,-,,"2,100","$238,557",0.03%,
LISTED EQUITY,-,-,-,-,"TRADE DESK, INC.",-,TTD US,-,,"2,170","$238,448",0.03%,
LISTED EQUITY,-,-,-,-,FRANCO-NEVADA CORP.,-,FNV CN,-,,947,"$236,770",0.03%,
LISTED EQUITY,-,-,-,-,PREMIER INVESTMENTS LTD.,-,PMV AU,-,,"11,690","$236,495",0.02%,
LISTED EQUITY,-,-,-,-,VULCAN MATERIALS CO.,-,VMC US,-,,594,"$236,147",0.02%,
LISTED EQUITY,-,-,-,-,OCCIDENTAL PETROLEUM CORP.,-,OXY US,-,,"3,678","$235,772",0.02%,
LISTED EQUITY,-,-,-,-,PERPETUAL LTD.,-,PPT AU,-,,"12,971","$234,261",0.02%,
LISTED EQUITY,-,-,-,-,"INGERSOLL RAND, INC.",-,IR US,-,,"1,829","$232,174",0.02%,
LISTED EQUITY,-,-,-,-,NEC CORP.,-,6701 JP,-,,"5,198","$231,649",0.02%,
LISTED EQUITY,-,-,-,-,PRUDENTIAL PLC,-,PRU LN,-,,"12,044","$229,817",0.02%,
LISTED EQUITY,-,-,-,-,SPARTAN RESOURCES LTD.,-,SPR AU,-,,"115,332","$228,934",0.02%,
LISTED EQUITY,-,-,-,-,CHORUS LTD.,-,CNU AU,-,,"29,304","$228,864",0.02%,
LISTED EQUITY,-,-,-,-,GENERALI,-,G IM,-,,"4,214","$228,013",0.02%,
LISTED EQUITY,-,-,-,-,"MARTIN MARIETTA MATERIALS, INC.",-,MLM US,-,,272,"$227,999",0.02%,
LISTED EQUITY,-,-,-,-,ARGENX SE,-,ARGX BB,-,,271,"$227,927",0.02%,
LISTED EQUITY,-,-,-,-,"KEYSIGHT TECHNOLOGIES, INC.",-,KEYS US,-,,897,"$224,241",0.02%,
LISTED EQUITY,-,-,-,-,ASM INTERNATIONAL NV,-,ASM NA,-,,229,"$223,074",0.02%,
LISTED EQUITY,-,-,-,-,EQT CORP.,-,EQT US,-,,"2,504","$222,757",0.02%,
LISTED EQUITY,-,-,-,-,"IQVIA HOLDINGS, INC.",-,IQV US,-,,918,"$220,797",0.02%,
LISTED EQUITY,-,-,-,-,GARMIN LTD.,-,GRMN US,-,,692,"$220,217",0.02%,
LISTED EQUITY,-,-,-,-,WILLIS TOWERS WATSON PLC,-,WTW US,-,,470,"$219,675",0.02%,
LISTED EQUITY,-,-,-,-,HEICO CORP.,-,HEIA US,-,,556,"$219,472",0.02%,
LISTED EQUITY,-,-,-,-,"HUMANA, INC.",-,HUM US,-,,587,"$218,985",0.02%,
LISTED EQUITY,-,-,-,-,M&T BANK CORP.,-,MTB US,-,,739,"$218,672",0.02%,
LISTED EQUITY,-,-,-,-,TABCORP HOLDINGS LTD.,-,TAH AU,-,,"304,842","$217,962",0.02%,
LISTED EQUITY,-,-,-,-,"GARTNER, INC.",-,IT US,-,,353,"$217,752",0.02%,
LISTED EQUITY,-,-,-,-,"EQUIFAX, INC.",-,EFX US,-,,548,"$216,587",0.02%,
LISTED EQUITY,-,-,-,-,"OLD DOMINION FREIGHT LINE, INC.",-,ODFL US,-,,872,"$216,171",0.02%,
LISTED EQUITY,-,-,-,-,MONADELPHOUS GROUP LTD.,-,MND AU,-,,"12,275","$215,552",0.02%,
LISTED EQUITY,-,-,-,-,MESOBLAST LTD.,-,MSB AU,-,,"130,142","$215,385",0.02%,
LISTED EQUITY,-,-,-,-,CORPORATE TRAVEL MANAGEMENT LTD.,-,CTD AU,-,,"15,506","$214,762",0.02%,
LISTED EQUITY,-,-,-,-,ERSTE GROUP BANK AG,-,EBS AV,-,,"1,651","$213,756",0.02%,
LISTED EQUITY,-,-,-,-,NUTRIEN LTD.,-,NTR CN,-,,"2,407","$213,566",0.02%,
LISTED EQUITY,-,-,-,-,COMMERZBANK AG,-,CBK GR,-,,"4,450","$213,433",0.02%,
LISTED EQUITY,-,-,-,-,HELIA GROUP LTD.,-,HLI AU,-,,"37,910","$213,432",0.02%,
LISTED EQUITY,-,-,-,-,DETERRA ROYALTIES LTD.,-,DRR AU,-,,"56,763","$213,431",0.02%,
LISTED EQUITY,-,-,-,-,"XYLEM, INC.",-,XYL US,-,,"1,081","$213,244",0.02%,
LISTED EQUITY,-,-,-,-,SWISS LIFE HOLDING AG,-,SLHN SW,-,,138,"$212,517",0.02%,
LISTED EQUITY,-,-,-,-,ASSA ABLOY AB,-,ASSAB SS,-,,"4,491","$212,255",0.02%,
LISTED EQUITY,-,-,-,-,NUCOR CORP.,-,NUE US,-,,"1,070","$211,475",0.02%,
LISTED EQUITY,-,-,-,-,GRAINCORP LTD.,-,GNC AU,-,,"27,173","$211,406",0.02%,
LISTED EQUITY,-,-,-,-,"BROWN & BROWN, INC.",-,BRO US,-,,"1,245","$210,644",0.02%,
LISTED EQUITY,-,-,-,-,"PPG INDUSTRIES, INC.",-,PPG US,-,,"1,213","$210,457",0.02%,
LISTED EQUITY,-,-,-,-,CAMECO CORP.,-,CCO CN,-,,"1,861","$210,456",0.02%,
LISTED EQUITY,-,-,-,-,NEUREN PHARMACEUTICALS LTD.,-,NEU AU,-,,"14,914","$210,441",0.02%,
LISTED EQUITY,-,-,-,-,STATE STREET CORP.,-,STT US,-,,"1,295","$210,174",0.02%,
LISTED EQUITY,-,-,-,-,"ANSYS, INC.",-,ANSS US,-,,392,"$209,898",0.02%,
LISTED EQUITY,-,-,-,-,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",-,BR US,-,,566,"$209,875",0.02%,
LISTED EQUITY,-,-,-,-,"ZSCALER, INC.",-,ZS US,-,,435,"$208,452",0.02%,
LISTED EQUITY,-,-,-,-,"DUPONT DE NEMOURS, INC.",-,DD US,-,,"1,984","$207,645",0.02%,
LISTED EQUITY,-,-,-,-,PG&E CORP.,-,PCG US,-,,"9,762","$207,637",0.02%,
LISTED EQUITY,-,-,-,-,LENNAR CORP.,-,LEN US,-,,"1,228","$207,336",0.02%,
LISTED EQUITY,-,-,-,-,NOKIA OYJ,-,NOKIA FH,-,,"26,254","$207,194",0.02%,
LISTED EQUITY,-,-,-,-,"LPL FINANCIAL HOLDINGS, INC.",-,LPLA US,-,,362,"$207,128",0.02%,
LISTED EQUITY,-,-,-,-,"CONSTELLATION BRANDS, INC.",-,STZ US,-,,834,"$207,002",0.02%,
LISTED EQUITY,-,-,-,-,BAPCOR LTD.,-,BAP AU,-,,"41,396","$206,981",0.02%,
LISTED EQUITY,-,-,-,-,DEEP YELLOW LTD.,-,DYL AU,-,,"123,664","$206,519",0.02%,
LISTED EQUITY,-,-,-,-,"MS&AD INSURANCE GROUP HOLDINGS, INC.",-,8725 JP,-,,"6,025","$205,574",0.02%,
LISTED EQUITY,-,-,-,-,PARTNERS GROUP HOLDING AG,-,PGHN SW,-,,103,"$205,474",0.02%,
LISTED EQUITY,-,-,-,-,THOMSON REUTERS CORP.,-,TRI CN,-,,668,"$204,529",0.02%,
LISTED EQUITY,-,-,-,-,PUBLICIS GROUPE SA,-,PUB FP,-,,"1,191","$204,134",0.02%,
LISTED EQUITY,-,-,-,-,WEB TRAVEL GROUP LTD.,-,WEB AU,-,,"45,870","$204,122",0.02%,
LISTED EQUITY,-,-,-,-,MAGELLAN FINANCIAL GROUP LTD.,-,MFG AU,-,,"23,588","$201,915",0.02%,
LISTED EQUITY,-,-,-,-,EVT LTD.,-,EVT AU,-,,"12,103","$201,515",0.02%,
LISTED EQUITY,-,-,-,-,"RAYMOND JAMES FINANCIAL, INC.",-,RJF US,-,,858,"$200,974",0.02%,
LISTED EQUITY,-,-,-,-,SUMITOMO CORP.,-,8053 JP,-,,"5,078","$200,042",0.02%,
LISTED EQUITY,-,-,-,-,CARNIVAL CORP.,-,CCL US,-,,"4,660","$199,952",0.02%,
LISTED EQUITY,-,-,-,-,SAMPO OYJ,-,SAMPO FH,-,,"12,191","$199,364",0.02%,
LISTED EQUITY,-,-,-,-,SYNCHRONY FINANCIAL,-,SYF US,-,,"1,954","$198,966",0.02%,
LISTED EQUITY,-,-,-,-,"GENERAL MILLS, INC.",-,GIS US,-,,"2,515","$198,863",0.02%,
LISTED EQUITY,-,-,-,-,ASHTEAD GROUP PLC,-,AHT LN,-,,"2,034","$198,553",0.02%,
LISTED EQUITY,-,-,-,-,HEWLETT PACKARD ENTERPRISE CO.,-,HPE US,-,,"6,328","$197,458",0.02%,
