Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,_status
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$39,353,399",0.62%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$17,588,366",0.28%,-,USD,,Rest,High Growth:31-12-25,kept
Cash,-,MACQUARIE GROUP LTD.,"$1,464,842",0.02%,-,USD,,Rest,High Growth:31-12-25,kept
Cash,-,SUMITOMO MITSUI BANKING CORP.,"$856,458",0.01%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,MACQUARIE GROUP LTD.,"$755,763",0.01%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,UBS GROUP AG,"$677,919",0.01%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,"$656,669",0.01%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,OVERSEAS-CHINESE BANKING CORP. LTD.,"$550,962",0.01%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$489,057",0.01%,-,EUR,,Rest,High Growth:31-12-25,kept
Cash,-,NBN CO. LTD.,"$458,933",0.01%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,UNITED OVERSEAS BANK LTD.,"$427,090",0.01%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$426,021",0.01%,-,CAD,,Rest,High Growth:31-12-25,kept
Cash,-,PACCAR FINANCIAL PTY. LTD.,"$397,600",0.01%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,JPMORGAN CHASE & CO,"$378,906",0.01%,-,USD,,Rest,High Growth:31-12-25,kept
Cash,-,MACQUARIE GROUP LTD.,"$271,478",0.00%,-,EUR,,Rest,High Growth:31-12-25,kept
Cash,-,TOYOTA FINANCE AUSTRALIA LIMITED,"$214,264",0.00%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,BANK OF CHINA LTD.,"$170,333",0.00%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,STOCKLAND TRUST MANAGEMENT LTD,"$152,856",0.00%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,NATIONAL AUSTRALIA BANK LTD.,"$149,975",0.00%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,CANADIAN IMPERIAL BANK OF COMMERCE,"$106,656",0.00%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$93,223",0.00%,-,GBP,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$81,868",0.00%,-,BRL,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$78,312",0.00%,-,MYR,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$61,358",0.00%,-,MXN,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$58,681",0.00%,-,HKD,,Rest,High Growth:31-12-25,kept
Cash,-,"CITIGROUP, INC.","$45,947",0.00%,-,USD,,Rest,High Growth:31-12-25,kept
Cash,-,MACQUARIE GROUP LTD.,"$40,410",0.00%,-,CAD,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$31,495",0.00%,-,VND,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$25,920",0.00%,-,JPY,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$24,342",0.00%,-,ILS,,Rest,High Growth:31-12-25,kept
Cash,-,"GOLDMAN SACHS GROUP, INC.","$20,432",0.00%,-,USD,,Rest,High Growth:31-12-25,kept
Cash,-,MACQUARIE GROUP LTD.,"$19,401",0.00%,-,GBP,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$18,163",0.00%,-,INR,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$17,206",0.00%,-,KRW,,Rest,High Growth:31-12-25,kept
Cash,-,STANDARD CHARTERED BANK,"$12,997",0.00%,-,USD,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$10,491",0.00%,-,ZAR,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$10,126",0.00%,-,SGD,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$8,938",0.00%,-,HUF,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$8,202",0.00%,-,CZK,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$7,643",0.00%,-,SEK,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$7,553",0.00%,-,DKK,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$7,550",0.00%,-,CHF,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$6,651",0.00%,-,PLN,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$6,096",0.00%,-,NOK,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$6,084",0.00%,-,TRY,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$5,831",0.00%,-,NZD,,Rest,High Growth:31-12-25,kept
Cash,-,BANK OF NEW YORK MELLON CORP.,"$3,788",0.00%,-,USD,,Rest,High Growth:31-12-25,kept
Cash,-,MORGAN STANLEY,"$3,617",0.00%,-,CAD,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,"$1,040",0.00%,-,TWD,,Rest,High Growth:31-12-25,kept
Cash,-,"CITIGROUP, INC.",$315,0.00%,-,CAD,,Rest,High Growth:31-12-25,kept
Cash,-,MORGAN STANLEY,$123,0.00%,-,GBP,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,$33,0.00%,-,THB,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,$16,0.00%,-,CNY,,Rest,High Growth:31-12-25,kept
Cash,-,WESTPAC BANKING CORP.,$13,0.00%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,COMMONWEALTH BANK OF AUSTRALIA LTD.,$2,0.00%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,STATE STREET BANK AND TRUST COMPANY,$1,0.00%,-,SAR,,Rest,High Growth:31-12-25,kept
Cash,-,MORGAN STANLEY,-$614,0.00%,-,AUD,,Rest,High Growth:31-12-25,kept
Cash,-,MORGAN STANLEY,"-$4,136",0.00%,-,EUR,,Rest,High Growth:31-12-25,kept
Cash,-,MORGAN STANLEY,"-$13,812",0.00%,-,USD,,Rest,High Growth:31-12-25,kept
Cash,-,BNP PARIBAS,"-$107,142",0.00%,-,USD,,Rest,High Growth:31-12-25,kept
Cash,-,CREDIT AGRICOLE,"-$118,687",0.00%,-,USD,,Rest,High Growth:31-12-25,kept
Cash,-,BARCLAYS BANK PLC,"-$220,749",0.00%,-,USD,,Rest,High Growth:31-12-25,kept
Sub Total Cash,,,"$65,806,275",1.03%,,,,Rest,High Growth:31-12-25,removed_totals
Fixed Income,Internally,WESTPAC BANKING CORP.,"$1,711,787",0.03%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,COMMONWEALTH BANK OF AUSTRALIA LTD.,"$1,332,502",0.02%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,NATIONAL AUSTRALIA BANK LTD.,"$1,146,345",0.02%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,NBN CO. LTD.,"$975,755",0.02%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,"$971,250",0.02%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,BANK OF TOKYO-MITSUBISHI UFJ LTD.,"$762,965",0.01%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,BENDIGO AND ADELAIDE BANK LTD.,"$728,459",0.01%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,MACQUARIE BANK LTD,"$469,810",0.01%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,UBS GROUP AG,"$413,044",0.01%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,STANDARD CHARTERED BANK,"$412,166",0.01%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,MUFG BANK LTD SYDNEY,"$327,676",0.01%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,BANK OF QUEENSLAND LTD.,"$320,851",0.01%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,NORFINA LTD.,"$291,903",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,UNITED OVERSEAS BANK LTD.,"$274,993",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,MIZUHO BANK LTD.,"$224,143",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,SUMITOMO MITSUI BANKING CORP.,"$171,958",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,ROYAL BANK OF CANADA,"$153,546",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,FIRSTMAC MORTGAGE FUNDING TRUST NO. 4,"$103,872",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,APOLLO TRUST,"$87,080",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,WESTPAC SECURITISATION TRUST,"$77,782",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,RABOBANK UA/AU,"$76,587",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,"$76,262",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,IDOL TRUST,"$64,259",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,PUMA SERIES 2023-1,"$51,225",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,AUSTRALIAN POSTAL CORP,"$39,718",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,LION TRUST,"$28,193",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,PROGRESS TRUST,"$21,854",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,MEDALLION TRUST,"$20,704",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,THE SUPERANNUATION MEMBERS HOME LOAN PROGRAMME,"$20,067",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,KINGFISHER TRUST,"$15,153",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,NATIONAL RMBS TRUST,"$15,072",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,REDS TRUST,"$11,886",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Internally,TORRENS TRUST,"$10,794",0.00%,-,-,,Rest,High Growth:31-12-25,kept
Sub Total Fixed Income Internally,,,"$11,409,661",0.18%,,,,Rest,High Growth:31-12-25,removed_totals
Fixed Income,Externally,BARINGS LLC,"$74,454,319",1.17%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Externally,"AP KENT MANAGEMENT, LLC","$41,704,211",0.65%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Externally,BENTHAM ASSET MANAGEMENT PTY LTD,"$23,808,789",0.37%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Externally,METRICS CREDIT PARTNERS PTY LTD,"$23,145,441",0.36%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Externally,WELLINGTON MANAGEMENT AUSTRALIA PTY LTD,"$20,473,334",0.32%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Externally,HAYFIN MANAGEMENT LIMITED,"$9,429,558",0.15%,-,-,,Rest,High Growth:31-12-25,kept
Fixed Income,Externally,"BAIN CAPITAL CREDIT, LP","$1,946,577",0.03%,-,-,,Rest,High Growth:31-12-25,kept
Sub Total Fixed Income Externally,,,"$194,962,229",3.05%,,,,Rest,High Growth:31-12-25,removed_totals
Equity,-,COMMONWEALTH BANK OF AUSTRALIA,"$198,783,040",3.11%,CBA AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BHP GROUP LTD.,"$195,944,344",3.07%,BHP AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NVIDIA CORP.,"$138,770,040",2.17%,NVDA US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"APPLE, INC.","$112,452,686",1.76%,AAPL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MICROSOFT CORP.,"$100,713,839",1.58%,MSFT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WESTPAC BANKING CORP.,"$96,700,000",1.51%,WBC AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NATIONAL AUSTRALIA BANK LTD.,"$92,099,861",1.44%,NAB AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ANZ GROUP HOLDINGS LTD.,"$83,299,141",1.30%,ANZ AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"AMAZON.COM, INC.","$67,706,620",1.06%,AMZN US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WESFARMERS LTD.,"$65,354,661",1.02%,WES AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CSL LTD.,"$62,761,032",0.98%,CSL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ALPHABET, INC.","$62,243,156",0.97%,GOOGL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MACQUARIE GROUP LTD.,"$58,536,439",0.92%,MQG AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,RIO TINTO LTD.,"$40,346,611",0.63%,RIO AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TELSTRA GROUP LTD.,"$37,949,618",0.59%,TLS AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"BROADCOM, INC.","$36,372,906",0.57%,AVGO US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,"$34,873,728",0.55%,2330 TT,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"META PLATFORMS, INC.","$32,849,911",0.51%,META US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ALPHABET, INC.","$31,800,309",0.50%,GOOG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"RESMED, INC.","$30,928,117",0.48%,RMD AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TRANSURBAN GROUP,"$28,820,135",0.45%,TCL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ARISTOCRAT LEISURE LTD.,"$26,009,070",0.41%,ALL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,QBE INSURANCE GROUP LTD.,"$25,817,487",0.40%,QBE AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TESLA, INC.","$25,745,199",0.40%,TSLA US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,JPMORGAN CHASE & CO.,"$24,471,931",0.38%,JPM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TENCENT HOLDINGS LTD.,"$23,908,897",0.37%,700 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,COLES GROUP LTD.,"$21,208,114",0.33%,COL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WOOLWORTHS GROUP LTD.,"$20,987,411",0.33%,WOW AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NEWMONT CORP.,"$20,180,521",0.32%,NEM AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BRAMBLES LTD.,"$19,971,682",0.31%,BXB AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FORTESCUE LTD.,"$19,673,252",0.31%,FMG AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,XERO LTD.,"$18,413,641",0.29%,XRO AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ASML HOLDING NV,"$18,395,202",0.29%,ASML NA,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ELI LILLY & CO.,"$18,216,996",0.29%,LLY US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,INSURANCE AUSTRALIA GROUP LTD.,"$18,041,307",0.28%,IAG AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"VISA, INC.","$17,367,962",0.27%,V US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NORTHERN STAR RESOURCES LTD.,"$16,693,316",0.26%,NST AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SANTOS LTD.,"$16,562,490",0.26%,STO AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DOWNER EDI LTD.,"$15,079,891",0.24%,DOW AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WISETECH GLOBAL LTD.,"$14,952,495",0.23%,WTC AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EVOLUTION MINING LTD.,"$14,880,033",0.23%,EVN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WOODSIDE ENERGY GROUP LTD.,"$14,126,758",0.22%,WDS AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ORIGIN ENERGY LTD.,"$14,033,088",0.22%,ORG AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SEEK LTD.,"$13,926,572",0.22%,SEK AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PRO MEDICUS LTD.,"$13,151,858",0.21%,PME AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AMPOL LTD.,"$12,510,677",0.20%,ALD AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,JOHNSON & JOHNSON,"$12,481,526",0.20%,JNJ US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,VAULT MINERALS LTD.,"$12,385,781",0.19%,VAU AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MASTERCARD, INC.","$12,220,589",0.19%,MA US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PLS GROUP LTD.,"$12,024,166",0.19%,PLS AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AMCOR PLC,"$11,879,589",0.19%,AMC AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,QANTAS AIRWAYS LTD.,"$11,857,220",0.19%,QAN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,COSTCO WHOLESALE CORP.,"$11,782,151",0.18%,COST US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MERCK & CO., INC.","$11,522,143",0.18%,MRK US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"NETFLIX, INC.","$11,520,506",0.18%,NFLX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"WALMART, INC.","$11,513,870",0.18%,WMT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MERCADOLIBRE, INC.","$11,425,066",0.18%,MELI US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BANK OF AMERICA CORP.,"$11,399,449",0.18%,BAC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ABBVIE, INC.","$11,230,452",0.18%,ABBV US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DYNO NOBEL LTD.,"$11,194,115",0.18%,DNL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SAMSUNG ELECTRONICS CO. LTD.,"$11,191,787",0.18%,005930 KS,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,HUB24 LTD.,"$10,634,452",0.17%,HUB AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CLEANAWAY WASTE MANAGEMENT LTD.,"$10,610,338",0.17%,CWY AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MORGAN STANLEY,"$10,474,991",0.16%,MS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,VIVA ENERGY GROUP LTD.,"$10,442,432",0.16%,VEA AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"BERKSHIRE HATHAWAY, INC.","$10,412,095",0.16%,BRKB US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PROCTER & GAMBLE CO.,"$10,158,454",0.16%,PG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,REA GROUP LTD.,"$9,975,600",0.16%,REA AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ADVANCED MICRO DEVICES, INC.","$9,908,339",0.16%,AMD US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ACCENTURE PLC,"$9,740,928",0.15%,ACN US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MICRON TECHNOLOGY, INC.","$9,516,482",0.15%,MU US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NOVARTIS AG,"$9,455,626",0.15%,NOVN SW,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AIA GROUP LTD.,"$9,325,737",0.15%,1299 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"BOOKING HOLDINGS, INC.","$9,160,396",0.14%,BKNG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AUB GROUP LTD.,"$9,141,745",0.14%,AUB AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,METCASH LTD.,"$9,025,542",0.14%,MTS AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"LIFE360, INC.","$9,002,755",0.14%,360 AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SIGMA HEALTHCARE LTD.,"$8,834,968",0.14%,SIG AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"AT&T, INC.","$8,822,936",0.14%,T US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WORLEY LTD.,"$8,822,439",0.14%,WOR AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CISCO SYSTEMS, INC.","$8,779,009",0.14%,CSCO US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DBS GROUP HOLDINGS LTD.,"$8,657,202",0.14%,DBS SP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,RECRUIT HOLDINGS CO. LTD.,"$8,574,925",0.13%,6098 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,STEADFAST GROUP LTD.,"$8,559,743",0.13%,SDF AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,GENERAL ELECTRIC CO.,"$8,538,912",0.13%,GE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"PALANTIR TECHNOLOGIES, INC.","$8,474,888",0.13%,PLTR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SALESFORCE, INC.","$8,418,356",0.13%,CRM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ARISTA NETWORKS, INC.","$8,386,076",0.13%,ANET US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,LYNAS RARE EARTHS LTD.,"$8,203,383",0.13%,LYC AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,LOTTERY CORP. LTD.,"$8,181,942",0.13%,TLC AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TPG TELECOM LTD.,"$8,165,775",0.13%,TPG AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,LAM RESEARCH CORP.,"$8,150,797",0.13%,LRCX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SONIC HEALTHCARE LTD.,"$8,117,821",0.13%,SHL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SK HYNIX, INC.","$8,042,211",0.13%,000660 KS,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"BLOCK, INC.","$8,034,332",0.13%,XYZ AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,IGO LTD.,"$7,955,578",0.12%,IGO AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CITIGROUP, INC.","$7,919,396",0.12%,C US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CAPRICORN METALS LTD.,"$7,850,135",0.12%,CMM AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SANDFIRE RESOURCES LTD.,"$7,749,682",0.12%,SFR AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ADOBE, INC.","$7,708,216",0.12%,ADBE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,APPLOVIN CORP.,"$7,374,189",0.12%,APP US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SPOTIFY TECHNOLOGY SA,"$7,373,234",0.12%,SPOT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"INTUIT, INC.","$7,317,049",0.11%,INTU US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MEDIATEK, INC.","$7,287,814",0.11%,2454 TT,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TREASURY WINE ESTATES LTD.,"$7,272,571",0.11%,TWE AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"PFIZER, INC.","$7,219,267",0.11%,PFE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,UNICREDIT SPA,"$7,196,035",0.11%,UCG IM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CHEVRON CORP.,"$7,177,468",0.11%,CVX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,RTX CORP.,"$7,091,547",0.11%,RTX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"QUALCOMM, INC.","$7,088,354",0.11%,QCOM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ASTRAZENECA PLC,"$7,072,651",0.11%,AZN LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BANCO BILBAO VIZCAYA ARGENTARIA SA,"$7,062,599",0.11%,BBVA SM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WALT DISNEY CO.,"$6,955,981",0.11%,DIS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SERVICENOW, INC.","$6,940,955",0.11%,NOW US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NORTHERN TRUST CORP.,"$6,924,160",0.11%,NTRS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ENDEAVOUR GROUP LTD.,"$6,902,214",0.11%,EDV AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TUAS LTD.,"$6,853,360",0.11%,TUA AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CHARLES SCHWAB CORP.,"$6,813,015",0.11%,SCHW US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"HOME DEPOT, INC.","$6,812,033",0.11%,HD US,-,Listed,Rest,High Growth:31-12-25,kept
