Option_Name,Asset_Class,Name,Name_Type,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,_status
Balanced,Equity,Sanrio Co Ltd,Name,,6776349,2878374.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sansiri PCL,Name,,B73B053,2502694.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Santen Pharmaceutical Co Ltd,Name,,6776606,2109636.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Santos Ltd,Name,,6776703,44350140.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Sanwa Holdings Corp,Name,,6776781,5711700.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sap Se,Name,,4846288,52107028.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Sapporo Holdings Ltd,Name,,6776907,422065.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Saputo Inc,Name,,2112226,1293241.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sartorius Ag,Name,,5843329,554978.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sartorius Stedim Biotech Sa,Name,,BYZ2QP5,388441.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sbi Holdings Inc,Name,,6309466,1430006.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,SBI Sumishin Net Bank Ltd,Name,,BN90R55,1482484.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Scb X Pcl,Name,,BPH0717,75781305.0,0.03,Listed,,AustralianSuper,kept
Balanced,Property,Scentre Group,Name,,BLZH0Z7,33195684.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Schibsted Asa,Name,,4790534,59046.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Schibsted Asa,Name,,BWVFKQ3,79012.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Schindler Holding Ag,Name,,B11WWH2,1314501.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Schlumberger Nv,Name,,2779201,56951160.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Schneider Electric Se,Name,,4834108,242490638.0,0.1,Listed,,AustralianSuper,kept
Balanced,Equity,Schroders Plc,Name,,BP9LHF2,703276.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,SciDev Ltd,Name,,BYW3822,3855517.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Screen Holdings Co Ltd,Name,,6251028,4036145.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Scsk Corp,Name,,6858474,1685884.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sea Ltd,Name,,BYWD7L4,175898569.0,0.07,Listed,,AustralianSuper,kept
Balanced,Equity,Seagate Technology Holdings Plc,Name,,BKVD2N4,273051723.0,0.11,Listed,,AustralianSuper,kept
Balanced,Equity,Seah Besteel Holdings Corp,Name,,6494500,935937.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Seatrium Ltd,Name,,BNZKZY4,936828.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Secom Co Ltd,Name,,6791591,1636831.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sectra AB,Name,,BRC3MR6,1706752.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Securitas Ab,Name,,5554041,2140289.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,SEEK Ltd,Name,,B0767Y3,11028092.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sega Sammy Holdings Inc,Name,,B02RK08,1375137.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Seibu Holdings Inc,Name,,BKY6H35,3503575.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Seiko Epson Corp,Name,,6616508,1179449.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Seino Holdings Co Ltd,Name,,6793423,426385.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sekisui Chemical Co Ltd,Name,,6793821,1490527.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sekisui House Ltd,Name,,6793906,2333147.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sembcorp Industries Ltd,Name,,B08X163,2947787.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sempra Energy,Name,,2138158,4398910.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sendas Distribuidora Sa,Name,,BMZ9R04,48369903.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Servicenow Inc,Name,,B80NXX8,751778230.0,0.3,Listed,,AustralianSuper,kept
Balanced,Equity,Seven & I Holdings Co Ltd,Name,,B0FS5D6,7167527.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Severn Trent Plc,Name,,B1FH8J7,935826.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Severstal PAO,Name,,RU0009046510,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Sg Holdings Co Ltd,Name,,BFFY885,2006269.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,SGH Ltd,Name,,BR858V2,772618247.0,0.31,Listed,,AustralianSuper,kept
Balanced,Equity,Sgs Sa,Name,,BMBQHZ4,10815845.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shandong Hi-Speed Holdings Group Ltd,Name,,BN4BY29,143761.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shanghai Pharmaceuticals Holding Co Ltd,Name,,B4Q4CJ6,3026193.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shapir Engineering And Industry Ltd,Name,,BTF8CZ0,59592.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sharp Corp,Name,,6800602,584280.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shell Plc,Name,,BP6MXD8,270538920.0,0.11,Listed,,AustralianSuper,kept
Balanced,Equity,Shell Plc,Name,,BPK3CG3,86182520.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Shenzhen Expressway Corp Ltd,Name,,6848743,2726825.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sherwin-Williams Co,Name,,2804211,217259376.0,0.09,Listed,,AustralianSuper,kept
Balanced,Equity,Shift Inc,Name,,BRJQJX3,21554.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shikun & Binui Ltd,Name,,6151292,156959.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shimadzu Corp,Name,,6804369,4301818.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shimamura Co Ltd,Name,,6804035,852722.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shimano Inc,Name,,6804820,544196.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shimizu Corp,Name,,6804400,787981.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shin-Etsu Chemical Co Ltd,Name,,6804585,14488451.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Shinhan Financial Group Co Ltd,Name,,6397502,198609422.0,0.08,Listed,,AustralianSuper,kept
Balanced,Equity,Shionogi & Co Ltd,Name,,6804682,1323878.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shiseido Co Ltd,Name,,6805265,654063.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shizuoka Financial Group Inc,Name,,BP38QJ6,771323.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Shopify Inc,Name,,BX865C7,25644034.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Shopify Inc,Name,,BXDZ9Z0,98638529.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Shufersal Ltd,Name,,6860543,1466930.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Siemens Ag,Name,,5727973,227732941.0,0.09,Listed,,AustralianSuper,kept
Balanced,Equity,Siemens Energy Ag,Name,,BMTVQK9,15319614.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Siemens Healthineers Ag,Name,,BD594Y4,1640255.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sigma Healthcare Ltd,Name,,BF13K02,25916499.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Sigurd Microelectronics Corp,Name,,6672964,6533867.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sika AG,Name,,BF2DSG3,56547551.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Simplo Technology Co Ltd,Name,,6421928,9650625.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Singapore Airlines Ltd,Name,,6811734,46284014.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Singapore Exchange Ltd,Name,,6303866,4189530.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Singapore Technologies Engineering Ltd,Name,,6043214,3990806.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Singapore Telecommunications Ltd,Name,,B02PY11,55922419.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Sino Land Co Ltd,Name,,6810429,1059405.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sinopec Engineering Group Co Ltd,Name,,B92NYC9,4372790.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sinotrans Ltd,Name,,6579010,5717790.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sinotruk Hong Kong Ltd,Name,,B296ZH4,8055122.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sitc International Holdings Co Ltd,Name,,B61X7R5,18178176.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Siteminder Ltd,Name,,BLH35X6,116693107.0,0.05,Listed,,AustralianSuper,kept
Balanced,Equity,Sk Hynix Inc,Name,,6450267,68167575.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Sk Square Co Ltd,Name,,BMG3GS6,141631214.0,0.06,Listed,,AustralianSuper,kept
Balanced,Equity,Sk Telecom Co Ltd,Name,,6224871,10567635.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Skandinaviska Enskilda Banken AB,Name,,4813345,3675388.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Skanska Ab,Name,,7142091,1181872.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Skf Ab,Name,,B1Q3HT7,47872.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Skf Ab,Name,,B1Q3J35,1933679.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,SKYCITY Entertainment Group Ltd,Name,,6151311,40461211.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Skylark Holdings Co Ltd,Name,,BQQD167,4542812.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Smc Corp,Name,,6763965,3778896.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Smith & Nephew Plc,Name,,2615565,400109.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Smith & Nephew Plc,Name,,922320,796865.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Smiths Group Plc,Name,,B1WY233,2005128.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Smurfit WestRock PLC,Name,,BRK49M5,139412664.0,0.06,Listed,,AustralianSuper,kept
Balanced,Equity,Smurfit WestRock PLC,Name,,BSMR1R8,3506531.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Snam SpA,Name,,7251470,2338362.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Snap-On Inc,Name,,2818740,19552524.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Snowflake Inc.,Name,,BN134B7,1597137.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Societe De Fabrication Des Boissons De Tunisie Sa,Name,,BYQ7XC5,1.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Societe Generale SA,Name,,5966516,15815788.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Sodexo SA,Name,,7062713,4461056.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sofi Technologies Inc,Name,,BM8J4C2,5885107.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Softbank Corp,Name,,BF5M0K5,5859339.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Softbank Group Corp,Name,,6770620,24303908.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Sohgo Security Services Co Ltd,Name,,6546359,757887.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sojitz Corp,Name,,6594143,1422615.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sok Marketler Ticaret AS,Name,,BFZCT20,2426266.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Solventum Corp,Name,,BMTQB43,6978073.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sompo Holdings Inc,Name,,B62G7K6,4059999.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sonic Healthcare Ltd,Name,,6821120,16588632.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Sonova Holding Ag,Name,,7156036,30667340.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Sony Group Corp,Name,,6821506,87774826.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,South32 Ltd,Name,,BWSW5D9,511269511.0,0.21,Listed,,AustralianSuper,kept
Balanced,Equity,Southern Co,Name,,2829601,100777756.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Southern Copper Corp,Name,,2823777,3727884.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Southwest Airlines Co,Name,,2831543,4404089.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sparebank 1 Oestlandet,Name,,BZ12WQ9,199096.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sparebank 1 Sr Bank Asa,Name,,B40JTQ3,445531.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Spark New Zealand Ltd,Name,,6881436,2404548.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Spotify Technology Sa,Name,,BFZ1K46,298266581.0,0.12,Listed,,AustralianSuper,kept
Balanced,Equity,Sprouts Farmers Market Inc,Name,,BCGCR79,3379660.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Square Enix Holdings Co Ltd,Name,,6309262,857832.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Ss&C Technologies Holdings Inc,Name,,B58YSC6,6356628.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Ssab Ab,Name,,B17H0S8,129156.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Ssab Ab,Name,,B17H3F6,491031.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sse Plc,Name,,0790873,5800647.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Ssy Group Ltd,Name,,BYP9J68,2178964.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,St James's Place Plc,Name,,0766937,9699372.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Standard Bank Group Ltd,Name,,B030GJ7,4938710.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Standard Chartered PLC,Name,,408284,74513889.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Stanley Electric Co Ltd,Name,,6841106,778006.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Stantec Inc,Name,,2854238,3383421.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Starbucks Corp,Name,,2842255,8379961.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,State Bank Of India,Name,,BSQCB24,39766968.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,State Street Corp,Name,,2842040,9530167.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Steadfast Group Ltd,Name,,BCT5FD7,392208768.0,0.16,Listed,,AustralianSuper,kept
Balanced,Equity,Steel Dynamics Inc,Name,,2849472,126299508.0,0.05,Listed,,AustralianSuper,kept
Balanced,Equity,Stellantis Nv,Name,,BM9RCN2,3279200.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Stellantis Nv,Name,,BMD8KX7,123017422.0,0.05,Listed,,AustralianSuper,kept
Balanced,Equity,Steris Plc,Name,,BFY8C75,96159624.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Stmicroelectronics Nv,Name,,5962332,1165646.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Stmicroelectronics Nv,Name,,2430025,4889894.0,0.0,Listed,,AustralianSuper,kept
Balanced,Property,Stockland Corporation Ltd,Name,,6850856,21590231.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Storebrand Asa,Name,,4852832,3720033.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Straumann Holding Ag,Name,,BQ7ZV06,957324.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Strauss Group Ltd,Name,,6304115,199073.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Stryker Corp,Name,,2853688,56213902.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Subaru Corp,Name,,6356406,123748091.0,0.05,Listed,,AustralianSuper,kept
Balanced,Equity,Subsea 7 Sa,Name,,5258246,611553.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sugi Holdings Co Ltd,Name,,6259011,1999912.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumco Corp,Name,,B0M0C89,1911948.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Bakelite Co Ltd,Name,,6858504,342716.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Chemical Co Ltd,Name,,6858560,1627727.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Corp,Name,,6858946,1678338.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Electric Industries Ltd,Name,,6858708,4009710.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Forestry Co Ltd,Name,,6858861,1741508.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Heavy Industries Ltd,Name,,6858731,1455122.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Metal Mining Co Ltd,Name,,6858849,1324255.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Mitsui Financial Group Inc,Name,,6563024,188913338.0,0.08,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Mitsui Trust Holdings Inc,Name,,6431897,1893531.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Realty & Development Co Ltd,Name,,6858902,3253060.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sumitomo Rubber Industries Ltd,Name,,6858991,1630667.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Summerset Group Holdings Ltd,Name,,B6R3JL7,978027.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sun Hung Kai Properties Ltd,Name,,6859927,998898.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sun Life Financial Inc,Name,,2566124,19265245.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Sun Pharmaceutical Industries Ltd,Name,,6582483,54424168.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Sun Tv Network Ltd,Name,,B128WL3,5243263.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Suncor Energy Inc,Name,,B3NB0P5,808224.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Suncor Energy Inc,Name,,B3NB1P2,125241162.0,0.05,Listed,,AustralianSuper,kept
Balanced,Equity,Suncorp Group Ltd,Name,,6585084,39104354.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Sundrug Co Ltd,Name,,6817895,1677266.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Suntory Beverage & Food Ltd,Name,,BBD7Q84,846365.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Supalai PCL,Name,,6554675,1895295.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Suzuken Co Ltd,Name,,6865560,381748.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Suzuki Motor Corp,Name,,6865504,12712952.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Svenska Cellulosa Sca Ab,Name,,B1VVGV1,17662.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Svenska Cellulosa Sca Ab,Name,,B1VVGZ5,1130523.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Svenska Handelsbanken AB,Name,,BXDZ9Q1,32448808.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Svenska Handelsbanken AB,Name,,BXDZ9V6,34493.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Swatch Group Ag,Name,,7184725,16663915.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Swatch Group Ag,Name,,7184736,226725.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sweco Ab (Publ),Name,,BLN9XH8,977648.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Swedbank AB,Name,,4846523,20963302.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Swedish Orphan Biovitrum Ab (Publ),Name,,B1CC9H0,218529.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Swire Pacific Ltd,Name,,6867748,8006614.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Swire Pacific Ltd,Name,,6867760,59573.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Swire Properties Ltd,Name,,B67C2G0,287089.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Swiss Life Holding Ag,Name,,7437805,4606491.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Swiss Prime Site Ag,Name,,B083BH4,1536484.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Swiss Re Ag,Name,,B545MG5,7524717.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Swisscom Ag,Name,,5533976,9622407.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Sylvamo Corp,Name,,BMW72C8,9908737.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Symbotic Inc,Name,,BPG82M8,40287427.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Symrise Ag,Name,,B1JB4K8,5684467.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Synaptics Inc,Name,,2839268,23061960.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Synchrony Financial,Name,,BP96PS6,209516187.0,0.08,Listed,,AustralianSuper,kept
Balanced,Equity,Synopsys Inc,Name,,2867719,12092671.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Syrah Resources Ltd,Name,,B23HV20,53430127.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Sysco Corp,Name,,2868165,32434913.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Sysmex Corp,Name,,6883807,3444427.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,T Rowe Price Group Inc,Name,,2702337,8613741.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,T&D Holdings Inc,Name,,6744294,1617846.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tabcorp Holdings Ltd,Name,,6873262,95622551.0,0.04,Listed,,AustralianSuper,kept
Balanced,Equity,Taiheiyo Cement Corp,Name,,6660204,2828409.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Taisei Corp,Name,,6870100,805618.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Taiwan Semiconductor Manufacturing Co Ltd,Name,,2113382,1874091052.0,0.76,Listed,,AustralianSuper,kept
Balanced,Equity,Taiwan Semiconductor Manufacturing Co Ltd,Name,,6889106,635990239.0,0.26,Listed,,AustralianSuper,kept
Balanced,Equity,Takasago Thermal Engineering Co Ltd,Name,,6870520,383541.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Takashimaya Co Ltd,Name,,6870401,1569348.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Takeda Pharmaceutical Co Ltd,Name,,6870445,6458670.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Take-Two Interactive Software Inc,Name,,2122117,6050634.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Talanx Ag,Name,,B8F0TD6,4713753.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tapestry Inc,Name,,BF09HX3,7048144.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Targa Resources Corp,Name,,B55PZY3,40484009.0,0.02,Listed,,AustralianSuper,kept
Balanced,Equity,Target Corp,Name,,2259101,26884835.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Tata Motors Ltd,Name,,B611LV1,6588796.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tatneft PJSC,Name,,RU0009033591,0.0,,Listed,,AustralianSuper,kept
Balanced,Equity,Tbs Holdings Inc,Name,,6894166,305039.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,TC Energy Corp,Name,,BJMY6G0,4155168.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tcl Electronics Holdings Ltd,Name,,6193788,3547401.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tdk Corp,Name,,6869302,3276594.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,TE Connectivity PLC,Name,,BRC3N84,14642165.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Technologyone Ltd,Name,,6302410,31844283.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Technopro Holdings Inc,Name,,BSM8SQ9,296846.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Techtronic Industries Co Ltd,Name,,B0190C7,71410755.0,0.03,Listed,,AustralianSuper,kept
Balanced,Equity,Teck Resources Ltd,Name,,2124533,103888.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Teck Resources Ltd,Name,,2879327,4558548.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tel Aviv Stock Exchange Ltd,Name,,BK5HCP4,712028.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Tele2 Ab,Name,,B97C733,25889035.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Telecom Egypt Co Sae,Name,,B0S6009,1702588.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Teledyne Technologies Inc,Name,,2503477,6357543.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Telefonaktiebolaget Lm Ericsson,Name,,5957480,109457.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Telefonaktiebolaget Lm Ericsson,Name,,5959378,8304580.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Telefonica Brasil Sa,Name,,B6XFBX3,11577188.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Telefonica SA,Name,,2881098,138177.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Telefonica SA,Name,,5732524,16041290.0,0.01,Listed,,AustralianSuper,kept
Balanced,Equity,Telekom Malaysia Bhd,Name,,6868398,5169996.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Telenor Asa,Name,,4732495,1165894.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Teleperformance Se,Name,,5999330,7474217.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Telia Company Ab,Name,,5978384,2671895.0,0.0,Listed,,AustralianSuper,kept
Balanced,Equity,Telix Pharmaceuticals Ltd,Name,,BF7M092,133119999.0,0.05,Listed,,AustralianSuper,kept
