Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean
Equity,-,Caterpillar,1324161.0,0.14,CAT US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.14019224102744582
Equity,-,Accenture,1318700.0,0.14,ACN US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.13961407128203654
Equity,-,Royal Bank Of Canada,1300123.0,0.14,RY CN,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.13764727777160476
Equity,-,Verizon Communications,1289374.0,0.14,VZ US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.13650925422401197
Equity,-,American Express,1280682.0,0.14,AXP US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.13558901041754845
Equity,-,Pepsico,1275195.0,0.13,PEP US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1350080879870301
Equity,-,Uber Technologies,1269557.0,0.13,UBER US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1344111788083783
Equity,-,Qualcomm,1260303.0,0.13,QCOM US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.13343143465455715
Equity,-,Toyota Motor,1253791.0,0.13,7203 JP,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.13274199290723884
Equity,-,Newmont,1226188.0,0.13,NEM AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1298195941739424
Equity,-,Orica,1210388.0,0.13,ORI AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1281468086076603
Equity,-,Morgan Stanley,1205832.0,0.13,MS US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.12766445347854757
Equity,-,S&P Global,1191280.0,0.13,SPGI US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.12612379679750096
Equity,-,Adobe,1189189.0,0.13,ADBE US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.12590241739122907
Equity,-,Nextdc,1182338.0,0.12,NXT AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.12517708486498863
Equity,-,Unilever,1155748.0,0.12,ULVR LN,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.12236193497844178
Equity,-,Citi Bank,1148501.0,0.12,C US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.12159467694054013
Equity,-,Sony,1147660.0,0.12,6758 JP,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.12150563816451206
Equity,-,Boeing,1141638.0,0.12,BA US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.12086807394424938
Equity,-,Charles Schwab,1134508.0,0.12,SCHW US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.12011320298933853
Equity,-,Boston Scientific,1119965.0,0.12,BSX US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.11857349916082965
Equity,-,Allianz Se,1115560.0,0.12,ALV GR,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.11810713077985038
Equity,-,Progressive,1109063.0,0.12,PGR US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.11741927712009502
Equity,-,Mitsubishi Ufj Financial,1104785.0,0.12,8306 JP,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1169663545471485
Equity,-,Thermo Fisher Scientific,1093153.0,0.12,TMO US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.11573484557835148
Equity,-,Seek,1085932.0,0.11,SEK AU,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.11497034022555888
Equity,-,Blackrock,1072935.0,0.11,BLK US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.1135943152885356
Equity,-,Applied Materials,1072697.0,0.11,AMAT US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.11356911763253717
Equity,-,Amgen,1071368.0,0.11,AMGN US,-,Listed,AwareSuper,Accumulation-High-Growth-Indexed (1),0.11342841307446193
