Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARDO,Index Diversified,Equity,Listed,,Sysco Corp,Name,,,2868165,7831,United States,,,905009.0,0.02,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Sysmex Corp,Name,,,6883807,7824,Japan,,,207797.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,T Rowe Price Group Inc,Name,,,2702337,2245,United States,,,330590.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,T&D Holdings Inc,Name,,,6744294,6485,Japan,,,217169.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Tabcorp Holdings Ltd,Name,,,6873262,370319,Australia,,,264778.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Taisei Corp,Name,,,6870100,2679,Japan,,,237691.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Taishin Financial Holding Co Ltd,Name,,,6451680,203842,Taiwan,,,167703.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Taiwan Cement Corp,Name,,,6869937,34114,Taiwan,,,45440.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Taiwan Cooperative Financial Holding Co Ltd,Name,,,B73XCZ3,200808,Taiwan,,,259610.0,0.01,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Taiwan Mobile Co Ltd,Name,,,6290496,23967,Taiwan,,,143969.0,0.0,,,,,,,nan,nan
ARDO,Index Diversified,Equity,Listed,,Taiwan Semiconductor Manufacturing Co Ltd,Name,,,6889106,281254,Taiwan,,,15572928.0,0.41,,,,,,,nan,nan
