Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARHG,High Growth,Equity,Listed,,GFL Environmental Inc,Name,,,BKDT650,5870,Canada,,,451959.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,GFL Environmental Inc,Name,,,CA36168Q1046,555,Canada,,,42692.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gildan Activewear Inc,Name,,,2254645,5194,Canada,,,389757.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gildan Activewear Inc,Name,,,2257763,12576,Canada,,,944868.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gilead Sciences Inc,Name,,,2369174,596177,United States,,,100859252.0,0.24,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Givaudan Sa,Name,,,5980613,1217,Switzerland,,,8963423.0,0.02,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gjensidige Forsikring Asa,Name,,,B63FG83,1362,Norway,,,52447.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Glaukos Corp,Name,,,BYMWL19,56006,United States,,,8827069.0,0.02,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Glencore Plc,Name,,,B4T3BW6,308941,United Kingdom,,,1832063.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Global Brands Manufacture Ltd,Name,,,6349536,316647,Taiwan,,,1475384.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Global Payments Inc,Name,,,2712013,30092,United States,,,3675220.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Globalfoundries Inc,Name,,,BMW7F63,1616,United States,,,94215.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,GMK Norilskiy Nickel PAO,Name,,,RU0007288411,273066,Russia,,,0.0,,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gmo Payment Gateway Inc,Name,,,B06CMQ9,3310,Japan,,,326612.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,GMR Airports Ltd,Name,,,B192HJ1,3212026,India,,,4868661.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Godaddy Inc,Name,,,BWFRFC6,13118,United States,,,3604091.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gold Fields Ltd,Name,,,6280215,76439,South Africa,,,2728897.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Goldman Sachs Group Inc,Name,,,2407966,2665,United States,,,2878402.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Goldwin Inc,Name,,,6376169,1683,Japan,,,144272.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Property,Listed,,Goodman Group,Name,,,B03FYZ4,851027,Australia,,,29139170.0,0.07,,,,,,,nan,nan
ARHG,High Growth,Property,Listed,,Gpt Group,Name,,,6365866,825691,Australia,,,3996346.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Grab Holdings Ltd,Name,,,BP6NH40,880,Singapore,,,6755.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Great Eastern Shipping Co Ltd/The,Name,,,B1GKL41,50228,India,,,874784.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Great Wall Motor Co Ltd,Name,,,6718255,1009449,China,,,2370327.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Greatek Electronics Inc,Name,,,6293989,168529,Taiwan,,,507943.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Great-West Lifeco Inc,Name,,,2384951,36026,Canada,,,2086500.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Greek Organisation Of Football Prognostics Sa,Name,,,7107250,73120,Greece,,,2521188.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gruma Sab De Cv,Name,,,2392545,32547,Mexico,,,851138.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Grupo Cibest SA,Name,,,BSJN3Y0,14915,Colombia,,,1051245.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Grupo Financiero Banorte Sab De Cv,Name,,,2421041,505431,Mexico,,,7002055.0,0.02,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Grupo Mexico Sab De Cv,Name,,,2643674,324976,Mexico,,,2983378.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,GSK PLC,Name,,,BMTZ571,37300,United Kingdom,,,2185598.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,GSK PLC,Name,,,BN7SWP6,67446,United Kingdom,,,1960326.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,Name,,,6084387,200800,China,,,679157.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Guidewire Software Inc,Name,,,B7JYSG3,666,United States,,,239318.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gujarat Narmada Valley Fertilizers & Chemicals Ltd,Name,,,6101048,65991,India,,,649310.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gujarat State Fertilizers & Chemicals Ltd,Name,,,B71NQN1,356503,India,,,1295399.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gunma Bank Ltd,Name,,,6398088,12964,Japan,,,165775.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Gxo Logistics Inc,Name,,,BNNTGF1,301048,United States,,,22371295.0,0.05,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,H & M Hennes & Mauritz Ab,Name,,,5687431,19866,Sweden,,,422709.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hachijuni Bank Ltd,Name,,,6400626,14177,Japan,,,175379.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hafnia Ltd,Name,,,BSY3S84,23365,Norway,,,178413.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Haier Smart Home Co Ltd,Name,,,BLD4QD0,915406,China,,,3994729.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hakuhodo Dy Holdings Inc,Name,,,B05LZ02,12067,Japan,,,152400.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,HAL Trust,Name,,,4402839,2029,Monaco,,,440530.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Haleon Plc,Name,,,BMX86B7,86149,United Kingdom,,,674440.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Halliburton Co,Name,,,2405302,615867,United States,,,19152166.0,0.05,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Halma Plc,Name,,,0405207,4141,United Kingdom,,,277073.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hamamatsu Photonics Kk,Name,,,6405870,10757,Japan,,,199547.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hana Financial Group Inc,Name,,,B0RNRF5,56493,South Korea,,,5512226.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hang Lung Properties Ltd,Name,,,6030506,89,Hong Kong,,,130.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hang Seng Bank Ltd,Name,,,6408374,91477,Hong Kong,,,2091111.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hankook & Company Co Ltd,Name,,,6107422,12716,South Korea,,,276030.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hankook Tire & Technology Co Ltd,Name,,,B7T5KQ0,27707,South Korea,,,1245207.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hankyu Hanshin Holdings Inc,Name,,,6408664,9102,Japan,,,376927.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hannover Rueck Se,Name,,,4511809,2554,Germany,,,1222153.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hanwha Aerospace Co Ltd,Name,,,6772671,6466,South Korea,,,6199201.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hanwha Vision Co Ltd,Name,,,BS601C8,8032,South Korea,,,455855.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hapag Lloyd Ag,Name,,,BYZTSW7,463,Germany,,,105254.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Harel Insurance Investments And Financial Services Ltd,Name,,,6410700,3086,Israel,,,131907.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Harmony Gold Mining Company Ltd,Name,,,6410562,150807,South Africa,,,3170002.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hartford Financial Services Group Inc,Name,,,2476193,242561,United States,,,46957655.0,0.11,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Haseko Corp,Name,,,6414401,15846,Japan,,,362163.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hca Healthcare Inc,Name,,,B4MGBG6,213442,United States,,,124772430.0,0.3,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,HDFC Bank Ltd,Name,,,2781648,165830,India,,,19400551.0,0.05,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Heico Corp,Name,,,2237561,28425,United States,,,11222891.0,0.03,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Heico Corp,Name,,,2419217,1083,United States,,,542050.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Heidelbergcement Ag,Name,,,5120679,6782,Germany,,,2423014.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Heineken Holding Nv,Name,,,B0CCH46,6935,Netherlands,,,785672.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Heineken Nv,Name,,,7792559,258220,Netherlands,,,34235642.0,0.08,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hella Gmbh & Co Kgaa,Name,,,BSHYK55,704,Germany,,,108409.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hellenic Telecommunications Organization Sa,Name,,,5051605,59688,Greece,,,1725571.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hello Group Inc,Name,,,BM9STM3,52492,China,,,676019.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Helvetia Holding AG,Name,,,BK6QWF0,1384,Switzerland,,,493818.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hemnet Group AB,Name,,,BN2RJ91,8150,Sweden,,,360947.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Henderson Land Development Co Ltd,Name,,,6420538,28463,Hong Kong,,,151874.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hengan International Group Company Ltd,Name,,,6136233,233279,China,,,1022536.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Henkel Ag & Co Kgaa,Name,,,5002465,3142,Germany,,,346167.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Henkel Ag & Co Kgaa,Name,,,5076705,5652,Germany,,,674906.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hera SpA,Name,,,7598003,136526,Italy,,,1003111.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hermes International Sca,Name,,,5253973,7689,France,,,31662234.0,0.08,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hershey Co,Name,,,2422806,11078,United States,,,2805194.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hess Corp,Name,,,2023748,23557,United States,,,4979812.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Equity,Listed,,Hewlett Packard Enterprise Co,Name,,,BYVYWS0,238295,United States,,,7435923.0,0.02,,,,,,,nan,nan
