Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARIS,International Shares,Equity,Listed,,Carlisle Companies Inc,Name,,,2176318,2145,United States,,,1222220.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Carlsberg A/S,Name,,,4169219,2820,Denmark,,,607634.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Carlyle Group Inc,Name,,,BKRTG56,7611,United States,,,596915.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Carnival Corp,Name,,,2523044,143770,United States,,,6168926.0,0.07,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Carnival Plc,Name,,,2534927,2339,United Kingdom,,,91031.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Carnival Plc,Name,,,3121522,227,United Kingdom,,,8683.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Carrefour Sa,Name,,,5641567,260818,France,,,5592044.0,0.06,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Carrier Global Corp,Name,,,BK4N0D7,8331,United States,,,930367.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Carvana Co,Name,,,BYQHPG3,4116,United States,,,2116251.0,0.02,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Casey's General Stores Inc,Name,,,2179414,8,United States,,,5953.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Castellum AB,Name,,,B0XP0T0,2367,Sweden,,,47006.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Catena Ab,Name,,,B131GJ7,402,Sweden,,,31071.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Caterpillar Inc,Name,,,2180201,11592,United States,,,6866689.0,0.08,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cathay Financial Holding Co Ltd,Name,,,6425663,626065,Taiwan,,,2053735.0,0.02,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cathay Pacific Airways Ltd,Name,,,6179755,81209,Hong Kong,,,168905.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cboe Global Markets Inc,Name,,,B5834C5,2317,United States,,,824674.0,0.01,,,,,,,nan,nan
