Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Switzerland Franc,,,,,,,1818192.0,0.03,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Taiwan New Dollar,,,,,,,-68945.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Turkey Lira,,,,,,,-1506.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,United Kingdom Pound,,,,,,,-825282.0,-0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,JPMorgan Chase Bank NA,Name of Institution,United States Dollar,,,,,,,-6354084.0,-0.09,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Mitsubishi UFJ Trust & Banking Corp/London,Name of Institution,Euro Member Countries,,,,,,,164215.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Morgan Stanley & Co International PLC,Name of Institution,Australia Dollar,,,,,,,-2509129.0,-0.04,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,MUFG Bank Ltd/London,Name of Institution,Euro Member Countries,,,,,,,533760.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,MUFG Bank Ltd/London,Name of Institution,United Kingdom Pound,,,,,,,220389.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,National Australia Bank Ltd,Name of Institution,Australia Dollar,,,,,,,9564485.0,0.13,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,National Australia Bank Ltd,Name of Institution,United Kingdom Pound,,,,,,,424568.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,National Australia Bank Ltd,Name of Institution,United States Dollar,,,,,,,2968035.0,0.04,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Royal Bank of Canada,Name of Institution,Australia Dollar,,,,,,,-932338.0,-0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Royal Bank of Canada,Name of Institution,United Kingdom Pound,,,,,,,223863.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Royal Bank of Canada,Name of Institution,United States Dollar,,,,,,,3652966.0,0.05,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Royal Bank of Canada/Sydney,Name of Institution,Australia Dollar,,,,,,,36049510.0,0.51,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Skandinaviska Enskilda Banken AB,Name of Institution,Euro Member Countries,,,,,,,234567.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Skandinaviska Enskilda Banken AB,Name of Institution,Norway Krone,,,,,,,178101.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Skandinaviska Enskilda Banken AB,Name of Institution,Sweden Krona,,,,,,,29.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Skandinaviska Enskilda Banken AB,Name of Institution,United States Dollar,,,,,,,1380136.0,0.02,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Societe Generale SA,Name of Institution,Australia Dollar,,,,,,,-509886.0,-0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Standard Chartered Bank,Name of Institution,Australia Dollar,,,,,,,16883.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Standard Chartered Bank,Name of Institution,Euro Member Countries,,,,,,,533760.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Standard Chartered Bank,Name of Institution,United Kingdom Pound,,,,,,,250881.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,State Street Bank and Trust Co,Name of Institution,Australia Dollar,,,,,,,127.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Sumitomo Mitsui Banking Corp/Sydney,Name of Institution,Australia Dollar,,,,,,,9786540.0,0.14,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Toronto-Dominion Bank/The,Name of Institution,Australia Dollar,,,,,,,-16672.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,UBS AG,Name of Institution,Australia Dollar,,,,,,,135072.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Westpac Banking Corp,Name of Institution,Australia Dollar,,,,,,,-3349585.0,-0.05,,,,,,,nan,nan
ARYO,Conservative Balanced,Cash,,,Total,Total,,,,,,,,152383921.0,2.15,,,,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Asset Class,,Equity,Asset Class,,,,,,,,,,,45.73,-1.35,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Asset Class,,Fixed Income,Asset Class,,,,,,,,,,,35.78,3.54,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Asset Class,,Infrastructure,Asset Class,,,,,,,,,,,14.42,,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Asset Class,,Property,Asset Class,,,,,,,,,,,3.57,,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Asset Class,,Cash,Asset Class,,,,,,,,,,,0.43,-1.72,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Asset Class,,Alternatives,Asset Class,,,,,,,,,,,0.06,,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Asset Class,,Total,Total,,,,,,,,,,,100.0,0.47,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Currency,,AUD,Currency Exposure,,,,,,,,,,84.7,,32.51,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Currency,,USD,Currency Exposure,,,,,,,,,,10.26,,-20.44,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Currency,,Currencies of other developed markets,Currency Exposure,,,,,,,,,,3.71,,-10.36,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Currency,,Currencies of emerging markets,Currency Exposure,,,,,,,,,,1.34,,-1.24,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Currency,,Total,Total,,,,,,,,,,100.0,,0.47,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Kind,,Futures,Kind of Derivatives,,,,,,,,-1696353.0,-0.02,,,,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Kind,,Forwards,Kind of Derivatives,,,,,,,,8906830.0,0.13,,,,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Kind,,Options,Kind of Derivatives,,,,,,,,4847844.0,0.07,,,,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Kind,,Swaps,Kind of Derivatives,,,,,,,,21254112.0,0.3,,,,,,,nan,nan
ARYO,Conservative Balanced,Derivatives,By Kind,,,Total,,,,,,,,33312433.0,0.47,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,ACM Auto Trust 2024-2,Name of Issuer/Counterparty,,Asset Backed,,,,,,928388.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,ACM Auto Trust 2025-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,259331.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Asimi Funding 2024-1 PLC,Name of Issuer/Counterparty,,Asset Backed,,,,,,164216.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Bridge 2024-SFR1 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,150648.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Firstmac Asset Funding Trust No. 1 Series Auto No. 2,Name of Issuer/Counterparty,,Asset Backed,,,,,,106032.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Flexicommercial Abs Trust 2023-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,121588.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,FP Turbo Series 2023-1 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,333515.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Handy ABS 2024-1 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,83442.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Household Capital 2025-1 RMBS,Name of Issuer/Counterparty,,Asset Backed,,,,,,385344.0,0.01,,,,,,,nan,nan
