Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARAS,Australian Shares,Equity,Listed,,Ansell Ltd,Name,,,6286611,33055,Australia,,,1001225.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Anz Group Holdings Ltd,Name,,,6065586,2889189,Australia,,,84248763.0,0.98,,,,,,,nan,nan
ARAS,Australian Shares,Infrastructure,Listed,,APA Group,Name,,,6247306,380124,Australia,,,3105614.0,0.04,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Arb Corporation Ltd,Name,,,BWV03W5,369978,Australia,,,12098292.0,0.14,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Aristocrat Leisure Ltd,Name,,,6253983,3416279,Australia,,,222638875.0,2.59,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Asx Ltd,Name,,,6129222,1947705,Australia,,,135871873.0,1.58,,,,,,,nan,nan
ARAS,Australian Shares,Infrastructure,Listed,,Atlas Arteria Group,Name,,,BZ03TZ1,243310,Australia,,,1238446.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Auckland International Airport Ltd,Name,,,BLRZSS8,12600033,New Zealand,,,89460234.0,1.04,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Audinate Group Ltd,Name,,,BZ9N3B6,742873,Australia,,,5556691.0,0.06,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Aurizon Holdings Ltd,Name,,,B87CVM3,466172,Australia,,,1412500.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,AVJennings Ltd,Name,,,6523556,5374,Australia,,,3574.0,0.0,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Baby Bunting Group Ltd,Name,,,BYRJS58,1593501,Australia,,,2932041.0,0.03,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Bank of Queensland Ltd,Name,,,6076243,193674,Australia,,,1506784.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Bapcor Ltd,Name,,,BLD2CY7,4495253,Australia,,,22476266.0,0.26,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,BCI Minerals Ltd,Name,,,B1J0VB5,79295888,Australia,,,26960602.0,0.31,,,,,,,nan,nan
