Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARSB,Socially Aware,Cash,,,Mitsubishi UFJ Trust & Banking Corp/London,Name of Institution,Euro Member Countries,,,,,,,35625.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Morgan Stanley & Co International PLC,Name of Institution,Australia Dollar,,,,,,,-97251.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,MUFG Bank Ltd/London,Name of Institution,Euro Member Countries,,,,,,,115796.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,MUFG Bank Ltd/London,Name of Institution,United Kingdom Pound,,,,,,,73565.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,National Australia Bank Ltd,Name of Institution,Australia Dollar,,,,,,,1725120.0,0.05,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,National Australia Bank Ltd,Name of Institution,United Kingdom Pound,,,,,,,141719.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,National Australia Bank Ltd,Name of Institution,United States Dollar,,,,,,,2066859.0,0.06,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Royal Bank of Canada,Name of Institution,Australia Dollar,,,,,,,-391903.0,-0.01,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Royal Bank of Canada,Name of Institution,United Kingdom Pound,,,,,,,74724.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Royal Bank of Canada,Name of Institution,United States Dollar,,,,,,,2543826.0,0.08,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Royal Bank of Canada/Sydney,Name of Institution,Australia Dollar,,,,,,,5748917.0,0.18,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Skandinaviska Enskilda Banken AB,Name of Institution,Euro Member Countries,,,,,,,50888.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Skandinaviska Enskilda Banken AB,Name of Institution,Norway Krone,,,,,,,-43.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Skandinaviska Enskilda Banken AB,Name of Institution,Sweden Krona,,,,,,,-49.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Skandinaviska Enskilda Banken AB,Name of Institution,United States Dollar,,,,,,,961089.0,0.03,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Societe Generale SA,Name of Institution,Australia Dollar,,,,,,,-214944.0,-0.01,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Standard Chartered Bank,Name of Institution,Australia Dollar,,,,,,,6362.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Standard Chartered Bank,Name of Institution,Euro Member Countries,,,,,,,115796.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Standard Chartered Bank,Name of Institution,United Kingdom Pound,,,,,,,83743.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,State Street Bank and Trust Co,Name of Institution,Australia Dollar,,,,,,,-4715.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Sumitomo Mitsui Banking Corp/Sydney,Name of Institution,Australia Dollar,,,,,,,1851442.0,0.06,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Toronto-Dominion Bank/The,Name of Institution,Australia Dollar,,,,,,,-10083.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,UBS AG,Name of Institution,Australia Dollar,,,,,,,-37681.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Westpac Banking Corp,Name of Institution,Australia Dollar,,,,,,,-803376.0,-0.03,,,,,,,nan,nan
ARSB,Socially Aware,Cash,,,Total,Total,,,,,,,,60510276.0,1.89,,,,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Asset Class,,Equity,Asset Class,,,,,,,,,,,60.55,-2.01,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Asset Class,,Fixed Income,Asset Class,,,,,,,,,,,18.97,3.0,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Asset Class,,Infrastructure,Asset Class,,,,,,,,,,,14.64,,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Asset Class,,Property,Asset Class,,,,,,,,,,,4.53,,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Asset Class,,Cash,Asset Class,,,,,,,,,,,1.32,-0.57,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Asset Class,,Alternatives,Asset Class,,,,,,,,,,,0.0,,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Asset Class,,Total,Total,,,,,,,,,,,100.0,0.42,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Currency,,AUD,Currency Exposure,,,,,,,,,,80.36,,37.66,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Currency,,USD,Currency Exposure,,,,,,,,,,12.94,,-22.96,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Currency,,Currencies of other developed markets,Currency Exposure,,,,,,,,,,4.49,,-11.54,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Currency,,Currencies of emerging markets,Currency Exposure,,,,,,,,,,2.21,,-2.74,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Currency,,Total,Total,,,,,,,,,,100.0,,0.42,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Kind,,Futures,Kind of Derivatives,,,,,,,,-803141.0,-0.03,,,,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Kind,,Forwards,Kind of Derivatives,,,,,,,,9420458.0,0.29,,,,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Kind,,Swaps,Kind of Derivatives,,,,,,,,4752588.0,0.15,,,,,,,nan,nan
ARSB,Socially Aware,Derivatives,By Kind,,,Total,,,,,,,,13369905.0,0.42,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,1011778 BC ULC / New Red Finance Inc,Name of Issuer/Counterparty,,Corporate,,,,,,385995.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,AbbVie Inc,Name of Issuer/Counterparty,,Corporate,,,,,,798614.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Abertis France SAS,Name of Issuer/Counterparty,,Corporate,,,,,,387746.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,ABN AMRO Bank NV,Name of Issuer/Counterparty,,Corporate,,,,,,1811944.0,0.06,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,AerCap Ireland Capital DAC / AerCap Global Aviation Trust,Name of Issuer/Counterparty,,Corporate,,,,,,684285.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Agilent Technologies Inc,Name of Issuer/Counterparty,,Corporate,,,,,,909877.0,0.03,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Air Lease Corp,Name of Issuer/Counterparty,,Corporate,,,,,,566525.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Alcon Finance Corp,Name of Issuer/Counterparty,,Corporate,,,,,,780040.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,American Express Co,Name of Issuer/Counterparty,,Corporate,,,,,,1197206.0,0.04,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,American International Group Inc,Name of Issuer/Counterparty,,Corporate,,,,,,462207.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,American Water Capital Corp,Name of Issuer/Counterparty,,Corporate,,,,,,844858.0,0.03,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Amgen Inc,Name of Issuer/Counterparty,,Corporate,,,,,,2112482.0,0.07,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,AMP Bank Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,555702.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Amphenol Corp,Name of Issuer/Counterparty,,Corporate,,,,,,458298.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Anheuser-Busch InBev Worldwide Inc,Name of Issuer/Counterparty,,Corporate,,,,,,1785163.0,0.06,,,,,,,nan,nan
